test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant
Hsd17b10	Hsd17b10	Hsd17b10	chrX:152001895-152004442	ST_ASO_SPF	ST_WT_SPF	OK	41.9777	29.3714	-0.515211	-0.994401	0.0164	0.182403	no
Hsd17b11	Hsd17b11	Hsd17b11	chr5:103989764-104021796	ST_ASO_SPF	ST_WT_SPF	OK	16.5005	15.7515	-0.0670217	-0.129216	0.748	0.942892	no
Hsd17b12	Hsd17b12	Hsd17b12	chr2:94032696-94157909	ST_ASO_SPF	ST_WT_SPF	OK	19.009	20.9139	0.137778	0.279313	0.49305	0.842038	no
Hsd17b13	Hsd17b13	Hsd17b13	chr5:103955441-103977388	ST_ASO_SPF	ST_WT_SPF	NOTEST	0.555426	0.268978	-1.04611	0	1	1	no
Hsd17b14	Hsd17b14	Hsd17b14	chr7:45554927-45567321	ST_ASO_SPF	ST_WT_SPF	NOTEST	0	0	0	0	1	1	no
Hsd17b2	Hsd17b2	Hsd17b2	chr8:117701945-117759029	ST_ASO_SPF	ST_WT_SPF	NOTEST	0.173231	0.0461305	-1.90891	0	1	1	no
Hsd17b3	Hsd17b3	Hsd17b3	chr13:64058273-64089201	ST_ASO_SPF	ST_WT_SPF	NOTEST	0.286797	0.316511	0.142224	0	1	1	no
Hsd17b4	Hsd17b4	Hsd17b4	chr18:50128200-50196270	ST_ASO_SPF	ST_WT_SPF	OK	4.03297	3.44057	-0.229194	-0.352803	0.3932	0.783566	no
Hsd17b6	Hsd17b6	Hsd17b6	chr10:127990935-128007508	ST_ASO_SPF	ST_WT_SPF	NOTEST	0	0.0395684	inf	0	1	1	no
Hsd17b7	Hsd17b7	Hsd17b7	chr1:169949536-169969205	ST_ASO_SPF	ST_WT_SPF	NOTEST	2.1946	2.14273	-0.0345095	0	1	1	no
Hsd3b1	Hsd3b1	Hsd3b1	chr3:98852193-98859794	ST_ASO_SPF	ST_WT_SPF	NOTEST	0	0	0	0	1	1	no
Hsd3b2	Hsd3b2	Hsd3b2	chr3:98711106-98724543	ST_ASO_SPF	ST_WT_SPF	NOTEST	0	0	0	0	1	1	no
Hsd3b3	Hsd3b3	Hsd3b3	chr3:98741475-98763128	ST_ASO_SPF	ST_WT_SPF	NOTEST	0.0482306	0.12976	1.42783	0	1	1	no
Hsd3b4	Hsd3b4	Hsd3b4	chr3:98552543-98564038	ST_ASO_SPF	ST_WT_SPF	NOTEST	0	0	0	0	1	1	no
Hsd3b5	Hsd3b5	Hsd3b5	chr3:98618635-98645534	ST_ASO_SPF	ST_WT_SPF	NOTEST	0	0.0552718	inf	0	1	1	no
Hsd3b6	Hsd3b6	Hsd3b6	chr3:98805503-98814443	ST_ASO_SPF	ST_WT_SPF	NOTEST	0	0	0	0	1	1	no
Hsd3b7	Hsd3b7	Hsd3b7	chr7:127800608-127803802	ST_ASO_SPF	ST_WT_SPF	NOTEST	1.04284	1.15283	0.144671	0	1	1	no
Hsdl1	Hsdl1	Hsdl1	chr8:119561977-119575200	ST_ASO_SPF	ST_WT_SPF	OK	4.52464	5.42069	0.260674	0.45194	0.26705	0.689252	no
Hsdl2	Hsdl2	Hsdl2	chr4:59581562-59618694	ST_ASO_SPF	ST_WT_SPF	OK	5.70654	5.53589	-0.0438016	-0.0736922	0.84745	0.967844	no
Hsf1	Hsf1	Hsf1	chr15:76477444-76500972	ST_ASO_SPF	ST_WT_SPF	NOTEST	1.90892	1.52239	-0.326419	0	1	1	no
Hsf2	Hsf2	Hsf2	chr10:57486384-57513143	ST_ASO_SPF	ST_WT_SPF	OK	9.84048	7.5448	-0.383246	-0.716938	0.07565	0.402934	no
Hsf2bp	Hsf2bp	Hsf2bp	chr17:31944768-32034508	ST_ASO_SPF	ST_WT_SPF	NOTEST	1.08337	0.423956	-1.35353	0	1	1	no
Hsf3	Hsf3	Hsf3	chrX:96306866-96357240	ST_ASO_SPF	ST_WT_SPF	NOTEST	0.0541853	0.0924957	0.771484	0	1	1	no
Hsf4	Hsf4	Hsf4	chr8:105269800-105275845	ST_ASO_SPF	ST_WT_SPF	NOTEST	0.539092	0.347262	-0.634506	0	1	1	no
Hsf5	Hsf5	Hsf5	chr11:87617163-87659542	ST_ASO_SPF	ST_WT_SPF	NOTEST	0.139251	0.15939	0.194869	0	1	1	no
Hsfy2	Hsfy2	Hsfy2	chr1:56636050-56637451	ST_ASO_SPF	ST_WT_SPF	NOTEST	0	0	0	0	1	1	no
Hsh2d	Hsh2d	Hsh2d	chr8:72189667-72200958	ST_ASO_SPF	ST_WT_SPF	NOTEST	0.0445872	0	-inf	0	1	1	no
Hsp90aa1	Hsp90aa1	Hsp90aa1	chr12:110691035-110696395	ST_ASO_SPF	ST_WT_SPF	OK	1161.02	794.66	-0.546981	-0.748902	0.0663	0.37817	no
Hsp90ab1	Hsp90ab1	Hsp90ab1	chr17:45567777-45573261	ST_ASO_SPF	ST_WT_SPF	OK	379.122	426.361	0.169414	0.303269	0.44475	0.813358	no
Hsp90b1	Hsp90b1	Hsp90b1	chr10:86690840-86705444	ST_ASO_SPF	ST_WT_SPF	OK	68.185	65.4162	-0.0598063	-0.130677	0.74415	0.941482	no
Hspa12a	Hspa12a	Hspa12a	chr19:58795750-58860984	ST_ASO_SPF	ST_WT_SPF	OK	6.0662	5.38317	-0.172337	-0.34729	0.3893	0.780645	no
Hspa12b	Hspa12b	Hspa12b	chr2:131127411-131604824	ST_ASO_SPF	ST_WT_SPF	NOTEST	0.0115781	0.200702	4.11559	0	1	1	no
Hspa13	Hspa13	Hspa13	chr16:75755190-75766818	ST_ASO_SPF	ST_WT_SPF	OK	8.95634	10.5193	0.232064	0.471854	0.2473	0.669328	no
Hspa14	Hspa14	Hspa14	chr2:3488853-3512814	ST_ASO_SPF	ST_WT_SPF	OK	9.95643	10.0993	0.0205605	0.0362564	0.92855	0.984854	no
Hspa1a	Hspa1a	Hspa1a	chr17:34969358-34972156	ST_ASO_SPF	ST_WT_SPF	NOTEST	0.380829	0.824183	1.11382	0	1	1	no
Hspa1b	Hspa1b	Hspa1b	chr17:34956428-34959238	ST_ASO_SPF	ST_WT_SPF	NOTEST	0.183021	0.394413	1.1077	0	1	1	no
Hspa1l	Hspa1l	Hspa1l	chr17:34972702-34979228	ST_ASO_SPF	ST_WT_SPF	NOTEST	0.653946	0.542957	-0.268334	0	1	1	no
Hspa2	Hspa2	Hspa2	chr12:76404175-76406936	ST_ASO_SPF	ST_WT_SPF	OK	2.38775	3.44449	0.528638	0.718212	0.06635	0.378222	no
Hspa4	Hspa4	Hspa4	chr11:53259813-53300479	ST_ASO_SPF	ST_WT_SPF	OK	30.1988	25.4461	-0.247042	-0.550331	0.175	0.58607	no
Hspa4l	Hspa4l	Hspa4l	chr3:40745612-40790365	ST_ASO_SPF	ST_WT_SPF	OK	12.1764	10.4671	-0.218224	-0.444303	0.274	0.694002	no
Hspa5	Hspa5	Hspa5	chr2:34772089-34776529	ST_ASO_SPF	ST_WT_SPF	OK	95.3281	87.3975	-0.125309	-0.27312	0.50155	0.845357	no
Hspa8	Hspa8	Hspa8	chr9:40801272-40805199	ST_ASO_SPF	ST_WT_SPF	OK	333.008	251.163	-0.406931	-0.795213	0.04675	0.317995	no
Hspa9	Hspa9	Hspa9	chr18:34937414-34954351	ST_ASO_SPF	ST_WT_SPF	OK	37.6221	28.9607	-0.377485	-0.832749	0.0336	0.268306	no
Hspb1	Hspb1	Hspb1	chr5:135887918-135889563	ST_ASO_SPF	ST_WT_SPF	OK	15.5309	26.2149	0.755247	1.28747	0.00225	0.0574366	no
Hspb11	Hspb11	Hspb11	chr4:107253933-107279888	ST_ASO_SPF	ST_WT_SPF	OK	34.7128	28.0733	-0.30627	-0.494607	0.21835	0.639188	no
Hspb2	Hspb2	Hspb2	chr9:50751071-50756635	ST_ASO_SPF	ST_WT_SPF	NOTEST	0.313023	0.601229	0.941648	0	1	1	no
Hspb3	Hspb3	Hspb3	chr13:113662895-113663676	ST_ASO_SPF	ST_WT_SPF	NOTEST	1.35498	1.23679	-0.131671	0	1	1	no
Hspb6	Hspb6	Hspb6	chr7:30553301-30555439	ST_ASO_SPF	ST_WT_SPF	NOTEST	2.25537	0.828035	-1.4456	0	1	1	no
Hspb7	Hspb7	Hspb7	chr4:141420778-141425310	ST_ASO_SPF	ST_WT_SPF	NOTEST	0.0648392	0.0805458	0.312943	0	1	1	no
Hspb8	Hspb8	Hspb8	chr5:116408490-116422864	ST_ASO_SPF	ST_WT_SPF	OK	5.16201	3.07407	-0.747781	-1.0023	0.01675	0.184474	no
Hspb9	Hspb9	Hspb9	chr11:100713849-100714575	ST_ASO_SPF	ST_WT_SPF	NOTEST	0.103948	0	-inf	0	1	1	no
Hspbap1	Hspbap1	Hspbap1	chr16:35770385-35828462	ST_ASO_SPF	ST_WT_SPF	NOTEST	0.325893	0.493109	0.597508	0	1	1	no
Hspbp1	Hspbp1	Hspbp1	chr7:4660520-4684963	ST_ASO_SPF	ST_WT_SPF	OK	21.7431	13.7404	-0.662134	-1.22725	0.0018	0.0504689	no
Hspd1	Hspd1	Hspd1	chr1:55077833-55087932	ST_ASO_SPF	ST_WT_SPF	OK	51.1054	49.4489	-0.0475378	-0.105783	0.79925	0.95628	no
Hspe1	Hspe1	Hspe1	chr1:55088147-55091317	ST_ASO_SPF	ST_WT_SPF	OK	237.325	181.675	-0.385503	-0.831233	0.0388	0.289598	no
Hspg2	Hspg2	Hspg2	chr4:137468802-137570630	ST_ASO_SPF	ST_WT_SPF	NOTEST	0.0299004	0.0552616	0.886112	0	1	1	no
Hsph1	Hsph1	Hsph1	chr5:149616844-149636315	ST_ASO_SPF	ST_WT_SPF	OK	39.8357	32.7928	-0.280683	-0.624644	0.12815	0.51188	no
Htatip2	Htatip2	Htatip2	chr7:49759105-49773999	ST_ASO_SPF	ST_WT_SPF	NOTEST	2.46181	2.13584	-0.204914	0	1	1	no
Htatsf1	Htatsf1	Htatsf1	chrX:57053569-57067182	ST_ASO_SPF	ST_WT_SPF	OK	12.3161	11.33	-0.120402	-0.237594	0.55005	0.868273	no
Htr1a	Htr1a	Htr1a	chr13:105443692-105448133	ST_ASO_SPF	ST_WT_SPF	NOTEST	0.42429	0.78486	0.887384	0	1	1	no
Htr1b	Htr1b	Htr1b	chr9:81631391-81645156	ST_ASO_SPF	ST_WT_SPF	NOTEST	0.0661243	0.161361	1.28704	0	1	1	no
Htr1d	Htr1d	Htr1d	chr4:136423523-136444401	ST_ASO_SPF	ST_WT_SPF	NOTEST	1.40536	1.34378	-0.0646459	0	1	1	no
Htr1f	Htr1f	Htr1f	chr16:64924728-65105784	ST_ASO_SPF	ST_WT_SPF	NOTEST	0.695787	1.28	0.879424	0	1	1	no
Htr2a	Htr2a	Htr2a	chr14:74640839-74706859	ST_ASO_SPF	ST_WT_SPF	NOTEST	0.533793	0.939605	0.815774	0	1	1	no
Htr2b	Htr2b	Htr2b	chr1:86064618-86139295	ST_ASO_SPF	ST_WT_SPF	NOTEST	0.0254504	0.0466503	0.874196	0	1	1	no
Htr2c	Htr2c	Htr2c	chrX:146962512-147197277	ST_ASO_SPF	ST_WT_SPF	OK	7.90045	7.89136	-0.00166147	-0.0032471	0.99565	0.997854	no
Htr3a	Htr3a	Htr3a	chr9:48899212-48911099	ST_ASO_SPF	ST_WT_SPF	NOTEST	0.213131	0.383071	0.84587	0	1	1	no
Htr3b	Htr3b	Htr3b	chr9:48935007-48964990	ST_ASO_SPF	ST_WT_SPF	NOTEST	0	0.0742982	inf	0	1	1	no
Htr4	Htr4	Htr4	chr18:62324203-62467802	ST_ASO_SPF	ST_WT_SPF	NOTEST	0.273173	0.341504	0.322086	0	1	1	no
Htr5a	Htr5a	Htr5a	chr5:27841946-27855086	ST_ASO_SPF	ST_WT_SPF	NOTEST	0.324243	0.404658	0.319629	0	1	1	no
Htr5b	Htr5b	Htr5b	chr1:121509772-121528465	ST_ASO_SPF	ST_WT_SPF	NOTEST	0.0440169	0.338593	2.94342	0	1	1	no
Htr6	Htr6	Htr6	chr4:139061408-139074789	ST_ASO_SPF	ST_WT_SPF	NOTEST	0.686063	0.600328	-0.192592	0	1	1	no
Htr7	Htr7	Htr7	chr19:35958728-36057360	ST_ASO_SPF	ST_WT_SPF	NOTEST	0.459128	0.910817	0.988264	0	1	1	no
Htra1	Htra1	Htra1	chr7:130936202-130985658	ST_ASO_SPF	ST_WT_SPF	OK	9.47693	13.8237	0.544655	1.01243	0.0143	0.168717	no
Htra2	Htra2	Htra2	chr6:83034223-83057682	ST_ASO_SPF	ST_WT_SPF	OK	4.94606	5.3307	0.108048	0.105867	0.78805	0.953693	no
Htra3	Htra3	Htra3	chr5:35652025-35679780	ST_ASO_SPF	ST_WT_SPF	NOTEST	0.358782	0.419602	0.225915	0	1	1	no
Htra4	Htra4	Htra4	chr8:25024927-25038962	ST_ASO_SPF	ST_WT_SPF	NOTEST	0.0863386	0.0931598	0.109703	0	1	1	no
Htt	Htt	Htt	chr5:34761739-34912534	ST_ASO_SPF	ST_WT_SPF	NOTEST	0.799894	0.854039	0.0944928	0	1	1	no
Hunk	Hunk	Hunk	chr16:90386396-90499553	ST_ASO_SPF	ST_WT_SPF	NOTEST	0.535209	0.481794	-0.151686	0	1	1	no
Hus1	Hus1	Hus1	chr11:8993136-9011191	ST_ASO_SPF	ST_WT_SPF	NOTEST	1.04212	1.02165	-0.0286182	0	1	1	no
Hus1b	Hus1b	Hus1b	chr13:30813917-30974047	ST_ASO_SPF	ST_WT_SPF	NOTEST	0.0600031	0	-inf	0	1	1	no
Huwe1	Huwe1	Huwe1	chrX:151803281-151935417	ST_ASO_SPF	ST_WT_SPF	OK	6.0107	6.38623	0.0874326	0.191548	0.63045	0.901935	no
Hvcn1	Hvcn1	Hvcn1	chr5:122209728-122264460	ST_ASO_SPF	ST_WT_SPF	NOTEST	0.213707	0.262407	0.296174	0	1	1	no
Hyal1	Hyal1	Hyal1	chr9:107576951-107580133	ST_ASO_SPF	ST_WT_SPF	NOTEST	0.84241	1.16644	0.469519	0	1	1	no
Hyal2	Hyal2	Hyal2	chr9:107569162-107572778	ST_ASO_SPF	ST_WT_SPF	NOTEST	1.05475	1.66593	0.659432	0	1	1	no
Hyal3	Hyal3	Hyal3	chr9:107580169-107587359	ST_ASO_SPF	ST_WT_SPF	OK	7.31548	16.2826	1.1543	1.68988	0.00035	0.0176256	yes
Hyal4	Hyal4	Hyal4	chr6:24748366-24766519	ST_ASO_SPF	ST_WT_SPF	NOTEST	0	0	0	0	1	1	no
Hyal5	Hyal5	Hyal5	chr6:24857996-24891958	ST_ASO_SPF	ST_WT_SPF	NOTEST	0	0	0	0	1	1	no
Hyal6	Hyal6	Hyal6	chr6:24733244-24745452	ST_ASO_SPF	ST_WT_SPF	NOTEST	0	0	0	0	1	1	no
Hydin	Hydin	Hydin	chr8:110266976-110610253	ST_ASO_SPF	ST_WT_SPF	NOTEST	0.0228109	0.149009	2.7076	0	1	1	no
Hyi	Hyi	Hyi	chr4:118359998-118409263	ST_ASO_SPF	ST_WT_SPF	OK	9.99967	14.1178	0.497562	0.678064	0.0866	0.430798	no
Hykk	Hykk	Hykk	chr9:54917289-54949924	ST_ASO_SPF	ST_WT_SPF	NOTEST	1.35682	1.971	0.538699	0	1	1	no
Hyls1	Hyls1	Hyls1	chr9:35559465-35570069	ST_ASO_SPF	ST_WT_SPF	OK	4.01071	2.2866	-0.810655	-0.738198	0.0857	0.428491	no
Hymai	Hymai	Hymai	chr10:13090787-13131695	ST_ASO_SPF	ST_WT_SPF	NOTEST	0	0.0385926	inf	0	1	1	no
Hyou1	Hyou1	Hyou1	chr9:44379489-44392369	ST_ASO_SPF	ST_WT_SPF	OK	6.15661	6.45097	0.0673787	0.132718	0.743	0.941136	no
Hypk	Hypk	Hypk	chr2:121457087-121458440	ST_ASO_SPF	ST_WT_SPF	OK	125.216	113.872	-0.137012	-0.291045	0.4663	0.826581	no
Hypm	Hypm	Hypm	chrX:9846946-9847500	ST_ASO_SPF	ST_WT_SPF	NOTEST	0.167327	0	-inf	0	1	1	no
I730028E13Rik	I730028E13Rik	I730028E13Rik	chr9:61138514-61145259	ST_ASO_SPF	ST_WT_SPF	NOTEST	0	0	0	0	1	1	no
I730030J21Rik	I730030J21Rik	I730030J21Rik	chr15:100730504-100732737	ST_ASO_SPF	ST_WT_SPF	NOTEST	0.130704	0.27323	1.06381	0	1	1	no
I830077J02Rik	I830077J02Rik	I830077J02Rik	chr3:105925890-105932664	ST_ASO_SPF	ST_WT_SPF	NOTEST	0.226258	0.118831	-0.929054	0	1	1	no
Iah1	Iah1	Iah1	chr12:21316391-21373632	ST_ASO_SPF	ST_WT_SPF	OK	5.78389	5.28423	-0.130346	-0.11303	0.78755	0.953693	no
Iapp	Iapp	Iapp	chr6:142234226-142322981	ST_ASO_SPF	ST_WT_SPF	NOTEST	0	0.0644652	inf	0	1	1	no
Iars	Iars	Iars	chr13:49682129-49734267	ST_ASO_SPF	ST_WT_SPF	NOTEST	2.32996	1.94623	-0.259622	0	1	1	no
Iars2	Iars2	Iars2	chr1:185204167-185329401	ST_ASO_SPF	ST_WT_SPF	OK	5.1689	4.40564	-0.230505	-0.303605	0.46225	0.824498	no
Iba57	Iba57	Iba57	chr11:59155368-59163745	ST_ASO_SPF	ST_WT_SPF	NOTEST	1.31773	1.88075	0.513251	0	1	1	no
Ibsp	Ibsp	Ibsp	chr5:104299286-104311472	ST_ASO_SPF	ST_WT_SPF	NOTEST	0.0882889	0.211878	1.26293	0	1	1	no
Ibtk	Ibtk	Ibtk	chr9:85687359-85749334	ST_ASO_SPF	ST_WT_SPF	NOTEST	2.46544	2.54637	0.0465986	0	1	1	no
Ica1	Ica1	Ica1	chr6:8630526-8778484	ST_ASO_SPF	ST_WT_SPF	OK	14.8259	12.6377	-0.230394	-0.42032	0.2954	0.71151	no
Ica1l	Ica1l	Ica1l	chr1:59989067-60043087	ST_ASO_SPF	ST_WT_SPF	NOTEST	2.56981	2.28037	-0.172391	0	1	1	no
Icam1	Icam1	Icam1	chr9:21015959-21028796	ST_ASO_SPF	ST_WT_SPF	NOTEST	0.0749925	0.250648	1.74084	0	1	1	no
Icam2	Icam2	Icam2	chr11:106377655-106382641	ST_ASO_SPF	ST_WT_SPF	NOTEST	2.25377	2.15708	-0.0632589	0	1	1	no
Icam4	Icam4	Icam4	chr9:21029372-21030531	ST_ASO_SPF	ST_WT_SPF	NOTEST	0.803502	0.595292	-0.432704	0	1	1	no
Icam5	Icam5	Icam5	chr9:21032037-21039036	ST_ASO_SPF	ST_WT_SPF	OK	16.9847	19.2746	0.182468	0.386228	0.3438	0.751444	no
Ice1	Ice1	Ice1	chr13:70588688-70637634	ST_ASO_SPF	ST_WT_SPF	NOTEST	2.96218	2.98884	0.0129276	0	1	1	no
Ice2	Ice2	Ice2	chr9:69397997-69433074	ST_ASO_SPF	ST_WT_SPF	NOTEST	1.13217	1.4311	0.338033	0	1	1	no
Ick	Ick	Ick	chr9:78109191-78172109	ST_ASO_SPF	ST_WT_SPF	NOTEST	0.538867	0.879451	0.706674	0	1	1	no
Icmt	Icmt	Icmt	chr4:152297213-152318625	ST_ASO_SPF	ST_WT_SPF	NOTEST	1.44068	1.63925	0.18629	0	1	1	no
Icos	Icos	Icos	chr1:60977913-61000321	ST_ASO_SPF	ST_WT_SPF	NOTEST	0.330531	0.996329	1.59184	0	1	1	no
Icosl	Icosl	Icosl	chr10:78069367-78079525	ST_ASO_SPF	ST_WT_SPF	NOTEST	0.21409	0.461203	1.10719	0	1	1	no
Ict1	Ict1	Ict1	chr11:115403765-115410913	ST_ASO_SPF	ST_WT_SPF	OK	30.8187	27.1917	-0.180642	-0.317999	0.4362	0.808383	no
Id1	Id1	Id1	chr2:152736250-152737410	ST_ASO_SPF	ST_WT_SPF	OK	10.9565	12.4114	0.179869	0.266629	0.52025	0.854564	no
Id2	Id2	Id2	chr12:25093798-25096092	ST_ASO_SPF	ST_WT_SPF	OK	143.506	161.455	0.170016	0.351307	0.3863	0.778382	no
Id3	Id3	Id3	chr4:136143821-136145392	ST_ASO_SPF	ST_WT_SPF	OK	27.1172	31.1861	0.201692	0.379754	0.3473	0.753628	no
Id4	Id4	Id4	chr13:48044230-48264036	ST_ASO_SPF	ST_WT_SPF	OK	14.5359	14.8301	0.0289083	0.0534271	0.9001	0.978762	no
Ide	Ide	Ide	chr19:37268740-37330613	ST_ASO_SPF	ST_WT_SPF	NOTEST	2.20171	2.94175	0.418052	0	1	1	no
Idh1	Idh1	Idh1	chr1:65158615-65186479	ST_ASO_SPF	ST_WT_SPF	OK	17.7983	15.7191	-0.179221	-0.364216	0.36615	0.765712	no
Idh2	Idh2	Idh2	chr7:80094846-80115350	ST_ASO_SPF	ST_WT_SPF	OK	6.77888	11.0613	0.706405	1.18116	0.0041	0.0815391	no
Idh3a	Idh3a	Idh3a	chr9:54586510-54604662	ST_ASO_SPF	ST_WT_SPF	OK	23.9491	28.9665	0.274416	0.591914	0.1442	0.538724	no
Idh3b	Idh3b	Idh3b	chr2:130274411-130284451	ST_ASO_SPF	ST_WT_SPF	OK	32.1523	38.1808	0.247925	0.361524	0.3703	0.768854	no
Idh3g	Idh3g	Idh3g	chrX:73778962-73786897	ST_ASO_SPF	ST_WT_SPF	OK	56.4949	46.0906	-0.293646	-0.632143	0.11755	0.494069	no
Idi1	Idi1	Idi1	chr13:8885605-8892396	ST_ASO_SPF	ST_WT_SPF	OK	4.18058	4.31464	0.0455381	0.0728727	0.86135	0.970343	no
Idi2	Idi2	Idi2	chr13:8952862-8960935	ST_ASO_SPF	ST_WT_SPF	NOTEST	0	0	0	0	1	1	no
Idnk	Idnk	Idnk	chr13:58157648-58164693	ST_ASO_SPF	ST_WT_SPF	OK	8.01683	8.64845	0.10941	0.173115	0.6649	0.914966	no
Ido1	Ido1	Ido1	chr8:24584132-24596952	ST_ASO_SPF	ST_WT_SPF	OK	4.94495	2.58353	-0.936611	-1.10821	0.0063	0.105485	no
Ido2	Ido2	Ido2	chr8:24531891-24576333	ST_ASO_SPF	ST_WT_SPF	NOTEST	0.253024	0.219051	-0.20801	0	1	1	no
Ids	Ids	Ids	chrX:70343069-70365085	ST_ASO_SPF	ST_WT_SPF	OK	31.6949	31.3688	-0.0149197	-0.0331093	0.93675	0.986722	no
Idua	Idua	Idua	chr5:108629809-108685446	ST_ASO_SPF	ST_WT_SPF	NOTEST	0.781544	0.690516	-0.178654	0	1	1	no
Ier2	Ier2	Ier2	chr8:84661330-84662852	ST_ASO_SPF	ST_WT_SPF	NOTEST	0.657556	0.315261	-1.06057	0	1	1	no
Ier3	Ier3	Ier3	chr17:35821712-35822911	ST_ASO_SPF	ST_WT_SPF	OK	8.61836	6.85196	-0.330898	-0.459169	0.2633	0.68559	no
Ier3ip1	Ier3ip1	Ier3ip1	chr18:76930026-76941614	ST_ASO_SPF	ST_WT_SPF	OK	133.827	91.5964	-0.547009	-1.2033	0.0036	0.0757033	no
Ier5	Ier5	Ier5	chr1:155096366-155099636	ST_ASO_SPF	ST_WT_SPF	OK	15.1993	13.6262	-0.157623	-0.319181	0.4333	0.806592	no
Ier5l	Ier5l	Ier5l	chr2:30472640-30474199	ST_ASO_SPF	ST_WT_SPF	NOTEST	1.73424	1.88633	0.121275	0	1	1	no
Iffo1	Iffo1	Iffo1	chr6:125145223-125161782	ST_ASO_SPF	ST_WT_SPF	NOTEST	2.32517	2.15972	-0.106489	0	1	1	no
Iffo2	Iffo2	Iffo2	chr4:139530547-139620382	ST_ASO_SPF	ST_WT_SPF	NOTEST	0.863172	0.898634	0.0580856	0	1	1	no
Ifi202b	Ifi202b	Ifi202b	chr1:173962568-173982844	ST_ASO_SPF	ST_WT_SPF	NOTEST	0.234423	0.448263	0.93523	0	1	1	no
Ifi203	Ifi203	Ifi203	chr1:173920400-173942672	ST_ASO_SPF	ST_WT_SPF	NOTEST	0.162322	0.114303	-0.505989	0	1	1	no
Ifi204	Ifi204	Ifi204	chr1:173747293-173766919	ST_ASO_SPF	ST_WT_SPF	NOTEST	0.0151604	0.0304324	1.0053	0	1	1	no
Ifi205	Ifi205	Ifi205	chr1:174011997-174031755	ST_ASO_SPF	ST_WT_SPF	NOTEST	0	0	0	0	1	1	no
Ifi27	Ifi27	Ifi27	chr12:103433872-103443680	ST_ASO_SPF	ST_WT_SPF	OK	44.1294	38.9649	-0.179566	-0.334388	0.3995	0.786214	no
Ifi27l2a	Ifi27l2a	Ifi27l2a	chr12:103433872-103443680	ST_ASO_SPF	ST_WT_SPF	OK	3.18389	2.48345	-0.358447	-0.120954	0.82355	0.961421	no
Ifi27l2b	Ifi27l2b	Ifi27l2b	chr12:103450897-103457223	ST_ASO_SPF	ST_WT_SPF	NOTEST	0.297658	0.144265	-1.04493	0	1	1	no
Ifi30	Ifi30	Ifi30	chr8:70762772-70766663	ST_ASO_SPF	ST_WT_SPF	NOTEST	2.21545	1.71118	-0.372609	0	1	1	no
Ifi35	Ifi35	Ifi35	chr11:101448411-101458701	ST_ASO_SPF	ST_WT_SPF	NOTEST	0.925887	0.9543	0.0436056	0	1	1	no
Ifi44	Ifi44	Ifi44	chr3:151730922-151749959	ST_ASO_SPF	ST_WT_SPF	NOTEST	0.110081	0.325184	1.5627	0	1	1	no
Ifi44l	Ifi44l	Ifi44l	chr3:151758736-151762891	ST_ASO_SPF	ST_WT_SPF	NOTEST	0	0	0	0	1	1	no
Ifi47	Ifi47	Ifi47	chr11:49037659-49135387	ST_ASO_SPF	ST_WT_SPF	NOTEST	0.435447	0.295976	-0.557017	0	1	1	no
Ifih1	Ifih1	Ifih1	chr2:62595792-62646255	ST_ASO_SPF	ST_WT_SPF	NOTEST	0.181858	0.323603	0.831415	0	1	1	no
Ifit1	Ifit1	Ifit1	chr19:34640888-34650009	ST_ASO_SPF	ST_WT_SPF	NOTEST	0.968004	0.831174	-0.219862	0	1	1	no
Ifit1bl1	Ifit1bl1	Ifit1bl1	chr19:34592887-34601968	ST_ASO_SPF	ST_WT_SPF	NOTEST	0.902976	0.873285	-0.0482345	0	1	1	no
Ifit1bl2	Ifit1bl2	Ifit1bl2	chr19:34617050-34640743	ST_ASO_SPF	ST_WT_SPF	NOTEST	0.292564	0.145576	-1.00698	0	1	1	no
Ifit2	Ifit2	Ifit2	chr19:34550693-34576534	ST_ASO_SPF	ST_WT_SPF	NOTEST	0.353703	0.555337	0.650825	0	1	1	no
Ifit3	Ifit3	Ifit3	chr19:34583528-34588982	ST_ASO_SPF	ST_WT_SPF	OK	4.73053	3.25079	-0.541208	-0.76417	0.0628	0.367187	no
Ifit3b	Ifit3b	Ifit3b	chr19:34607956-34613401	ST_ASO_SPF	ST_WT_SPF	NOTEST	1.33022	0.668782	-0.992053	0	1	1	no
Ifitm1	Ifitm1	Ifitm1	chr7:140967428-140969827	ST_ASO_SPF	ST_WT_SPF	OK	9.67688	9.88624	0.0308811	0.0368689	0.92395	0.98377	no
Ifitm10	Ifitm10	Ifitm10	chr7:142326109-142372259	ST_ASO_SPF	ST_WT_SPF	NOTEST	0.0855405	0.137106	0.68061	0	1	1	no
Ifitm2	Ifitm2	Ifitm2	chr7:140954838-140955961	ST_ASO_SPF	ST_WT_SPF	OK	7.33966	7.25111	-0.0175114	-0.0178132	0.97565	0.99524	no
Ifitm3	Ifitm3	Ifitm3	chr7:141009589-141010744	ST_ASO_SPF	ST_WT_SPF	OK	25.8567	25.5591	-0.0166989	-0.027119	0.9477	0.988835	no
Ifitm5	Ifitm5	Ifitm5	chr7:140948961-140950239	ST_ASO_SPF	ST_WT_SPF	NOTEST	0.116307	0.0979469	-0.247862	0	1	1	no
