Category	ID	Name	Source	p-value	q-value Bonferroni	q-value FDR B&H	q-value FDR B&Y	Hit Count in Query List	Hit Count in Genome	Hit in Query List
Pubmed	11433347	Proteinase-activated receptor-2 and hyperalgesia: A novel pain pathway.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	TAC1
Pubmed	24607228	Retinal input directs the recruitment of inhibitory interneurons into thalamic visual circuits.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	GAD1
Pubmed	21775056	Immunohistochemical evaluation of solid pseudopapillary tumors of the pancreas: the expression pattern of CD99 is highly unique.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	MME
Pubmed	24789282	Searching for genomic region of high-fat diet-induced type 2 diabetes in mouse chromosome 2 by analysis of congenic strains.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	GPR155
Pubmed	11118151	Functional requirement for class I MHC in CNS development and plasticity.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	B2M
Pubmed	9119228	ALY, a context-dependent coactivator of LEF-1 and AML-1, is required for TCRalpha enhancer function.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	ALYREF
Pubmed	18331873	Distinct immunohistochemically defined areas in the medial amygdala in the developing and adult mouse.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	CALB1
Pubmed	31289263	Human cytomegalovirus evades antibody-mediated immunity through endoplasmic reticulum-associated degradation of the FcRn receptor.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	B2M
Pubmed	11590142	The human protein HSPC021 interacts with Int-6 and is associated with eukaryotic translation initiation factor 3.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	EIF3E
Pubmed	15784551	Interleukin 10- and Fcgamma receptor-deficient mice resolve Leishmania mexicana lesions.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	B2M
Pubmed	19713309	MMP9 limits apoptosis and stimulates branching morphogenesis during kidney development.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	CALB1
Pubmed	25909880	Covalent Inhibition of Ubc13 Affects Ubiquitin Signaling and Reveals Active Site Elements Important for Targeting.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	UBE2V2
Pubmed	19195025	Cartilage abnormalities associated with defects of chondrocytic primary cilia in Bardet-Biedl syndrome mutant mice.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	MKKS
Pubmed	30710422	MiR-139-5p, miR-940 and miR-193a-5p inhibit the growth of hepatocellular carcinoma by targeting SPOCK1.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	SPOCK1
Pubmed	28251676	The balance between cathepsin C and cystatin F controls remyelination in the brain of Plp1-overexpressing mouse, a chronic demyelinating disease model.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	PLP1
Pubmed	15099288	Role of protease-activated and ADP receptor subtypes in thrombin generation on human platelets.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	P2RY1
Pubmed	23044470	Distinct development of GABA system in the ventral and dorsal horns in the embryonic mouse spinal cord.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	GAD1
Pubmed	28494867	Essential Roles of SATB1 in Specifying T Lymphocyte Subsets.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	B2M
Pubmed	26311767	Parvalbumin+ Neurons and Npas1+ Neurons Are Distinct Neuron Classes in the Mouse External Globus Pallidus.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	PVALB
Pubmed	1644219	E-cadherin expression in a particular subset of sensory neurons.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	TAC1
Pubmed	11900467	Evidence for a cell-specific action of Reelin in the spinal cord.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	RELN
Pubmed	17603058	Prevention of autoimmune gastritis in mice requires extra-thymic T-cell deletion and suppression by regulatory T cells.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	THY1
Pubmed	22065046	Expression of antigen processing and presenting molecules in brain metastasis of breast cancer.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	B2M
Pubmed	18603306	Antimicrobial activity of neuropeptides against a range of micro-organisms from skin, oral, respiratory and gastrointestinal tract sites.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	TAC1
Pubmed	18303015	BTB Protein KLHL12 targets the dopamine D4 receptor for ubiquitination by a Cul3-based E3 ligase.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	RIT1
Pubmed	24780737	Global quantification of tissue dynamics in the developing mouse kidney.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	CALB1
Pubmed	11707463	A Golgi-associated PDZ domain protein modulates cystic fibrosis transmembrane regulator plasma membrane expression.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	SLC9A6
Pubmed	8661736	Receptor tyrosine kinase gene Tyro3 maps to mouse chromosome 2, closely linked to Ltk.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	B2M
Pubmed	9794386	A mouse carrying genetic defect in the choice between T and B lymphocytes.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	THY1
Pubmed	30325514	Neurons with diverse phenotypes project from the caudal to the rostral nucleus of the solitary tract.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	GAD1
Pubmed	25946682	Apcdd1 stimulates oligodendrocyte differentiation after white matter injury.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	PLP1
Pubmed	22994707	Evaluation of BCL-6, CD10, CD138 and MUM-1 expression in diffuse large B-cell lymphoma patients: CD138 is a marker of poor prognosis.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	MME
Pubmed	9383072	Patterns of DNA variability at X-linked loci in Mus domesticus.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	PLP1
Pubmed	22475215	Association of interleukin-6 and interleukin-8 with poor prognosis in elderly patients with chronic lymphocytic leukemia.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	B2M
Pubmed	27707966	Neuregulin-Dependent Regulation of Fast-Spiking Interneuron Excitability Controls the Timing of the Critical Period.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	PVALB
Pubmed	24500276	Optogenetic astrocyte activation modulates response selectivity of visual cortex neurons in vivo.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	PVALB
Pubmed	1284644	The murine pallid mutation is a platelet storage pool disease associated with the protein 4.2 (pallidin) gene.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	B2M
Pubmed	25609625	Contributions of diverse excitatory and inhibitory neurons to recurrent network activity in cerebral cortex.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	PVALB
Pubmed	12687696	Malformation of the radial glial scaffold in the dentate gyrus of reeler mice, scrambler mice, and ApoER2/VLDLR-deficient mice.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	RELN
Pubmed	12687699	Migratory pathway of sympathetic preganglionic neurons in normal and reeler mutant mice.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	RELN
Pubmed	19713529	MiR-128 up-regulation inhibits Reelin and DCX expression and reduces neuroblastoma cell motility and invasiveness.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	RELN
Pubmed	17257750	Anatomical and functional analysis of aquaporin 1, a water channel in primary afferent neurons.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	TAC1
Pubmed	31913121	Purinergic signaling in cochlear supporting cells reduces hair cell excitability by increasing the extracellular space.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	P2RY1
Pubmed	21354131	The Notch effector gene Hes1 regulates migration of hypothalamic neurons, neuropeptide content and axon targeting to the pituitary.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	GAD1
Pubmed	17462991	Distinct uptake mechanisms but similar intracellular processing of two different toll-like receptor ligand-peptide conjugates in dendritic cells.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	B2M
Pubmed	24885297	Reexpression of LSAMP inhibits tumor growth in a preclinical osteosarcoma model.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	KLF10
Pubmed	17940219	Distinct receptor repertoire formation in mouse NK cell subsets regulated by MHC class I expression.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	B2M
Pubmed	29384476	Activity-induced Ca	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	P2RY1
Pubmed	7590964	Cloning and genomic characterization of LST1: a new gene in the human TNF region.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	AIF1
Pubmed	26441085	AKT-independent Reelin signaling requires interactions of heterotrimeric Go and Src.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	RELN
Pubmed	17412563	Systematic study of association of four GABAergic genes: glutamic acid decarboxylase 1 gene, glutamic acid decarboxylase 2 gene, GABA(B) receptor 1 gene and GABA(A) receptor subunit beta2 gene, with schizophrenia using a universal DNA microarray.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	GAD1
Pubmed	18413649	C9orf10 protein, a novel protein component of Puralpha-containing mRNA-protein particles (Puralpha-mRNPs): characterization of developmental and regional expressions in the mouse brain.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	PURA
Pubmed	29358051	Non-classical Immunity Controls Microbiota Impact on Skin Immunity and Tissue Repair.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	B2M
Pubmed	16964252	Meninges control tangential migration of hem-derived Cajal-Retzius cells via CXCL12/CXCR4 signaling.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	RELN
Pubmed	15902260	The Ter mutation in the dead end gene causes germ cell loss and testicular germ cell tumours.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	NDUFA2
Pubmed	12181327	A dominant-negative mutant of human DNA helicase B blocks the onset of chromosomal DNA replication.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	POLA2
Pubmed	17592115	Pathological role of osteoclast costimulation in arthritis-induced bone loss.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	B2M
Pubmed	24899703	Cortical interneurons require Jnk1 to enter and navigate the developing cerebral cortex.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	CALB1
Pubmed	15797708	Mouse neuron navigator 1, a novel microtubule-associated protein involved in neuronal migration.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	CALB1
Pubmed	7961636	The ligand binding site of the neurokinin 2 receptor. Site-directed mutagenesis and identification of neurokinin A binding residues in the human neurokinin 2 receptor.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	TAC1
Pubmed	27071537	RAS signalling through PI3-Kinase controls cell migration via modulation of Reelin expression.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	RELN
Pubmed	24764033	Distribution of TRPVs, P2X3, and parvalbumin in the human nodose ganglion.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	PVALB
Pubmed	9022080	Active stage of autoimmune diabetes is associated with the expression of a novel cytokine, IGIF, which is located near Idd2.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	THY1
Pubmed	16797541	Proteasomal degradation of the multifunctional regulator YB-1 is mediated by an F-Box protein induced during programmed cell death.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	FBXO33
Pubmed	27226555	S100A1 Protein Does Not Compete with Calmodulin for Ryanodine Receptor Binding but Structurally Alters the Ryanodine Receptor·Calmodulin Complex.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	S100A1
Pubmed	10721695	Characterization of the mouse JAB1 cDNA and protein.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	COPS5
Pubmed	8662838	Molecular cloning and characterization of lysosomal sialic acid O-acetylesterase.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	THY1
Pubmed	21751259	Co-treatment with ginsenoside Rh2 and betulinic acid synergistically induces apoptosis in human cancer cells in association with enhanced capsase-8 activation, bax translocation, and cytochrome c release.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	CYCS
Pubmed	16207762	Reelin provides an inhibitory signal in the migration of gonadotropin-releasing hormone neurons.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	RELN
Pubmed	32075769	Distinct Dorsal and Ventral Hippocampal CA3 Outputs Govern Contextual Fear Discrimination.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	PVALB
Pubmed	27611660	Pten and EphB4 regulate the establishment of perisomatic inhibition in mouse visual cortex.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	PVALB
Pubmed	10527628	Neuronal and glial properties coexist in a novel mouse CNS immortalized cell line.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	GAD1
Pubmed	19151192	Variation in the GST mu locus and tobacco smoke exposure as determinants of childhood lung function.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	GSTM5
Pubmed	10769753	Use of denaturing HPLC to map human and murine genes and to validate single-nucleotide polymorphisms.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	MRPL42
Pubmed	22393150	Characterization of Ly108 in the thymus: evidence for distinct properties of a novel form of Ly108.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	B2M
Pubmed	10212142	The Sec61 complex is located in both the ER and the ER-Golgi intermediate compartment.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	SEC61G
Pubmed	9480751	Nucleotide sequencing analysis of the 146-kilobase segment around the IkBL and MICA genes at the centromeric end of the HLA class I region.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	AIF1
Pubmed	16423992	Tumor cell lines expressing the proteasome subunit isoform LMP7E1 exhibit immunoproteasome deficiency.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	PSMB7
Pubmed	27824036	Pupil fluctuations track rapid changes in adrenergic and cholinergic activity in cortex.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	PVALB
Pubmed	24944246	Differential coupling of KLF10 to Sin3-HDAC and PCAF regulates the inducibility of the FOXP3 gene.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	KLF10
Pubmed	25930075	Oligodendrocyte morphometry and expression of myelin - Related mRNA in ventral prefrontal white matter in major depressive disorder.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	PLP1
Pubmed	8672147	Smcx lies distal to DXHX674 and DXHX679 on the mouse X chromosome.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	PLP1
Pubmed	16419078	Expression of Cux-1 and Cux-2 in the developing somatosensory cortex of normal and barrel-defective mice.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	RELN
Pubmed	20835249	Clarke's column neurons as the focus of a corticospinal corollary circuit.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	PVALB
Pubmed	27499081	Loss and Gain of MeCP2 Cause Similar Hippocampal Circuit Dysfunction that Is Rescued by Deep Brain Stimulation in a Rett Syndrome Mouse Model.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	PVALB
Pubmed	20042890	Immunohistochemical analysis of the S100A1, S100B, CD44 and Bcl-2 antigens and the rate of cell proliferation assessed by Ki-67 antibody in benign and malignant melanocytic tumours.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	S100A1
Pubmed	15784173	Genomic rearrangements on VCAM1, SELE, APEG1and AIF1 loci in atherosclerosis.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	AIF1
Pubmed	22045982	Ribosomal protein gene deletions in Diamond-Blackfan anemia.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	RPS17
Pubmed	22262766	Extensive gene deletions in Japanese patients with Diamond-Blackfan anemia.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	RPS17
Pubmed	26852662	Substance P enhances tissue factor release from granulocyte-macrophage colony-stimulating factor-dependent macrophages via the p22phox/?-arrestin 2/Rho A signaling pathway.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	TAC1
Pubmed	12915315	Study of Fgf15 gene expression in developing mouse brain.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	CALB1
Pubmed	22767595	Cell surface expression of the major amyloid-? peptide (A?)-degrading enzyme, neprilysin, depends on phosphorylation by mitogen-activated protein kinase/extracellular signal-regulated kinase kinase (MEK) and dephosphorylation by protein phosphatase 1a.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	MME
Pubmed	18279306	Contribution of the Reelin signaling pathways to nociceptive processing.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	RELN
Pubmed	30664619	Behavioral training rescues motor deficits in Cyfip1 haploinsufficiency mouse model of autism spectrum disorders.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	PVALB
Pubmed	26439010	TAPBPR alters MHC class I peptide presentation by functioning as a peptide exchange catalyst.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	B2M
Pubmed	19652227	Semaphorin3A signaling mediated by Fyn-dependent tyrosine phosphorylation of collapsin response mediator protein 2 at tyrosine 32.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	CALB1
Pubmed	26586181	Flexible Sensory Representations in Auditory Cortex Driven by Behavioral Relevance.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	PVALB
Pubmed	23438193	Positive correlation of Oct4 and ABCG2 to chemotherapeutic resistance in CD90(+)CD133(+) liver cancer stem cells.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	THY1
Pubmed	10610180	The pallid gene encodes a novel, syntaxin 13-interacting protein involved in platelet storage pool deficiency.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	B2M
Pubmed	9002646	Absence of natural killer cells during murine pregnancy is associated with reproductive compromise in TgE26 mice.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	B2M
Pubmed	15147900	The TRAF6 RING finger domain mediates physical interaction with Ubc13.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	UBE2V2
Pubmed	18606818	SDF1alpha/CXCR4 signaling, via ERKs and the transcription factor Egr1, induces expression of a 67-kDa form of glutamic acid decarboxylase in embryonic hippocampal neurons.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	GAD1
Pubmed	17962196	Interplay between E-box and NF-kappaB in regulation of A20 gene by DRB sensitivity-inducing factor (DSIF).	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	SUPT4H1
Pubmed	17951406	Hepatitis B virus pre-S2 mutant surface antigen induces degradation of cyclin-dependent kinase inhibitor p27Kip1 through c-Jun activation domain-binding protein 1.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	COPS5
Pubmed	8406441	Comparative mapping of the Grpr locus on the X chromosomes of man and mouse.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	PLP1
Pubmed	30485833	 methylation promotes oncogenesis of endometrial carcinoma through LOC134466/hsa-miR-196a-5p/TAC1 axis.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	TAC1
Pubmed	17855646	Origin and fate of pendrin-positive intercalated cells in developing mouse kidney.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	CALB1
Pubmed	30541071	Lateral Hypothalamic Mc3R-Expressing Neurons Modulate Locomotor Activity, Energy Expenditure, and Adiposity in Male Mice.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	GAD1
Pubmed	16784756	Complex I polymorphisms, bigenomic heterogeneity, and family history in Virginians with Parkinson's disease.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	NDUFV2
Pubmed	29420935	The Mouse Cortical Connectome, Characterized by an Ultra-Dense Cortical Graph, Maintains Specificity by Distinct Connectivity Profiles.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	PVALB
Pubmed	16520893	Suppressive effect of elongation factor 2 on apoptosis induced by HIV-1 viral protein R.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	CYCS
Pubmed	25660468	Sex differences in GABAergic gene expression occur in the anterior cingulate cortex in schizophrenia.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	GAD1
Pubmed	16388914	Expression of substance P, neurokinin 1 receptors (NK1) and neurokinin 3 receptors in the developing mouse retina and in the retina of NK1 knockout mice.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	TAC1
Pubmed	28910624	A Sensorimotor Circuit in Mouse Cortex for Visual Flow Predictions.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	PVALB
Pubmed	23451271	Comparative analysis of the expression profile of Wnk1 and Wnk1/Hsn2 splice variants in developing and adult mouse tissues.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	PVALB
Pubmed	16410414	Massive loss of Cajal-Retzius cells does not disrupt neocortical layer order.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	RELN
Pubmed	15879093	IFN regulatory factor-2 deficiency revealed a novel checkpoint critical for the generation of peripheral NK cells.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	B2M
Pubmed	28290521	Ndrg3 gene regulates DSB repair during meiosis through modulation the ERK signal pathway in the male germ cells.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	PVALB
Pubmed	25263330	CRISPR-Cas9 knockin mice for genome editing and cancer modeling.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	PVALB
Pubmed	8915827	Expression pattern of integrin beta 1 subunit in Purkinje cells of rat and cerebellar mutant mice.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	RELN
Pubmed	18278048	The E3 ubiquitin ligase Itch regulates expression of transcription factor Foxp3 and airway inflammation by enhancing the function of transcription factor TIEG1.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	KLF10
Pubmed	23464602	RGS expression in cancer: oncomining the cancer microarray data.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	RGS2
Pubmed	7626884	Sixty-nine kilobases of contiguous human genomic sequence containing the alpha-galactosidase A and Bruton's tyrosine kinase loci.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	RPL36A
Pubmed	17436294	Phospholipase Cbeta4 expression reveals the continuity of cerebellar topography through development.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	CALB1
Pubmed	23671638	Role of transient receptor potential ion channels and evoked levels of neuropeptides in a formaldehyde-induced model of asthma in BALB/c mice.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	TAC1
Pubmed	14519497	Development of the outer retina in the mouse.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	CALB1
Pubmed	23283338	FoxP2 regulates neurogenesis during embryonic cortical development.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	FOXP2
Pubmed	25143585	CD1d-unrestricted NKT cells are endowed with a hybrid function far superior than that of iNKT cells.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	B2M
Pubmed	1694232	Rumpshaker mouse: a new X-linked mutation affecting myelination: evidence for a defect in PLP expression.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	PLP1
Pubmed	24583022	Delta opioid receptors presynaptically regulate cutaneous mechanosensory neuron input to the spinal cord dorsal horn.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	PVALB
Pubmed	27646688	N-Acetyl-D-Glucosamine Kinase Interacts with Dynein-Lis1-NudE1 Complex and Regulates Cell Division.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	DYNLRB1
Pubmed	12880424	Expression of purinergic receptors in non-melanoma skin cancers and their functional roles in A431 cells.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	P2RY1
Pubmed	26103456	Regulation of Insulin Receptor Trafficking by Bardet Biedl Syndrome Proteins.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	MKKS
Pubmed	11063746	Protein kinase C phosphorylates RGS2 and modulates its capacity for negative regulation of Galpha 11 signaling.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	RGS2
Pubmed	26092120	Tomoregulin-1 prevents cardiac hypertrophy after pressure overload in mice by inhibiting TAK1-JNK pathways.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	TMEFF1
Pubmed	16324103	Aberrant trajectory of thalamocortical axons associated with abnormal localization of neurocan immunoreactivity in the cerebral neocortex of reeler mutant mice.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	RELN
Pubmed	17582330	GAD67-mediated GABA synthesis and signaling regulate inhibitory synaptic innervation in the visual cortex.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	GAD1
Pubmed	23209377	Structural mechanism of ER retrieval of MHC class I by cowpox.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	B2M
Pubmed	18619852	Nuclear receptor binding protein 2 is induced during neural progenitor differentiation and affects cell survival.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	CALB1
Pubmed	26744409	Gating of hippocampal activity, plasticity, and memory by entorhinal cortex long-range inhibition.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	PVALB
Pubmed	17709376	Synergy between the RE-1 silencer of transcription and NFkappaB in the repression of the neurotransmitter gene TAC1 in human mesenchymal stem cells.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	TAC1
Pubmed	8914607	Linkage mapping of microdissected clones from distal mouse chromosome 16.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	PCP4
Pubmed	10227978	Critical role of leukocyte function-associated antigen-1 in liver accumulation of CD4+NKT cells.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	B2M
Pubmed	24558155	Dendritic inhibition in the hippocampus supports fear learning.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	PVALB
Pubmed	17951258	Bone morphogenetic protein 2 opposes Shh-mediated proliferation in cerebellar granule cells through a TIEG-1-based regulation of Nmyc.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	KLF10
Pubmed	9841859	P2 receptor subtypes in the cardiovascular system.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	P2RY1
Pubmed	21991377	Function of COP9 signalosome in regulation of mouse oocytes meiosis by regulating MPF activity and securing degradation.	Pubmed	1.623E-2	1.000E0	2.242E-2	2.250E-1	1	4	COPS5
