test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant
Ier5	Ier5	Ier5	chr1:155096366-155099636	ST_WT_GF	ST_WT_SPF	OK	31.0775	29.0177	-0.0989376	-0.111923	0.7026	0.999552	no
Ier5l	Ier5l	Ier5l	chr2:30472640-30474199	ST_WT_GF	ST_WT_SPF	NOTEST	2.14758	1.49209	-0.525381	0	1	1	no
Iffo1	Iffo1	Iffo1	chr6:125145223-125161782	ST_WT_GF	ST_WT_SPF	NOTEST	2.4589	2.4086	-0.0298149	0	1	1	no
Iffo2	Iffo2	Iffo2	chr4:139530547-139620382	ST_WT_GF	ST_WT_SPF	NOTEST	0.945819	0.941854	-0.00606194	0	1	1	no
Ifi202b	Ifi202b	Ifi202b	chr1:173962568-173982844	ST_WT_GF	ST_WT_SPF	NOTEST	0.145686	0.268174	0.880308	0	1	1	no
Ifi203	Ifi203	Ifi203	chr1:173920400-173942672	ST_WT_GF	ST_WT_SPF	NOTEST	0.19892	0.0643215	-1.62881	0	1	1	no
Ifi204	Ifi204	Ifi204	chr1:173747293-173766919	ST_WT_GF	ST_WT_SPF	NOTEST	0.0621131	0.0360673	-0.784208	0	1	1	no
Ifi205	Ifi205	Ifi205	chr1:174011997-174031755	ST_WT_GF	ST_WT_SPF	NOTEST	0	0	0	0	1	1	no
Ifi27	Ifi27	Ifi27	chr12:103433872-103443680	ST_WT_GF	ST_WT_SPF	OK	27.8003	45.1327	0.699071	0.822993	0.00465	0.252537	no
Ifi27l2a	Ifi27l2a	Ifi27l2a	chr12:103433872-103443680	ST_WT_GF	ST_WT_SPF	NOTEST	2.61153	3.10573	0.250036	0	1	1	no
Ifi27l2b	Ifi27l2b	Ifi27l2b	chr12:103450897-103457223	ST_WT_GF	ST_WT_SPF	NOTEST	0.0966009	0.20629	1.09456	0	1	1	no
Ifi30	Ifi30	Ifi30	chr8:70762772-70766663	ST_WT_GF	ST_WT_SPF	NOTEST	1.28923	1.24907	-0.0456582	0	1	1	no
Ifi35	Ifi35	Ifi35	chr11:101448411-101458701	ST_WT_GF	ST_WT_SPF	NOTEST	0.48896	0.752537	0.622046	0	1	1	no
Ifi44	Ifi44	Ifi44	chr3:151730922-151749959	ST_WT_GF	ST_WT_SPF	NOTEST	0.260454	0.194412	-0.421911	0	1	1	no
Ifi44l	Ifi44l	Ifi44l	chr3:151758736-151762891	ST_WT_GF	ST_WT_SPF	NOTEST	0	0	0	0	1	1	no
Ifi47	Ifi47	Ifi47	chr11:49037659-49135387	ST_WT_GF	ST_WT_SPF	NOTEST	0.153937	0.246867	0.681391	0	1	1	no
Ifih1	Ifih1	Ifih1	chr2:62595792-62646255	ST_WT_GF	ST_WT_SPF	NOTEST	0.267895	0.225068	-0.251304	0	1	1	no
Ifit1	Ifit1	Ifit1	chr19:34640888-34650009	ST_WT_GF	ST_WT_SPF	NOTEST	0.499981	0.638529	0.35288	0	1	1	no
Ifit1bl1	Ifit1bl1	Ifit1bl1	chr19:34592887-34601968	ST_WT_GF	ST_WT_SPF	NOTEST	0.666809	0.774339	0.215691	0	1	1	no
Ifit1bl2	Ifit1bl2	Ifit1bl2	chr19:34617050-34640743	ST_WT_GF	ST_WT_SPF	NOTEST	0.229276	0.173167	-0.404919	0	1	1	no
Ifit2	Ifit2	Ifit2	chr19:34550693-34576534	ST_WT_GF	ST_WT_SPF	NOTEST	0.466316	0.480798	0.0441225	0	1	1	no
Ifit3	Ifit3	Ifit3	chr19:34583528-34588982	ST_WT_GF	ST_WT_SPF	OK	2.77819	4.92693	0.826543	0.797582	0.00675	0.293682	no
Ifit3b	Ifit3b	Ifit3b	chr19:34607956-34613401	ST_WT_GF	ST_WT_SPF	NOTEST	0.984407	0.827974	-0.249669	0	1	1	no
Ifitm1	Ifitm1	Ifitm1	chr7:140967428-140969827	ST_WT_GF	ST_WT_SPF	OK	5.2397	6.86481	0.389736	0.29488	0.25815	0.934077	no
Ifitm10	Ifitm10	Ifitm10	chr7:142326109-142372259	ST_WT_GF	ST_WT_SPF	NOTEST	0.148644	0.0991938	-0.583535	0	1	1	no
Ifitm2	Ifitm2	Ifitm2	chr7:140954838-140955961	ST_WT_GF	ST_WT_SPF	OK	4.29337	4.58187	0.0938236	0.0657987	0.8083	0.999552	no
Ifitm3	Ifitm3	Ifitm3	chr7:141009589-141010744	ST_WT_GF	ST_WT_SPF	OK	16.8462	15.758	-0.0963415	-0.0906499	0.7513	0.999552	no
Ifitm5	Ifitm5	Ifitm5	chr7:140948961-140950239	ST_WT_GF	ST_WT_SPF	NOTEST	0	0.0491389	inf	0	1	1	no
Ifitm6	Ifitm6	Ifitm6	chr7:141015811-141016892	ST_WT_GF	ST_WT_SPF	NOTEST	0.0763771	0	-inf	0	1	1	no
Ifitm7	Ifitm7	Ifitm7	chr16:13981701-14101494	ST_WT_GF	ST_WT_SPF	NOTEST	0.3768	0.234342	-0.685188	0	1	1	no
Ifltd1	Ifltd1	Ifltd1	chr6:145397234-145434925	ST_WT_GF	ST_WT_SPF	NOTEST	0.0272951	0.0357755	0.390329	0	1	1	no
Ifna1	Ifna1	Ifna1	chr4:88850086-88850656	ST_WT_GF	ST_WT_SPF	NOTEST	0	0	0	0	1	1	no
Ifna11	Ifna11	Ifna11	chr4:88819918-88820565	ST_WT_GF	ST_WT_SPF	NOTEST	0	0	0	0	1	1	no
Ifna12	Ifna12	Ifna12	chr4:88602579-88603376	ST_WT_GF	ST_WT_SPF	NOTEST	0	0	0	0	1	1	no
Ifna13	Ifna13	Ifna13	chr4:88643640-88644459	ST_WT_GF	ST_WT_SPF	NOTEST	0	0	0	0	1	1	no
Ifna14	Ifna14	Ifna14	chr4:88571228-88571798	ST_WT_GF	ST_WT_SPF	NOTEST	0	0	0	0	1	1	no
Ifna15	Ifna15	Ifna15	chr4:88557672-88558245	ST_WT_GF	ST_WT_SPF	NOTEST	0	0	0	0	1	1	no
Ifna16	Ifna16	Ifna16	chr4:88676286-88676856	ST_WT_GF	ST_WT_SPF	NOTEST	0	0	0	0	1	1	no
Ifna2	Ifna2	Ifna2	chr4:88683206-88683779	ST_WT_GF	ST_WT_SPF	NOTEST	0	0	0	0	1	1	no
Ifna4	Ifna4	Ifna4	chr4:88841815-88842459	ST_WT_GF	ST_WT_SPF	NOTEST	0	0	0	0	1	1	no
Ifna5	Ifna5	Ifna5	chr4:88835524-88836094	ST_WT_GF	ST_WT_SPF	NOTEST	0	0	0	0	1	1	no
Ifna6	Ifna6	Ifna6	chr4:88827415-88827985	ST_WT_GF	ST_WT_SPF	NOTEST	0	0	0	0	1	1	no
Ifna7	Ifna7	Ifna7	chr4:88816224-88816800	ST_WT_GF	ST_WT_SPF	NOTEST	0	0	0	0	1	1	no
Ifna9	Ifna9	Ifna9	chr4:88591812-88592385	ST_WT_GF	ST_WT_SPF	NOTEST	0	0	0	0	1	1	no
Ifnab	Ifnab	Ifnab	chr4:88690598-88691268	ST_WT_GF	ST_WT_SPF	NOTEST	0	0	0	0	1	1	no
Ifnar1	Ifnar1	Ifnar1	chr16:91485214-91510522	ST_WT_GF	ST_WT_SPF	OK	4.02963	3.53179	-0.19025	-0.206763	0.48185	0.999552	no
Ifnar2	Ifnar2	Ifnar2	chr16:91372782-91405587	ST_WT_GF	ST_WT_SPF	OK	10.4059	9.82904	-0.0822847	-0.0795101	0.77885	0.999552	no
Ifnb1	Ifnb1	Ifnb1	chr4:88522024-88522794	ST_WT_GF	ST_WT_SPF	NOTEST	0	0.073776	inf	0	1	1	no
Ifne	Ifne	Ifne	chr4:88879537-88880201	ST_WT_GF	ST_WT_SPF	NOTEST	0	0	0	0	1	1	no
Ifng	Ifng	Ifng	chr10:118441046-118445892	ST_WT_GF	ST_WT_SPF	NOTEST	0.0258305	0.022876	-0.175242	0	1	1	no
Ifngr1	Ifngr1	Ifngr1	chr10:19591957-19610225	ST_WT_GF	ST_WT_SPF	OK	4.74499	5.36629	0.17752	0.196478	0.4769	0.999552	no
Ifngr2	Ifngr2	Ifngr2	chr16:91547093-91564007	ST_WT_GF	ST_WT_SPF	OK	4.19651	3.88921	-0.109712	-0.111085	0.6896	0.999552	no
Ifnk	Ifnk	Ifnk	chr4:34949073-35157484	ST_WT_GF	ST_WT_SPF	NOTEST	0.661197	2.09612	1.66457	0	1	1	no
Ifnl2	Ifnl2	Ifnl2	chr7:28508860-28510360	ST_WT_GF	ST_WT_SPF	NOTEST	0	0	0	0	1	1	no
Ifnl3	Ifnl3	Ifnl3	chr7:28522835-28524322	ST_WT_GF	ST_WT_SPF	NOTEST	0	0	0	0	1	1	no
Ifnlr1	Ifnlr1	Ifnlr1	chr4:135686456-135708180	ST_WT_GF	ST_WT_SPF	NOTEST	0.0158012	0.0604943	1.93676	0	1	1	no
Ifnz	Ifnz	Ifnz	chr4:88782130-88783592	ST_WT_GF	ST_WT_SPF	NOTEST	0	0	0	0	1	1	no
Ifrd1	Ifrd1	Ifrd1	chr12:40203128-40223189	ST_WT_GF	ST_WT_SPF	OK	36.5842	40.7423	0.155308	0.175538	0.5317	0.999552	no
Ifrd2	Ifrd2	Ifrd2	chr9:107587717-107593038	ST_WT_GF	ST_WT_SPF	NOTEST	0.482625	0.554925	0.201388	0	1	1	no
Ift122	Ift122	Ift122	chr6:115853527-115926699	ST_WT_GF	ST_WT_SPF	NOTEST	2.13484	1.8906	-0.175277	0	1	1	no
Ift140	Ift140	Ift140	chr17:25016085-25099497	ST_WT_GF	ST_WT_SPF	NOTEST	0.469464	0.486764	0.0522073	0	1	1	no
Ift172	Ift172	Ift172	chr5:31253278-31291114	ST_WT_GF	ST_WT_SPF	NOTEST	1.6952	1.69291	-0.00195046	0	1	1	no
Ift20	Ift20	Ift20	chr11:78536435-78541473	ST_WT_GF	ST_WT_SPF	OK	72.4697	86.2696	0.251475	0.331568	0.25935	0.934953	no
Ift22	Ift22	Ift22	chr5:136908149-136913244	ST_WT_GF	ST_WT_SPF	OK	16.6487	18.1783	0.12681	0.137133	0.62905	0.999552	no
Ift27	Ift27	Ift27	chr15:78159462-78174108	ST_WT_GF	ST_WT_SPF	OK	5.2066	7.99435	0.61864	0.586741	0.0442	0.594719	no
Ift43	Ift43	Ift43	chr12:86082560-86162459	ST_WT_GF	ST_WT_SPF	OK	5.79906	5.42728	-0.0955901	-0.0817588	0.7595	0.999552	no
Ift46	Ift46	Ift46	chr9:44773008-44792714	ST_WT_GF	ST_WT_SPF	OK	3.26549	3.13644	-0.0581742	-0.065178	0.8125	0.999552	no
Ift52	Ift52	Ift52	chr2:163017471-163046135	ST_WT_GF	ST_WT_SPF	OK	4.66708	4.66091	-0.0019098	-0.00209261	0.9936	0.999552	no
Ift57	Ift57	Ift57	chr16:49699293-49765126	ST_WT_GF	ST_WT_SPF	OK	10.3278	8.24763	-0.324488	-0.405449	0.1469	0.835136	no
Ift74	Ift74	Ift74	chr4:94614490-94693233	ST_WT_GF	ST_WT_SPF	OK	13.2387	12.1615	-0.122442	-0.149269	0.5894	0.999552	no
Ift80	Ift80	Ift80	chr3:68892498-69004570	ST_WT_GF	ST_WT_SPF	NOTEST	1.6641	1.1788	-0.497428	0	1	1	no
Ift81	Ift81	Ift81	chr5:122550203-122614518	ST_WT_GF	ST_WT_SPF	OK	5.87227	6.38469	0.120699	0.142111	0.62845	0.999552	no
Ift88	Ift88	Ift88	chr14:57424070-57517936	ST_WT_GF	ST_WT_SPF	OK	3.18927	3.18171	-0.00342258	-0.00362145	0.9935	0.999552	no
Igbp1	Igbp1	Igbp1	chrX:100494290-100516125	ST_WT_GF	ST_WT_SPF	OK	16.1068	24.2725	0.591654	0.700945	0.01255	0.370509	no
Igbp1b	Igbp1b	Igbp1b	chr6:138657091-138658444	ST_WT_GF	ST_WT_SPF	NOTEST	0.0589736	0.148318	1.33056	0	1	1	no
Igdcc3	Igdcc3	Igdcc3	chr9:65141188-65185870	ST_WT_GF	ST_WT_SPF	NOTEST	0.140974	0.0885843	-0.670305	0	1	1	no
Igdcc4	Igdcc4	Igdcc4	chr9:65101485-65137947	ST_WT_GF	ST_WT_SPF	NOTEST	1.41996	1.64477	0.21203	0	1	1	no
Igf1	Igf1	Igf1	chr10:87859055-87937047	ST_WT_GF	ST_WT_SPF	NOTEST	1.31931	1.13058	-0.222724	0	1	1	no
Igf1r	Igf1r	Igf1r	chr7:67952256-68233667	ST_WT_GF	ST_WT_SPF	NOTEST	3.06584	2.08756	-0.554465	0	1	1	no
Igf2	Igf2	Igf2	chr7:142650767-142670356	ST_WT_GF	ST_WT_SPF	OK	2.55613	3.18642	0.317977	0.320768	0.26105	0.935951	no
Igf2bp1	Igf2bp1	Igf2bp1	chr11:95957163-96005944	ST_WT_GF	ST_WT_SPF	NOTEST	1.31957	0.908262	-0.538883	0	1	1	no
Igf2bp2	Igf2bp2	Igf2bp2	chr16:22059008-22163299	ST_WT_GF	ST_WT_SPF	NOTEST	1.10508	0.918321	-0.267076	0	1	1	no
Igf2bp3	Igf2bp3	Igf2bp3	chr6:49085217-49214954	ST_WT_GF	ST_WT_SPF	NOTEST	0.409225	0.312005	-0.391327	0	1	1	no
Igf2os	Igf2os	Igf2os	chr7:142650767-142670356	ST_WT_GF	ST_WT_SPF	NOTEST	0.0233008	0.00943871	-1.30372	0	1	1	no
Igf2r	Igf2r	Igf2r	chr17:12682405-12868143	ST_WT_GF	ST_WT_SPF	NOTEST	1.98119	1.71567	-0.207597	0	1	1	no
Igfals	Igfals	Igfals	chr17:24878769-24882008	ST_WT_GF	ST_WT_SPF	NOTEST	0.0179473	0	-inf	0	1	1	no
Igfbp1	Igfbp1	Igfbp1	chr11:7197786-7202546	ST_WT_GF	ST_WT_SPF	NOTEST	0.051044	0.0312298	-0.708816	0	1	1	no
Igfbp2	Igfbp2	Igfbp2	chr1:72824479-72852471	ST_WT_GF	ST_WT_SPF	OK	4.22891	4.7984	0.182268	0.170568	0.55035	0.999552	no
Igfbp3	Igfbp3	Igfbp3	chr11:7206090-7213923	ST_WT_GF	ST_WT_SPF	NOTEST	0.85314	1.20198	0.494554	0	1	1	no
Igfbp4	Igfbp4	Igfbp4	chr11:99041259-99052643	ST_WT_GF	ST_WT_SPF	OK	16.6103	14.6236	-0.183779	-0.2158	0.44075	0.999552	no
Igfbp5	Igfbp5	Igfbp5	chr1:72858064-72874865	ST_WT_GF	ST_WT_SPF	NOTEST	2.90248	3.04029	0.0669239	0	1	1	no
Igfbp6	Igfbp6	Igfbp6	chr15:102144185-102149512	ST_WT_GF	ST_WT_SPF	OK	3.46386	4.13552	0.255686	0.223161	0.42745	0.999552	no
Igfbp7	Igfbp7	Igfbp7	chr5:77310483-77408045	ST_WT_GF	ST_WT_SPF	OK	8.49173	8.66064	0.0284164	0.0122242	0.9726	0.999552	no
Igfbpl1	Igfbpl1	Igfbpl1	chr4:45809506-45826827	ST_WT_GF	ST_WT_SPF	NOTEST	0.981299	1.13469	0.209536	0	1	1	no
Igfl3	Igfl3	Igfl3	chr7:18176493-18181862	ST_WT_GF	ST_WT_SPF	NOTEST	0	0	0	0	1	1	no
Igflr1	Igflr1	Igflr1	chr7:30565426-30567962	ST_WT_GF	ST_WT_SPF	NOTEST	2.38715	1.46592	-0.703476	0	1	1	no
Igfn1	Igfn1	Igfn1	chr1:135953577-136006342	ST_WT_GF	ST_WT_SPF	NOTEST	0.0949167	0.0784768	-0.274396	0	1	1	no
Ighmbp2	Ighmbp2	Ighmbp2	chr19:3259075-3283010	ST_WT_GF	ST_WT_SPF	NOTEST	0.491596	0.509857	0.052621	0	1	1	no
Igip	Igip	Igip	chr18:36300100-36301478	ST_WT_GF	ST_WT_SPF	OK	111.049	132.34	0.253048	0.268522	0.3311	0.971188	no
Igll1	Igll1	Igll1	chr16:16860670-16863985	ST_WT_GF	ST_WT_SPF	NOTEST	0	0	0	0	1	1	no
Iglon5	Iglon5	Iglon5	chr7:43472906-43490023	ST_WT_GF	ST_WT_SPF	OK	3.76586	2.35808	-0.67537	-0.629178	0.03335	0.539321	no
Igsf1	Igsf1	Igsf1	chrX:49782536-49797745	ST_WT_GF	ST_WT_SPF	NOTEST	1.04438	1.75093	0.745478	0	1	1	no
Igsf10	Igsf10	Igsf10	chr3:59006977-59344256	ST_WT_GF	ST_WT_SPF	NOTEST	1.21537	1.05396	-0.20557	0	1	1	no
Igsf11	Igsf11	Igsf11	chr16:38902344-39027157	ST_WT_GF	ST_WT_SPF	NOTEST	2.26028	1.80453	-0.324878	0	1	1	no
Igsf21	Igsf21	Igsf21	chr4:140026851-140246811	ST_WT_GF	ST_WT_SPF	OK	8.73867	7.39572	-0.240723	-0.263506	0.3583	0.981958	no
Igsf23	Igsf23	Igsf23	chr7:19937304-19950743	ST_WT_GF	ST_WT_SPF	NOTEST	0	0	0	0	1	1	no
Igsf3	Igsf3	Igsf3	chr3:101377124-101463060	ST_WT_GF	ST_WT_SPF	NOTEST	1.2053	1.51476	0.329697	0	1	1	no
Igsf5	Igsf5	Igsf5	chr16:96361756-96422121	ST_WT_GF	ST_WT_SPF	NOTEST	0.128303	0.12617	-0.0241816	0	1	1	no
Igsf6	Igsf6	Igsf6	chr7:121034444-121076835	ST_WT_GF	ST_WT_SPF	NOTEST	0.177306	0.122979	-0.527824	0	1	1	no
Igsf8	Igsf8	Igsf8	chr1:172312406-172319835	ST_WT_GF	ST_WT_SPF	OK	22.6588	21.0263	-0.107875	-0.140833	0.6213	0.999552	no
Igsf9	Igsf9	Igsf9	chr1:172482212-172498877	ST_WT_GF	ST_WT_SPF	NOTEST	0.751219	0.355404	-1.07978	0	1	1	no
Igsf9b	Igsf9b	Igsf9b	chr9:27299227-27334763	ST_WT_GF	ST_WT_SPF	NOTEST	0.0645817	0.0596205	-0.115316	0	1	1	no
Igtp	Igtp	Igtp	chr11:58199555-58207592	ST_WT_GF	ST_WT_SPF	NOTEST	0.515237	0.731161	0.504953	0	1	1	no
Ihh	Ihh	Ihh	chr1:74945317-74951651	ST_WT_GF	ST_WT_SPF	NOTEST	0	0	0	0	1	1	no
Iigp1	Iigp1	Iigp1	chr18:60376028-60392629	ST_WT_GF	ST_WT_SPF	NOTEST	0.462734	0.440787	-0.0701021	0	1	1	no
Ik	Ik	Ik	chr18:36744655-36757639	ST_WT_GF	ST_WT_SPF	OK	58.2246	61.2777	0.0737332	0.0975635	0.73715	0.999552	no
Ikbip	Ikbip	Ikbip	chr10:91083038-91102613	ST_WT_GF	ST_WT_SPF	OK	13.0736	12.8649	-0.0232135	-0.0198699	0.94845	0.999552	no
Ikbkap	Ikbkap	Ikbkap	chr4:56749679-56809605	ST_WT_GF	ST_WT_SPF	OK	3.62328	3.43036	-0.0789354	-0.0891397	0.75575	0.999552	no
Ikbkb	Ikbkb	Ikbkb	chr8:22659204-22706583	ST_WT_GF	ST_WT_SPF	OK	3.60439	3.70454	0.03954	0.0443056	0.87055	0.999552	no
Ikbke	Ikbke	Ikbke	chr1:131254601-131279563	ST_WT_GF	ST_WT_SPF	NOTEST	0.0194272	0.0334956	0.785891	0	1	1	no
Ikbkg	Ikbkg	Ikbkg	chrX:74393290-74453778	ST_WT_GF	ST_WT_SPF	NOTEST	1.70887	1.45719	-0.229847	0	1	1	no
Ikzf1	Ikzf1	Ikzf1	chr11:11685924-11772926	ST_WT_GF	ST_WT_SPF	NOTEST	0.996026	1.14251	0.197948	0	1	1	no
Ikzf2	Ikzf2	Ikzf2	chr1:69531209-69685960	ST_WT_GF	ST_WT_SPF	NOTEST	0.442494	0.396667	-0.157729	0	1	1	no
Ikzf3	Ikzf3	Ikzf3	chr11:98464692-98546031	ST_WT_GF	ST_WT_SPF	NOTEST	0.0385369	0.0107821	-1.8376	0	1	1	no
Ikzf4	Ikzf4	Ikzf4	chr10:128632414-128645993	ST_WT_GF	ST_WT_SPF	NOTEST	0.807405	0.722688	-0.15992	0	1	1	no
Ikzf5	Ikzf5	Ikzf5	chr7:131388648-131410478	ST_WT_GF	ST_WT_SPF	OK	7.95387	6.88643	-0.2079	-0.268336	0.34005	0.976142	no
Il10	Il10	Il10	chr1:131019844-131024970	ST_WT_GF	ST_WT_SPF	NOTEST	0	0	0	0	1	1	no
Il10ra	Il10ra	Il10ra	chr9:45253838-45269146	ST_WT_GF	ST_WT_SPF	NOTEST	0.249607	0.303081	0.280048	0	1	1	no
Il10rb	Il10rb	Il10rb	chr16:91406234-91425834	ST_WT_GF	ST_WT_SPF	NOTEST	0.805803	0.925345	0.199565	0	1	1	no
Il11	Il11	Il11	chr7:4772377-4782857	ST_WT_GF	ST_WT_SPF	OK	7.65278	6.82287	-0.165605	-0.171338	0.54395	0.999552	no
Il11ra1	Il11ra1	Il11ra1	chr4:41760442-41774176	ST_WT_GF	ST_WT_SPF	OK	14.6431	17.0661	0.220909	0.226019	0.44075	0.999552	no
Il11ra2	Il11ra2	Il11ra2	chr4_JH584293_random:7077-22237	ST_WT_GF	ST_WT_SPF	NOTEST	0	0	0	0	1	1	no
Il12a	Il12a	Il12a	chr3:68690643-68698550	ST_WT_GF	ST_WT_SPF	NOTEST	0.156206	0.119174	-0.390381	0	1	1	no
Il12b	Il12b	Il12b	chr11:44400062-44414677	ST_WT_GF	ST_WT_SPF	NOTEST	0.048585	0.0274628	-0.823031	0	1	1	no
Il12rb1	Il12rb1	Il12rb1	chr8:70808448-70821423	ST_WT_GF	ST_WT_SPF	NOTEST	0.0113416	0.144474	3.67112	0	1	1	no
Il12rb2	Il12rb2	Il12rb2	chr6:67292017-67376137	ST_WT_GF	ST_WT_SPF	NOTEST	0.237084	0.0988056	-1.26273	0	1	1	no
Il13	Il13	Il13	chr11:53631322-53634702	ST_WT_GF	ST_WT_SPF	NOTEST	0	0	0	0	1	1	no
Il13ra1	Il13ra1	Il13ra1	chrX:36112107-36171261	ST_WT_GF	ST_WT_SPF	NOTEST	0.485463	0.553331	0.18878	0	1	1	no
Il13ra2	Il13ra2	Il13ra2	chrX:147383477-147429192	ST_WT_GF	ST_WT_SPF	NOTEST	0	0.0957003	inf	0	1	1	no
Il15	Il15	Il15	chr8:82331623-82402586	ST_WT_GF	ST_WT_SPF	NOTEST	0.385355	0.503772	0.38658	0	1	1	no
Il15ra	Il15ra	Il15ra	chr2:11705292-11733985	ST_WT_GF	ST_WT_SPF	NOTEST	0.769615	0.7981	0.0524326	0	1	1	no
Il16	Il16	Il16	chr7:83643062-83735490	ST_WT_GF	ST_WT_SPF	NOTEST	0.131311	0.228343	0.79822	0	1	1	no
Il17a	Il17a	Il17a	chr1:20730904-20734496	ST_WT_GF	ST_WT_SPF	NOTEST	0	0	0	0	1	1	no
Il17b	Il17b	Il17b	chr18:61687934-61692537	ST_WT_GF	ST_WT_SPF	NOTEST	0	0.209252	inf	0	1	1	no
Il17c	Il17c	Il17c	chr8:122422084-122423639	ST_WT_GF	ST_WT_SPF	NOTEST	0	0	0	0	1	1	no
Il17d	Il17d	Il17d	chr14:57524828-57543166	ST_WT_GF	ST_WT_SPF	OK	3.59527	3.2581	-0.142069	-0.120602	0.6659	0.999552	no
Il17f	Il17f	Il17f	chr1:20777145-20784270	ST_WT_GF	ST_WT_SPF	NOTEST	0	0	0	0	1	1	no
Il17ra	Il17ra	Il17ra	chr6:120463196-120483727	ST_WT_GF	ST_WT_SPF	NOTEST	0.90646	0.785079	-0.207406	0	1	1	no
Il17rb	Il17rb	Il17rb	chr14:29996167-30008896	ST_WT_GF	ST_WT_SPF	NOTEST	0.147398	0.277231	0.91137	0	1	1	no
Il17rc	Il17rc	Il17rc	chr6:113471454-113483163	ST_WT_GF	ST_WT_SPF	NOTEST	0.522015	0.481971	-0.115144	0	1	1	no
Il17rd	Il17rd	Il17rd	chr14:27039000-27107286	ST_WT_GF	ST_WT_SPF	NOTEST	0.620278	0.465954	-0.412725	0	1	1	no
Il17re	Il17re	Il17re	chr6:113458483-113470751	ST_WT_GF	ST_WT_SPF	OK	3.88564	2.6779	-0.537051	-0.463921	0.1729	0.868088	no
Il18	Il18	Il18	chr9:50565367-50581837	ST_WT_GF	ST_WT_SPF	OK	23.944	32.0326	0.419872	0.489714	0.0909	0.740696	no
Il18bp	Il18bp	Il18bp	chr7:102015076-102018155	ST_WT_GF	ST_WT_SPF	NOTEST	0.157141	0.150438	-0.0628917	0	1	1	no
Il18r1	Il18r1	Il18r1	chr1:40465551-40500854	ST_WT_GF	ST_WT_SPF	NOTEST	0.416701	0.449812	0.11031	0	1	1	no
Il18rap	Il18rap	Il18rap	chr1:40515361-40551705	ST_WT_GF	ST_WT_SPF	NOTEST	0.00596423	0	-inf	0	1	1	no
Il19	Il19	Il19	chr1:130932655-130939241	ST_WT_GF	ST_WT_SPF	NOTEST	0.0416926	0.0383416	-0.120882	0	1	1	no
Il1a	Il1a	Il1a	chr2:129297369-129309972	ST_WT_GF	ST_WT_SPF	NOTEST	0.0497604	0.0779003	0.64663	0	1	1	no
Il1b	Il1b	Il1b	chr2:129364579-129375733	ST_WT_GF	ST_WT_SPF	NOTEST	0.123241	0.0143572	-3.10163	0	1	1	no
Il1bos	Il1bos	Il1bos	chr2:129364579-129375733	ST_WT_GF	ST_WT_SPF	NOTEST	0.0334416	0	-inf	0	1	1	no
Il1f10	Il1f10	Il1f10	chr2:24291195-24293820	ST_WT_GF	ST_WT_SPF	NOTEST	0	0	0	0	1	1	no
Il1f5	Il1f5	Il1f5	chr2:24276953-24282432	ST_WT_GF	ST_WT_SPF	NOTEST	0	0	0	0	1	1	no
Il1f6	Il1f6	Il1f6	chr2:24215416-24225701	ST_WT_GF	ST_WT_SPF	NOTEST	0	0	0	0	1	1	no
Il1f8	Il1f8	Il1f8	chr2:24153171-24160103	ST_WT_GF	ST_WT_SPF	NOTEST	0	0	0	0	1	1	no
Il1f9	Il1f9	Il1f9	chr2:24186475-24193567	ST_WT_GF	ST_WT_SPF	NOTEST	2.66688	2.88958	0.115703	0	1	1	no
Il1r1	Il1r1	Il1r1	chr1:40225079-40316177	ST_WT_GF	ST_WT_SPF	NOTEST	0.196858	0.0997288	-0.981071	0	1	1	no
Il1r2	Il1r2	Il1r2	chr1:40076211-40125226	ST_WT_GF	ST_WT_SPF	NOTEST	0.455044	0.601002	0.401363	0	1	1	no
Il1rap	Il1rap	Il1rap	chr16:26581704-26755502	ST_WT_GF	ST_WT_SPF	NOTEST	1.36222	1.2169	-0.162741	0	1	1	no
Il1rapl1	Il1rapl1	Il1rapl1	chrX:86747241-88115623	ST_WT_GF	ST_WT_SPF	OK	9.7796	6.60421	-0.566389	-0.605857	0.0325	0.535471	no
Il1rapl2	Il1rapl2	Il1rapl2	chrX:137571548-138846955	ST_WT_GF	ST_WT_SPF	NOTEST	1.87462	1.4674	-0.353339	0	1	1	no
Il1rl1	Il1rl1	Il1rl1	chr1:40429569-40465414	ST_WT_GF	ST_WT_SPF	NOTEST	0.734164	0.581189	-0.337094	0	1	1	no
Il1rl2	Il1rl2	Il1rl2	chr1:40324626-40365471	ST_WT_GF	ST_WT_SPF	NOTEST	0.0316895	0	-inf	0	1	1	no
Il1rn	Il1rn	Il1rn	chr2:24336859-24351491	ST_WT_GF	ST_WT_SPF	NOTEST	0.149952	0.0241495	-2.63443	0	1	1	no
Il2	Il2	Il2	chr3:37120715-37125954	ST_WT_GF	ST_WT_SPF	NOTEST	0	0	0	0	1	1	no
Il20	Il20	Il20	chr1:130907191-130911296	ST_WT_GF	ST_WT_SPF	NOTEST	0	0	0	0	1	1	no
Il20ra	Il20ra	Il20ra	chr10:19712586-19760053	ST_WT_GF	ST_WT_SPF	NOTEST	0.553222	0.763813	0.465361	0	1	1	no
Il20rb	Il20rb	Il20rb	chr9:100457718-100486473	ST_WT_GF	ST_WT_SPF	NOTEST	0.0431763	0.0246622	-0.807937	0	1	1	no
