Category	ID	Name	Source	p-value	q-value Bonferroni	q-value FDR B&H	q-value FDR B&Y	Hit Count in Query List	Hit Count in Genome	Hit in Query List
Pubmed	22908325	IL-1R-MyD88 signaling in keratinocyte transformation and carcinogenesis.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	IL18
Pubmed	2146219	The human genes for the alpha and gamma subunits of the mast cell receptor for immunoglobulin E are located on human chromosome band 1q23.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	FCER1G
Pubmed	15908920	A Cre-inducible diphtheria toxin receptor mediates cell lineage ablation after toxin administration.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	MOG
Pubmed	12482935	The promoter of IL-18 binding protein: activation by an IFN-gamma -induced complex of IFN regulatory factor 1 and CCAAT/enhancer binding protein beta.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	IL18
Pubmed	19701198	Wnt-mediated activation of NeuroD1 and retro-elements during adult neurogenesis.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	S100B
Pubmed	18664530	CD11c identifies a subset of murine liver natural killer cells that responds to adenoviral hepatitis.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	IL18
Pubmed	21266499	Fas (CD95/APO-1) limits the expansion of T lymphocytes in an environment of limited T-cell antigen receptor/MHC contacts.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	B2M
Pubmed	22253596	Mechanisms of NK cell-macrophage Bacillus anthracis crosstalk: a balance between stimulation by spores and differential disruption by toxins.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	B2M
Pubmed	22522491	Constitutive MHC class I molecules negatively regulate TLR-triggered inflammatory responses via the Fps-SHP-2 pathway.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	B2M
Pubmed	22522492	Nonclassical MHC class Ib-restricted cytotoxic T cells monitor antigen processing in the endoplasmic reticulum.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	B2M
Pubmed	18064011	Identification of protein pheromones that promote aggressive behaviour.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	B2M
Pubmed	25541284	The role of N-glycan in folding, trafficking and pathogenicity of myelin oligodendrocyte glycoprotein (MOG).	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	MOG
Pubmed	8666937	Newly identified pair of proteasomal subunits regulated reciprocally by interferon gamma.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	PSMB7
Pubmed	31306099	Identification of hub genes in prostate cancer using robust rank aggregation and weighted gene co-expression network analysis.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	ZWINT
Pubmed	18434304	Identification of a domain that mediates association of platelet-activating factor acetylhydrolase with high density lipoprotein.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	PLA2G7
Pubmed	21453443	Organization and assembly of the TRAPPII complex.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	TRAPPC2L
Pubmed	27779101	A four-gene signature predicts survival in clear-cell renal-cell carcinoma.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	ITPA
Pubmed	16364039	Genes associated with telomerase activity levels in esophageal carcinoma cell lines.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	RPL3
Pubmed	10510252	The calcium-modulated proteins, S100A1 and S100B, as potential regulators of the dynamics of type III intermediate filaments.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	S100B
Pubmed	25631043	The viral restriction factor tetherin prevents leucine-rich pentatricopeptide repeat-containing protein (LRPPRC) from association with beclin 1 and B-cell CLL/lymphoma 2 (Bcl-2) and enhances autophagy and mitophagy.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	LRPPRC
Pubmed	25730877	Cell stress increases ATP release in NLRP3 inflammasome-mediated autoinflammatory diseases, resulting in cytokine imbalance.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	IL18
Pubmed	23822101	Mitochondrion-associated protein LRPPRC suppresses the initiation of basal levels of autophagy via enhancing Bcl-2 stability.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	LRPPRC
Pubmed	29146733	Effects of chronically increased VEGF-A on the aging heart.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	IL18
Pubmed	27456549	Altered expression of the tachykinins substance P/neurokinin A/hemokinin-1 and their preferred neurokinin 1/neurokinin 2 receptors in uterine leiomyomata.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	TAC1
Pubmed	11805341	The NK1 receptor mediates both the hyperalgesia and the resistance to morphine in mice lacking noradrenaline.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	TAC1
Pubmed	23527218	Novel interaction between proliferating cell nuclear antigen and HLA I on the surface of tumor cells inhibits NK cell function through NKp44.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	B2M
Pubmed	14638863	Laminin gamma1 is critical for Schwann cell differentiation, axon myelination, and regeneration in the peripheral nerve.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	S100B
Pubmed	21471445	Caspase-1-processed cytokines IL-1beta and IL-18 promote IL-17 production by gammadelta and CD4 T cells that mediate autoimmunity.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	IL18
Pubmed	25806513	Immune antibodies and helminth products drive CXCR2-dependent macrophage-myofibroblast crosstalk to promote intestinal repair.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	FCER1G
Pubmed	14643301	Accelerated antigen presentation and elicitation of humoral response in vivo by FcgammaRIIB- and FcgammaRI/III-mediated immune complex uptake.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	FCER1G
Pubmed	20164423	Cutting edge: Mincle is essential for recognition and adjuvanticity of the mycobacterial cord factor and its synthetic analog trehalose-dibehenate.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	FCER1G
Pubmed	15184345	Involvement of FcRgamma in signal transduction of osteoclast-associated receptor (OSCAR).	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	FCER1G
Pubmed	8318536	Structural arrangement of the codon-anticodon interaction area in human placenta ribosomes. Affinity labelling of the 40S subunits by derivatives of oligoribonucleotides containing the AUG codon.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	RPS9
Pubmed	8707843	The glucose transporter (GLUT-4) and vesicle-associated membrane protein-2 (VAMP-2) are segregated from recycling endosomes in insulin-sensitive cells.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	VAMP1
Pubmed	23744294	Contribution of humoral immune responses to the antitumor effects mediated by anthracyclines.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	FCER1G
Pubmed	1380797	Expression of TAPA-1 in preimplantation mouse embryos.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	B2M
Pubmed	21705779	Autoregulatory circuit of human rpL3 expression requires hnRNP H1, NPM and KHSRP.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	RPL3
Pubmed	26216934	Intravenous immunoglobulin skews macrophages to an anti-inflammatory, IL-10-producing activation state.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	FCER1G
Pubmed	10638746	Crystal structure of the hereditary haemochromatosis protein HFE complexed with transferrin receptor.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	B2M
Pubmed	8573717	Expression patterns of laminin receptor splice variants alpha 6A beta 1 and alpha 6B beta 1 suggest different roles in mouse development.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	RPSA
Pubmed	17767162	Mast cell-derived interleukin 10 limits skin pathology in contact dermatitis and chronic irradiation with ultraviolet B.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	FCER1G
Pubmed	28368050	TM4SF1 Promotes Metastasis of Pancreatic Cancer via Regulating the Expression of DDR1.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	TM4SF1
Pubmed	20526373	Induction of heme oxygenase-1, biliverdin reductase and H-ferritin in lung macrophage in smokers with primary spontaneous pneumothorax: role of HIF-1alpha.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	BLVRA
Pubmed	19124755	Dectin-2 recognition of house dust mite triggers cysteinyl leukotriene generation by dendritic cells.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	FCER1G
Pubmed	28424681	The Spontaneous Autoimmune Neuromyopathy in ICOSL(-/-) NOD Mice Is CD4(+) T-Cell and Interferon-? Dependent.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	B2M
Pubmed	17045823	Establishment of the major compatibility complex-dependent development of CD4+ and CD8+ T cells by the Cbl family proteins.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	B2M
Pubmed	30748031	IFN-?-dependent nitric oxide suppresses Brucella-induced arthritis by inhibition of inflammasome activation.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	IL18
Pubmed	22493490	Ectopic expression of human MutS homologue 2 on renal carcinoma cells is induced by oxidative stress with interleukin-18 promotion via p38 mitogen-activated protein kinase (MAPK) and c-Jun N-terminal kinase (JNK) signaling pathways.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	IL18
Pubmed	16155578	NK cells promote islet allograft tolerance via a perforin-dependent mechanism.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	B2M
Pubmed	28561023	Expression of CD226 is associated to but not required for NK cell education.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	B2M
Pubmed	26619292	IgG Suppresses Antibody Responses in Mice Lacking C1q, C3, Complement Receptors 1 and 2, or IgG Fc-Receptors.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	FCER1G
Pubmed	22193545	The histone- and PRMT5-associated protein COPR5 is required for myogenic differentiation.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	COPRS
Pubmed	9345899	In situ hybridisation mapping of genomic clones for five human respiratory chain complex I genes.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	NDUFS8
Pubmed	12027900	Excessive vitamin A toxicity in mice genetically deficient in either alcohol dehydrogenase Adh1 or Adh3.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	ADH5
Pubmed	18691971	S-nitrosylation of beta-arrestin regulates beta-adrenergic receptor trafficking.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	ADH5
Pubmed	10848611	Arginine N-methyltransferase 1 is required for early postimplantation mouse development, but cells deficient in the enzyme are viable.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	ETFB
Pubmed	15780989	Dual functions of Runx proteins for reactivating CD8 and silencing CD4 at the commitment process into CD8 thymocytes.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	B2M
Pubmed	21191075	CD1d-restricted IFN-?-secreting NKT cells promote immune complex-induced acute lung injury by regulating macrophage-inflammatory protein-1? production and activation of macrophages and dendritic cells.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	FCER1G
Pubmed	22427340	The interferon stimulated gene 12 inactivates vasculoprotective functions of NR4A nuclear receptors.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	IFI27
Pubmed	8083219	Structural and functional characterization of two allelic variants of human cystatin D sharing a characteristic inhibition spectrum against mammalian cysteine proteinases.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	CST3
Pubmed	22966002	Extrafollicular B cell activation by marginal zone dendritic cells drives T cell-dependent antibody responses.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	FCER1G
Pubmed	26056141	Erbin is a novel substrate of the Sag-?TrCP E3 ligase that regulates KrasG12D-induced skin tumorigenesis.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	RNF7
Pubmed	11433347	Proteinase-activated receptor-2 and hyperalgesia: A novel pain pathway.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	TAC1
Pubmed	19703985	Dectin-2 is a Syk-coupled pattern recognition receptor crucial for Th17 responses to fungal infection.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	FCER1G
Pubmed	27166089	Interaction of human biliverdin reductase with Akt/protein kinase B and phosphatidylinositol-dependent kinase 1 regulates glycogen synthase kinase 3 activity: a novel mechanism of Akt activation.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	BLVRA
Pubmed	23630012	Defects of Vps15 in skeletal muscles lead to autophagic vacuolar myopathy and lysosomal disease.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	PIK3R4
Pubmed	9384577	Reduction of microtubule catastrophe events by LIS1, platelet-activating factor acetylhydrolase subunit.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	PLA2G7
Pubmed	11118151	Functional requirement for class I MHC in CNS development and plasticity.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	B2M
Pubmed	18046413	Calcineurin sets the bandwidth for discrimination of signals during thymocyte development.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	B2M
Pubmed	9305759	SA-1, a nuclear protein encoded by one member of a novel gene family: molecular cloning and detection in hemopoietic organs.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	SDF2
Pubmed	31289263	Human cytomegalovirus evades antibody-mediated immunity through endoplasmic reticulum-associated degradation of the FcRn receptor.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	B2M
Pubmed	22740067	MCP-1/CCR2 interactions direct migration of peripheral B and T lymphocytes to the thymus during acute infectious/inflammatory processes.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	IL18
Pubmed	21693575	S100B protein regulates myoblast proliferation and differentiation by activating FGFR1 in a bFGF-dependent manner.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	S100B
Pubmed	14719078	Protein levels of p21, p27, cyclin E and Bax predict sensitivity to cisplatin and paclitaxel in head and neck squamous cell carcinomas.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	IFI27
Pubmed	18424711	Regulatory T cells inhibit dendritic cells by lymphocyte activation gene-3 engagement of MHC class II.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	FCER1G
Pubmed	21334074	New pre-conception immune biomarkers for clinical practice: interleukin-18, interleukin-15 and TWEAK on the endometrial side, G-CSF on the follicular side.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	IL18
Pubmed	8833259	The mouse cyclin E maps to chromosome 7.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	NUDT19
Pubmed	22723524	Innate instruction of CD4+ T cell immunity in respiratory bacterial infection.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	IL18
Pubmed	16195537	CD4+ cells play a limited role in murine lung infection with Mycobacterium kansasii.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	IL18
Pubmed	28100745	Disease Progression-Dependent Effects of TREM2 Deficiency in a Mouse Model of Alzheimer's Disease.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	TREM2
Pubmed	29282220	Inflammasome Adaptor ASC Suppresses Apoptosis of Gastric Cancer Cells by an IL18-Mediated Inflammation-Independent Mechanism.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	IL18
Pubmed	18391548	The reproductive tissue specific cystatin subgroup of genes: expression during gonadal development in wildtype and testatin knockout animals.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	CST3
Pubmed	10421776	An alternate pathway for type 1 T cell differentiation.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	IL18
Pubmed	27519411	Architecture of the Human Mitochondrial Iron-Sulfur Cluster Assembly Machinery.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	ISCU
Pubmed	27519415	A Glutaredoxin-BolA Complex Serves as an Iron-Sulfur Cluster Chaperone for the Cytosolic Cluster Assembly Machinery.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	BOLA2
Pubmed	9510555	BAC/YAC contigs from the H2-M region of mouse Chr 17 define gene order as Znf173-Tctex5-mog-D17Tu42-M3-M2.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	MOG
Pubmed	8702757	The unpredicted high affinities of a large number of naturally occurring tachykinins for chimeric NK1/NK3 receptors suggest a role for an inhibitory domain in determining receptor specificity.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	TAC1
Pubmed	22005300	Activation of MDL-1 (CLEC5A) on immature myeloid cells triggers lethal shock in mice.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	TYROBP
Pubmed	15814683	Gamma delta T cell homeostasis is controlled by IL-7 and IL-15 together with subset-specific factors.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	B2M
Pubmed	28697498	Effect of Histone Deacetylase HDAC3 on Cytokines IL-18, IL-12 and TNF-? in Patients with Intrahepatic Cholestasis of Pregnancy.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	IL18
Pubmed	21330375	Structural and functional analysis of tomosyn identifies domains important in exocytotic regulation.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	VAMP1
Pubmed	28805828	Mutations in KEOPS-complex genes cause nephrotic syndrome with primary microcephaly.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	TPRKB
Pubmed	28494867	Essential Roles of SATB1 in Specifying T Lymphocyte Subsets.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	B2M
Pubmed	31196979	Cartilage-binding antibodies induce pain through immune complex-mediated activation of neurons.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	FCER1G
Pubmed	15248193	The toppler mouse: a novel mutant exhibiting loss of Purkinje cells.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	S100B
Pubmed	9653112	The mouse and human genes encoding the recognition component of the N-end rule pathway.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	B2M
Pubmed	15294961	A Structural basis for the association of DAP12 with mouse, but not human, NKG2D.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	TYROBP
Pubmed	26766492	RNF4 regulates DNA double-strand break repair in a cell cycle-dependent manner.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	RNF4
Pubmed	1644219	E-cadherin expression in a particular subset of sensory neurons.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	TAC1
Pubmed	14728724	Identification of a novel gene family that includes the interferon-inducible human genes 6-16 and ISG12.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	IFI27
Pubmed	26292095	Interleukin-18 Down-Regulates Multidrug Resistance-Associated Protein 2 Expression through Farnesoid X Receptor Associated with Nuclear Factor Kappa B and Yin Yang 1 in Human Hepatoma HepG2 Cells.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	IL18
Pubmed	28143738	Manipulating PML SUMOylation via Silencing UBC9 and RNF4 Regulates Cardiac Fibrosis.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	RNF4
Pubmed	17639074	Regulation of TNF-alpha-activated PKC-zeta signaling by the human biliverdin reductase: identification of activating and inhibitory domains of the reductase.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	BLVRA
Pubmed	22065046	Expression of antigen processing and presenting molecules in brain metastasis of breast cancer.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	B2M
Pubmed	18603306	Antimicrobial activity of neuropeptides against a range of micro-organisms from skin, oral, respiratory and gastrointestinal tract sites.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	TAC1
Pubmed	17360655	Identification, activation, and selective in vivo ablation of mouse NK cells via NKp46.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	FCER1G
Pubmed	16358956	Interleukin 18 and sICAM-1 serum levels in families with type 1 diabetes mellitus.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	IL18
Pubmed	8661736	Receptor tyrosine kinase gene Tyro3 maps to mouse chromosome 2, closely linked to Ltk.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	B2M
Pubmed	10673339	Cloning, characterization, and chromosomal localization of Pnck, a Ca(2+)/calmodulin-dependent protein kinase.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	PNCK
Pubmed	18587628	IQ motif selectivity in human IQGAP1: binding of myosin essential light chain and S100B.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	S100B
Pubmed	12794146	Central role of complement in passive protection by human IgG1 and IgG2 anti-pneumococcal antibodies in mice.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	FCER1G
Pubmed	18378679	Cooperative regulation of Fc receptor gamma-chain gene expression by multiple transcription factors, including Sp1, GABP, and Elf-1.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	FCER1G
Pubmed	17010949	Characterization of KIAA0513, a novel signaling molecule that interacts with modulators of neuroplasticity, apoptosis, and the cytoskeleton.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	INTS4
Pubmed	17766435	T helper 1 cells stimulated with ovalbumin and IL-18 induce airway hyperresponsiveness and lung fibrosis by IFN-gamma and IL-13 production.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	IL18
Pubmed	11489982	The source of early IFN-gamma that plays a role in Th1 priming.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	B2M
Pubmed	22493083	Perforin- and granzyme-mediated cytotoxic effector functions are essential for protection against Francisella tularensis following vaccination by the defined F. tularensis subsp. novicida ?fopC vaccine strain.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	B2M
Pubmed	24177426	The mechanism of anti-CD20-mediated B cell depletion revealed by intravital imaging.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	FCER1G
Pubmed	20432503	A novel anti-inflammatory role for secretory phospholipase A2 in immune complex-mediated arthritis.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	FCER1G
Pubmed	16759385	Cytokine gene polymorphisms and atopic disease in two European cohorts. (ECRHS-Basel and SAPALDIA).	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	IL18
Pubmed	20028371	Analysis of the high affinity IgE receptor genes reveals epistatic effects of FCER1A variants on eczema risk.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	FCER1G
Pubmed	22475215	Association of interleukin-6 and interleukin-8 with poor prognosis in elderly patients with chronic lymphocytic leukemia.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	B2M
Pubmed	2891029	Murine Hox-1.7 homeo-box gene: cloning, chromosomal location, and expression.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	GGCT
Pubmed	20457868	Critical role of Src-Syk-PLC{gamma}2 signaling in megakaryocyte migration and thrombopoiesis.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	FCER1G
Pubmed	1284644	The murine pallid mutation is a platelet storage pool disease associated with the protein 4.2 (pallidin) gene.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	B2M
Pubmed	17724684	Memory phenotype CD8+ T cells with innate function selectively develop in the absence of active Itk.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	IL18
Pubmed	9546397	Crystal structure of the hemochromatosis protein HFE and characterization of its interaction with transferrin receptor.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	B2M
Pubmed	20806899	Fetuin-A and cystatin C are endogenous inhibitors of human meprin metalloproteases.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	CST3
Pubmed	24965773	Integrin-mediated first signal for inflammasome activation in intestinal epithelial cells.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	IL18
Pubmed	19243019	Association of polymorphisms in four bilirubin metabolism genes with serum bilirubin in three Asian populations.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	BLVRA
Pubmed	26099046	Interleukin 18 function in atherosclerosis is mediated by the interleukin 18 receptor and the Na-Cl co-transporter.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	IL18
Pubmed	15832773	Cathepsins B and L and their inhibitors stefin B and cystatin C as markers for malignant progression of benign meningiomas.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	CST3
Pubmed	21940940	Coupling of Fc? receptor I to Fc? receptor IIb by SRC kinase mediates C-reactive protein impairment of endothelial function.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	FCER1G
Pubmed	21245132	Exercise increases mitochondrial PGC-1alpha content and promotes nuclear-mitochondrial cross-talk to coordinate mitochondrial biogenesis.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	TOMM22
Pubmed	24375576	Kidney biomarkers and differential diagnosis of patients with cirrhosis and acute kidney injury.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	IL18
Pubmed	17257750	Anatomical and functional analysis of aquaporin 1, a water channel in primary afferent neurons.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	TAC1
Pubmed	17928527	Analysis of mouse LMIR5/CLM-7 as an activating receptor: differential regulation of LMIR5/CLM-7 in mouse versus human cells.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	TYROBP
Pubmed	23543742	Trafficking of the transcription factor Nrf2 to promyelocytic leukemia-nuclear bodies: implications for degradation of NRF2 in the nucleus.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	RNF4
Pubmed	17462991	Distinct uptake mechanisms but similar intracellular processing of two different toll-like receptor ligand-peptide conjugates in dendritic cells.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	B2M
Pubmed	15307169	Frontline: absence of functional STAT4 activation despite detectable tyrosine phosphorylation induced by murine IFN-alpha.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	IL18
Pubmed	30498196	Cis interaction between sialylated Fc?RIIA and the ?I-domain of Mac-1 limits antibody-mediated neutrophil recruitment.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	FCER1G
Pubmed	7545574	A role for mesenchyme-derived tachykinins in tooth and mammary gland morphogenesis.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	TAC1
Pubmed	7930593	CD4+CD8- T cells are the effector cells in disease pathogenesis in the scurfy (sf) mouse.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	B2M
Pubmed	17940219	Distinct receptor repertoire formation in mouse NK cell subsets regulated by MHC class I expression.	Pubmed	1.071E-2	1.000E0	1.403E-2	1.369E-1	1	4	B2M
