test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant
Gkn2	Gkn2	Gkn2	chr6:87373364-87379494	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0	0	0	1	1	no
Gkn3	Gkn3	Gkn3	chr6:87383318-87388935	ST_ASO_GF	ST_ASO_SPF	OK	2.72845	6.28409	1.20362	1.13819	0.0137	0.164411	no
Gla	Gla	Gla	chrX:134588168-134601005	ST_ASO_GF	ST_ASO_SPF	NOTEST	2.15551	1.79677	-0.262623	0	1	1	no
Glb1	Glb1	Glb1	chr9:114401077-114474379	ST_ASO_GF	ST_ASO_SPF	NOTEST	1.21884	1.59622	0.389151	0	1	1	no
Glb1l	Glb1l	Glb1l	chr1:75192159-75210778	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.504493	0.550789	0.126667	0	1	1	no
Glb1l2	Glb1l2	Glb1l2	chr9:26763043-26806417	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.0805914	0.0658115	-0.292286	0	1	1	no
Glb1l3	Glb1l3	Glb1l3	chr9:26817952-26860823	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.26162	0.223605	-0.22652	0	1	1	no
Glcci1	Glcci1	Glcci1	chr6:8509599-8597549	ST_ASO_GF	ST_ASO_SPF	OK	9.17081	8.31247	-0.141773	-0.296996	0.4655	0.826267	no
Glce	Glce	Glce	chr9:62057248-62070606	ST_ASO_GF	ST_ASO_SPF	OK	2.80252	4.20984	0.587042	1.01574	0.01405	0.166833	no
Gldc	Gldc	Gldc	chr19:30098440-30175441	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.555035	0.35475	-0.645774	0	1	1	no
Gldn	Gldn	Gldn	chr9:54268579-54341777	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.156829	0.195553	0.31837	0	1	1	no
Gldnos	Gldnos	Gldnos	chr9:54268579-54341777	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0	0	0	1	1	no
Gle1	Gle1	Gle1	chr2:29935408-29959432	ST_ASO_GF	ST_ASO_SPF	OK	3.69696	3.80534	0.0416864	0.0671911	0.8705	0.972357	no
Glg1	Glg1	Glg1	chr8:111157557-111259202	ST_ASO_GF	ST_ASO_SPF	OK	12.0916	7.22424	-0.743083	-1.46257	0.00065	0.0261694	yes
Gli1	Gli1	Gli1	chr10:127321963-127341579	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.126629	0.17918	0.500798	0	1	1	no
Gli2	Gli2	Gli2	chr1:118834060-119053619	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.033511	0.0126102	-1.41004	0	1	1	no
Gli3	Gli3	Gli3	chr13:15463722-15730025	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.642043	0.64601	0.00888699	0	1	1	no
Glipr1	Glipr1	Glipr1	chr10:111972694-111997264	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.573906	1.016	0.824018	0	1	1	no
Glipr1l1	Glipr1l1	Glipr1l1	chr10:112060188-112078510	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0.0656836	inf	0	1	1	no
Glipr1l2	Glipr1l2	Glipr1l2	chr10:112083353-112108098	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.462742	0	-inf	0	1	1	no
Glipr2	Glipr2	Glipr2	chr4:43957701-43979118	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.747469	0.753579	0.0117457	0	1	1	no
Glis1	Glis1	Glis1	chr4:107434718-107635059	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.161332	0.105274	-0.615881	0	1	1	no
Glis2	Glis2	Glis2	chr16:4594712-4615957	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.165445	0.232162	0.488783	0	1	1	no
Glis3	Glis3	Glis3	chr19:28258850-28720027	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.151658	0.0830159	-0.869358	0	1	1	no
Glmn	Glmn	Glmn	chr5:107534710-107661853	ST_ASO_GF	ST_ASO_SPF	OK	11.5872	10.8291	-0.0976185	-0.147663	0.71755	0.932561	no
Glmp	Glmp	Glmp	chr3:88325022-88328631	ST_ASO_GF	ST_ASO_SPF	OK	6.33701	4.49494	-0.495499	-0.693052	0.09295	0.44402	no
Glo1	Glo1	Glo1	chr17:30592861-30612659	ST_ASO_GF	ST_ASO_SPF	OK	66.7425	67.0742	0.00715217	0.0132676	0.9737	0.994636	no
Glod4	Glod4	Glod4	chr11:76220394-76243699	ST_ASO_GF	ST_ASO_SPF	OK	13.0287	16.0928	0.304728	0.61807	0.12425	0.505242	no
Glod5	Glod5	Glod5	chrX:8004200-8018492	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.813956	0.096899	-3.0704	0	1	1	no
Glp1r	Glp1r	Glp1r	chr17:30901866-30936510	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0	0	0	1	1	no
Glp2r	Glp2r	Glp2r	chr11:67706429-67771153	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.0801876	0.0579381	-0.468866	0	1	1	no
Glra1	Glra1	Glra1	chr11:55514238-55608198	ST_ASO_GF	ST_ASO_SPF	NOTEST	2.69372	1.3995	-0.944691	0	1	1	no
Glra2	Glra2	Glra2	chrX:165129016-165326981	ST_ASO_GF	ST_ASO_SPF	NOTEST	1.79261	2.05873	0.199695	0	1	1	no
Glra3	Glra3	Glra3	chr8:55940824-56125352	ST_ASO_GF	ST_ASO_SPF	NOTEST	1.85444	2.1829	0.235262	0	1	1	no
Glra4	Glra4	Glra4	chrX:136732947-136803361	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.0958645	0	-inf	0	1	1	no
Glrb	Glrb	Glrb	chr3:80843598-80913660	ST_ASO_GF	ST_ASO_SPF	OK	20.8788	22.618	0.115432	0.23456	0.5671	0.874862	no
Glrp1	Glrp1	Glrp1	chr1:88499870-88510066	ST_ASO_GF	ST_ASO_SPF	NOTEST	1.27884	0.670322	-0.931914	0	1	1	no
Glrx	Glrx	Glrx	chr13:75839885-75850151	ST_ASO_GF	ST_ASO_SPF	OK	8.95467	12.1629	0.441771	0.695267	0.08855	0.435062	no
Glrx2	Glrx2	Glrx2	chr1:143739348-143749678	ST_ASO_GF	ST_ASO_SPF	OK	22.7961	19.4708	-0.227477	-0.489495	0.2305	0.652582	no
Glrx3	Glrx3	Glrx3	chr7:137437647-137468594	ST_ASO_GF	ST_ASO_SPF	OK	63.9523	70.2406	0.135309	0.276972	0.49455	0.842731	no
Glrx5	Glrx5	Glrx5	chr12:105032688-105040910	ST_ASO_GF	ST_ASO_SPF	OK	49.0571	52.8267	0.106806	0.218735	0.58915	0.884835	no
Gls	Gls	Gls	chr1:52163449-52233232	ST_ASO_GF	ST_ASO_SPF	OK	16.6724	15.4011	-0.114426	-0.244816	0.54675	0.866956	no
Gls2	Gls2	Gls2	chr10:128194634-128211794	ST_ASO_GF	ST_ASO_SPF	NOTEST	2.41972	2.49591	0.0447304	0	1	1	no
Glt1d1	Glt1d1	Glt1d1	chr5:127632261-127707520	ST_ASO_GF	ST_ASO_SPF	OK	5.35878	3.80918	-0.492425	-0.641111	0.11465	0.489544	no
Glt28d2	Glt28d2	Glt28d2	chr3:85869845-85887518	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.275671	0.236624	-0.22035	0	1	1	no
Glt6d1	Glt6d1	Glt6d1	chr2:25793966-25815836	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0	0	0	1	1	no
Glt8d1	Glt8d1	Glt8d1	chr14:30999825-31019131	ST_ASO_GF	ST_ASO_SPF	OK	5.42711	6.76109	0.317072	0.199947	0.61645	0.896814	no
Glt8d2	Glt8d2	Glt8d2	chr10:82629837-82690650	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.904411	0.519702	-0.799294	0	1	1	no
Gltp	Gltp	Gltp	chr5:114669499-114690935	ST_ASO_GF	ST_ASO_SPF	OK	4.91428	3.16085	-0.636667	-0.799275	0.05535	0.345593	no
Gltpd2	Gltpd2	Gltpd2	chr11:70519208-70520736	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0	0	0	1	1	no
Gltscr1	Gltscr1	Gltscr1	chr7:15971261-15999495	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.0256102	0.00885241	-1.53258	0	1	1	no
Gltscr1l	Gltscr1l	Gltscr1l	chr17:46798115-46831413	ST_ASO_GF	ST_ASO_SPF	OK	3.46369	2.95466	-0.229318	-0.424788	0.29815	0.712939	no
Gltscr2	Gltscr2	Gltscr2	chr7:15937835-15946108	ST_ASO_GF	ST_ASO_SPF	OK	48.1734	35.2439	-0.450865	-0.938712	0.0207	0.206058	no
Glud1	Glud1	Glud1	chr14:34310726-34345033	ST_ASO_GF	ST_ASO_SPF	OK	34.1225	38.2716	0.165551	0.365844	0.3628	0.7639	no
Glul	Glul	Glul	chr1:153899925-153909723	ST_ASO_GF	ST_ASO_SPF	OK	135.585	121.101	-0.162989	-0.328206	0.4252	0.801535	no
Glyat	Glyat	Glyat	chr19:12633307-12651737	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0	0	0	1	1	no
Glyatl3	Glyatl3	Glyatl3	chr17:40904740-40914350	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0	0	0	1	1	no
Glycam1	Glycam1	Glycam1	chr15:103562759-103565081	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0.489189	inf	0	1	1	no
Glyctk	Glyctk	Glyctk	chr9:106152859-106158138	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.501196	0.597988	0.254743	0	1	1	no
Glyr1	Glyr1	Glyr1	chr16:5013901-5049910	ST_ASO_GF	ST_ASO_SPF	OK	10.1927	8.13168	-0.32591	-0.645222	0.1152	0.490009	no
Gm10007	Gm10007	Gm10007	chr19:58235580-58455398	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0	0	0	1	1	no
Gm10012	Gm10012	Gm10012	chr17:25882113-25919714	ST_ASO_GF	ST_ASO_SPF	OK	73.563	108.807	0.564721	0.687084	0.10335	0.466573	no
Gm10024	Gm10024	Gm10024	chr10:77686568-77886769	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0	0	0	1	1	no
Gm10033	Gm10033	Gm10033	chr8:69371024-69395544	ST_ASO_GF	ST_ASO_SPF	NOTEST	2.1657	3.02763	0.483356	0	1	1	no
Gm10037	Gm10037	Gm10037	chr13:67831105-67843292	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.277743	0.0455727	-2.60751	0	1	1	no
Gm10046	Gm10046	Gm10046	chr7:27765672-27770972	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0.126601	inf	0	1	1	no
Gm10052	Gm10052	Gm10052	chr15:103240396-103246698	ST_ASO_GF	ST_ASO_SPF	NOTEST	2.41654e-44	2.62327e-27	56.5912	0	1	1	no
Gm10057	Gm10057,Samt1	Gm10057,Samt1	chrX:154043985-154055041	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0	0	0	1	1	no
Gm10058	Gm10058,Gm10096,Gm10147,Gm10486,Gm10488,Gm14632,Gm4836	Gm10058,Gm10096,Gm10147,Gm10486,Gm10488,Gm14632,Gm4836	chrX:35404186-35427093	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0	0	0	1	1	no
Gm10069	Gm10069	Gm10069	chr6:128438756-128526720	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.128628	0.250471	0.961441	0	1	1	no
Gm10081	Gm10081	Gm10081	chr7:107105911-107106859	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0	0	0	1	1	no
Gm10094	Gm10094,Sap18	Gm10094,Sap18	chr14:57798188-57804980	ST_ASO_GF	ST_ASO_SPF	OK	4.91043	1.20614	-2.02545	-0.403622	0.3881	0.779695	no
Gm10096	Gm10096,Gm10486,Gm4836	Gm10096,Gm10486,Gm4836	chrX:35404186-35427093	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0	0	0	1	1	no
Gm10100	Gm10100	Gm10100	chr10:77686568-77886769	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0	0	0	1	1	no
Gm10104	Gm10104	Gm10104	chr8:21065037-21066001	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0	0	0	1	1	no
Gm10125	Gm10125	Gm10125	chr18:5491500-5775468	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.672083	0.517326	-0.377565	0	1	1	no
Gm10142	Gm10142	Gm10142	chr10:77686568-77886769	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0	0	0	1	1	no
Gm10147	Gm10147,Gm14632	Gm10147,Gm14632	chrX:35404186-35427093	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0	0	0	1	1	no
Gm10190	Gm10190	Gm10190	chr17:80307406-80388689	ST_ASO_GF	ST_ASO_SPF	NOTEST	1.4582	0.666106	-1.13037	0	1	1	no
Gm10220	Gm10220	Gm10220	chr5:26114763-26121425	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.251532	0.277928	0.143971	0	1	1	no
Gm10228	Gm10228	Gm10228	chr16:89040922-89041472	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0	0	0	1	1	no
Gm10229	Gm10229	Gm10229	chr16:89015276-89015846	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0	0	0	1	1	no
Gm10230	Gm10230	Gm10230	chrX:29976282-29999181	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0	0	0	1	1	no
Gm10248	Gm10248	Gm10248	chr14:22019711-23094571	ST_ASO_GF	ST_ASO_SPF	NOTEST	2.19762	0.528247	-2.05665	0	1	1	no
Gm10267	Gm10267	Gm10267	chr18:44156402-44159885	ST_ASO_GF	ST_ASO_SPF	OK	7.86505	0	-inf	-nan	5e-05	0.00450088	yes
Gm10272	Gm10272	Gm10272	chr10:77686568-77886769	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0	0	0	1	1	no
Gm10280	Gm10280	Gm10280	chr8:113067261-113093333	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0	0	0	1	1	no
Gm10318	Gm10318	Gm10318	chr10:77686568-77886769	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0	0	0	1	1	no
Gm10319	Gm10319	Gm10319	chr6:122136627-122150958	ST_ASO_GF	ST_ASO_SPF	NOTEST	1.192	0.292425	-2.02724	0	1	1	no
Gm10324	Gm10324	Gm10324	chr13:66113452-66122836	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0	0	0	1	1	no
Gm10334	Gm10334	Gm10334	chr6:41442213-41446097	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0.0504511	inf	0	1	1	no
Gm10336	Gm10336	Gm10336	chr13:12182716-12186488	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.648217	0.765881	0.240644	0	1	1	no
Gm10354	Gm10354	Gm10354	chr5:14945293-14978899	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0	0	0	1	1	no
Gm10364	Gm10364	Gm10364	chr14:55038461-55042976	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.474816	0.307548	-0.626558	0	1	1	no
Gm10371	Gm10371	Gm10371	chr14:46882964-47116161	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.461814	0.18783	-1.29788	0	1	1	no
Gm10373	Gm10373	Gm10373	chr15:43430942-43477036	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.508494	0.475806	-0.0958568	0	1	1	no
Gm10375	Gm10375	Gm10375	chr14:43602626-43608013	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0	0	0	1	1	no
Gm10377	Gm10377	Gm10377	chr14:43010187-43015576	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0	0	0	1	1	no
Gm10389	Gm10389	Gm10389	chr15:10568977-10714631	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.303949	0.221581	-0.455996	0	1	1	no
Gm10390	Gm10390	Gm10390	chr5:120116512-120198971	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.127247	0.0133219	-3.25575	0	1	1	no
Gm10400	Gm10400	Gm10400	chr6:141249268-141499351	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.038808	0.016268	-1.25431	0	1	1	no
Gm10406	Gm10406	Gm10406	chr14:7006114-7027449	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.34894	0.447752	0.35972	0	1	1	no
Gm10408	Gm10408	Gm10408	chr14:3634511-3800987	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0	0	0	1	1	no
Gm10409	Gm10409,Gm3020	Gm10409,Gm3020	chr14:3634511-3800987	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0	0	0	1	1	no
Gm10413	Gm10413	Gm10413	chr14:3634511-3800987	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0	0	0	1	1	no
Gm10415	Gm10415	Gm10415	chr6:126286648-126328686	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0.0363164	inf	0	1	1	no
Gm10416	Gm10416	Gm10416	chr5:109833500-109834142	ST_ASO_GF	ST_ASO_SPF	NOTEST	1.53661	0.97504	-0.656217	0	1	1	no
Gm10421	Gm10421	Gm10421	chr12:116485719-117337012	ST_ASO_GF	ST_ASO_SPF	NOTEST	1.99017	2.98731	0.58596	0	1	1	no
Gm10432	Gm10432	Gm10432	chr12:100276608-100520822	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.324159	0.409804	0.338235	0	1	1	no
Gm10433	Gm10433	Gm10433	chr12:100187967-100193538	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.0395885	0.0089121	-2.15125	0	1	1	no
Gm10436	Gm10436	Gm10436	chr12:88175588-88181894	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0	0	0	1	1	no
Gm10439	Gm10439	Gm10439	chrX:149594600-149636621	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0	0	0	1	1	no
Gm10440	Gm10440	Gm10440	chr5:54349991-54358542	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.160657	0	-inf	0	1	1	no
Gm10445	Gm10445	Gm10445	chr6:84412941-84423838	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0	0	0	1	1	no
Gm1045	Gm1045	Gm1045	chr5:91987472-91995317	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0.0978042	inf	0	1	1	no
Gm10451	Gm10451	Gm10451	chr12:76444496-76448698	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0	0	0	1	1	no
Gm10466	Gm10466	Gm10466	chr11:24721005-24730722	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.0846786	0.0964106	0.187194	0	1	1	no
Gm10471	Gm10471	Gm10471	chr5:26082171-26089264	ST_ASO_GF	ST_ASO_SPF	OK	18.6567	12.1774	-0.615486	-1.177	0.0034	0.0733685	no
Gm10486	Gm10486	Gm10486	chrX:35404186-35427093	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0	0	0	1	1	no
Gm10487	Gm10487	Gm10487	chrX:30820524-30843469	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0	0	0	1	1	no
Gm10488	Gm10488	Gm10488	chrX:35404186-35427093	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0	0	0	1	1	no
Gm10494	Gm10494	Gm10494	chr17:79506048-79510486	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0.00666662	inf	0	1	1	no
Gm10509	Gm10509	Gm10509	chr17:21690211-21692213	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.103561	0.0969446	-0.0952539	0	1	1	no
Gm10510	Gm10510	Gm10510	chr17:15350812-15354461	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0	0	0	1	1	no
Gm10512	Gm10512	Gm10512	chr17:13205041-13206211	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0	0	0	1	1	no
Gm10516	Gm10516	Gm10516	chr1:192098545-192151025	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.701471	0.867348	0.306228	0	1	1	no
Gm10532	Gm10532	Gm10532	chr18:75431220-75697696	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.0248329	0	-inf	0	1	1	no
Gm10536	Gm10536	Gm10536	chr18:56936259-56940518	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0.0234842	inf	0	1	1	no
Gm10538	Gm10538	Gm10538	chr1:132564689-132741797	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.0420181	0.078668	0.904767	0	1	1	no
Gm10548	Gm10548	Gm10548	chr18:34207774-34322190	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.335371	0.818316	1.2869	0	1	1	no
Gm10549	Gm10549	Gm10549	chr18:33464162-33474710	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0	0	0	1	1	no
Gm10556	Gm10556	Gm10556	chr18:4812485-4850959	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0	0	0	1	1	no
Gm10560	Gm10560	Gm10560	chr4:156021644-156023824	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.349971	0.325561	-0.104306	0	1	1	no
Gm10578	Gm10578	Gm10578	chr7:137193670-137314445	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.617145	0.0341434	-4.17593	0	1	1	no
Gm10584	Gm10584	Gm10584	chr7:132236254-132318291	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.0186702	0.0188159	0.0112155	0	1	1	no
Gm10619	Gm10619	Gm10619	chr7:73808221-73816503	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0.0127241	inf	0	1	1	no
Gm10635	Gm10635	Gm10635	chr9:79444036-79519302	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.654514	0.255133	-1.35917	0	1	1	no
Gm10636	Gm10636	Gm10636	chr3:146367152-146378944	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.936623	0.395199	-1.24489	0	1	1	no
Gm10637	Gm10637	Gm10637	chr8:87169746-87199850	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0	0	0	1	1	no
Gm10638	Gm10638	Gm10638	chr8:86723937-86747060	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.790231	0.560763	-0.494884	0	1	1	no
Gm10639	Gm10639	Gm10639	chr9:78289927-78305525	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0	0	0	1	1	no
Gm10640	Gm10640	Gm10640	chr7:31162357-31170641	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0.126692	inf	0	1	1	no
Gm10649	Gm10649	Gm10649	chr8:76749086-76900173	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.0527714	0.0408639	-0.368929	0	1	1	no
Gm10653	Gm10653	Gm10653	chr9:62838786-62875917	ST_ASO_GF	ST_ASO_SPF	NOTEST	1.75102	1.81853	0.0545738	0	1	1	no
Gm10658	Gm10658	Gm10658	chr9:56994967-57071966	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.0972152	0.058571	-0.730995	0	1	1	no
Gm10662	Gm10662,Gm5891	Gm10662,Gm5891	chr7:23132622-23144480	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0	0	0	1	1	no
Gm10665	Gm10665	Gm10665	chr7:22463109-22464075	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0	0	0	1	1	no
Gm10666	Gm10666	Gm10666	chr7:22133775-22134741	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0	0	0	1	1	no
Gm10677	Gm10677	Gm10677	chr9:47530351-47853385	ST_ASO_GF	ST_ASO_SPF	NOTEST	1.66076	0.679101	-1.29014	0	1	1	no
Gm10681	Gm10681,Hsd3b4	Gm10681,Hsd3b4	chr3:98552543-98564038	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0	0	0	1	1	no
Gm10684	Gm10684	Gm10684	chr9:45079182-45135606	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.385022	0.199263	-0.950267	0	1	1	no
Gm10696	Gm10696	Gm10696	chr3:94174411-94178193	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.366348	0.238463	-0.619449	0	1	1	no
Gm10697	Gm10697	Gm10697	chr3:93960291-93961314	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0	0	0	1	1	no
Gm10714	Gm10714	Gm10714	chr2:174125037-174183918	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.541889	0.821282	0.599879	0	1	1	no
Gm10731	Gm10731	Gm10731	chr3:40846998-40875609	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0.0437966	inf	0	1	1	no
Gm10732	Gm10732	Gm10732	chr13:118603409-118658743	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0	0	0	1	1	no
Gm10745	Gm10745	Gm10745	chr3:11823228-11844359	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0.0447113	inf	0	1	1	no
Gm10754	Gm10754	Gm10754	chr10:97644067-97967090	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.868102	0.889265	0.0347489	0	1	1	no
Gm10767	Gm10767	Gm10767	chr13:66905414-66909166	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.480295	0.600145	0.32139	0	1	1	no
Gm10768	Gm10768	Gm10768	chr19:43838802-43840845	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0	0	0	1	1	no
Gm10778	Gm10778	Gm10778	chr10:81649068-81667361	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0.0146284	inf	0	1	1	no
Gm10782	Gm10782	Gm10782	chr13:56362899-56368857	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0	0	0	1	1	no
Gm10785	Gm10785	Gm10785	chr16:91688897-91728802	ST_ASO_GF	ST_ASO_SPF	OK	2.68914	3.81773	0.505568	0.297465	0.48595	0.838277	no
Gm10787	Gm10787	Gm10787	chr10:77011994-77022214	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0	0	0	1	1	no
Gm10789	Gm10789	Gm10789	chr16:90142236-90146827	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.0241559	0.0522578	1.11327	0	1	1	no
Gm10790	Gm10790	Gm10790	chr13:41865914-41913092	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.0736768	0.213118	1.53237	0	1	1	no
Gm10791	Gm10791	Gm10791	chr16:84954435-85173707	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.209947	0.268886	0.356967	0	1	1	no
Gm10804	Gm10804	Gm10804	chr2:93419101-93469874	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0	0	0	1	1	no
Gm10814	Gm10814	Gm10814	chr19:5988544-6018459	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.235111	0.176638	-0.412546	0	1	1	no
Gm10823	Gm10823	Gm10823	chr16:27849929-27926128	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.808517	0.3404	-1.24805	0	1	1	no
Gm10825	Gm10825	Gm10825	chr10:22402812-22407470	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.0603465	0.0172517	-1.80653	0	1	1	no
Gm10845	Gm10845	Gm10845	chr14:79860520-79869176	ST_ASO_GF	ST_ASO_SPF	OK	32.136	24.1669	-0.411159	-0.893609	0.02655	0.237319	no
Gm10857	Gm10857	Gm10857	chr2:6132868-6140570	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.118271	0.0229074	-2.36821	0	1	1	no
Gm10863	Gm10863	Gm10863	chr15:79166065-79216401	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0.0331193	inf	0	1	1	no
Gm10865	Gm10865	Gm10865	chr15:78947723-79011041	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.630145	0.124187	-2.34317	0	1	1	no
Gm10872	Gm10872	Gm10872	chr15:76266786-76292572	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0	0	0	1	1	no
