test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant
Lemd2	Lemd2	Lemd2	chr17:27189599-27204438	ST_ASO_SPF	ST_WT_GF	OK	2.89518	3.72868	0.365011	0.376291	0.18805	0.882859	no
Lemd3	Lemd3	Lemd3	chr10:120923410-120979330	ST_ASO_SPF	ST_WT_GF	OK	10.2645	10.8636	0.0818438	0.102067	0.71505	0.999552	no
Lenep	Lenep	Lenep	chr3:89401895-89402650	ST_ASO_SPF	ST_WT_GF	OK	3.58536	2.41916	-0.567609	-0.342007	0.24155	0.925579	no
Leng1	Leng1	Leng1	chr7:3645268-3677553	ST_ASO_SPF	ST_WT_GF	NOTEST	1.95898	2.28792	0.223938	0	1	1	no
Leng8	Leng8	Leng8	chr7:4137055-4148173	ST_ASO_SPF	ST_WT_GF	NOTEST	0.314477	0.78978	1.3285	0	1	1	no
Leng9	Leng9	Leng9	chr7:4148182-4149872	ST_ASO_SPF	ST_WT_GF	NOTEST	0.872597	0.674057	-0.372445	0	1	1	no
Leo1	Leo1	Leo1	chr9:75441523-75466432	ST_ASO_SPF	ST_WT_GF	OK	3.7946	4.45858	0.232637	0.244841	0.3709	0.988319	no
Lep	Lep	Lep	chr6:29060220-29073876	ST_ASO_SPF	ST_WT_GF	NOTEST	0	0.0155916	inf	0	1	1	no
Lepr	Lepr	Lepr	chr4:101717406-101815354	ST_ASO_SPF	ST_WT_GF	OK	2.77611	3.36637	0.278129	0.322404	0.2338	0.921139	no
Leprot	Leprot	Leprot	chr4:101647782-101659358	ST_ASO_SPF	ST_WT_GF	OK	12.1578	9.31658	-0.384005	-0.458716	0.09675	0.750151	no
Leprotl1	Leprotl1	Leprotl1	chr8:34135571-34146739	ST_ASO_SPF	ST_WT_GF	OK	12.6923	12.0632	-0.0733441	-0.0948452	0.73795	0.999552	no
Letm1	Letm1	Letm1	chr5:33741351-33782704	ST_ASO_SPF	ST_WT_GF	OK	9.96549	9.46027	-0.0750589	-0.0973357	0.7273	0.999552	no
Letm2	Letm2	Letm2	chr8:25578489-25597487	ST_ASO_SPF	ST_WT_GF	NOTEST	1.0367	1.18642	0.194611	0	1	1	no
Letmd1	Letmd1	Letmd1	chr15:100469033-100479252	ST_ASO_SPF	ST_WT_GF	OK	6.77945	7.19602	0.0860312	0.0951658	0.7364	0.999552	no
Lfng	Lfng	Lfng	chr5:140607340-140615545	ST_ASO_SPF	ST_WT_GF	NOTEST	2.76493	3.04346	0.13847	0	1	1	no
Lgals1	Lgals1	Lgals1	chr15:78926724-78930465	ST_ASO_SPF	ST_WT_GF	OK	24.5058	14.3371	-0.773372	-0.847991	0.0038	0.229186	no
Lgals12	Lgals12	Lgals12	chr19:7596660-7607176	ST_ASO_SPF	ST_WT_GF	NOTEST	0.0904397	0.182153	1.01012	0	1	1	no
Lgals2	Lgals2	Lgals2	chr15:78842646-78855529	ST_ASO_SPF	ST_WT_GF	NOTEST	0.262406	0.0767546	-1.77348	0	1	1	no
Lgals3	Lgals3	Lgals3	chr14:47373859-47386167	ST_ASO_SPF	ST_WT_GF	NOTEST	0.384866	0.241383	-0.673033	0	1	1	no
Lgals3bp	Lgals3bp	Lgals3bp	chr11:118392751-118401931	ST_ASO_SPF	ST_WT_GF	NOTEST	1.51698	0.830282	-0.869531	0	1	1	no
Lgals4	Lgals4	Lgals4	chr7:28833793-28841703	ST_ASO_SPF	ST_WT_GF	NOTEST	0.0413071	1.09885e-06	-15.1981	0	1	1	no
Lgals6	Lgals6	Lgals6	chr7:28833793-28841703	ST_ASO_SPF	ST_WT_GF	NOTEST	0.028113	0.115188	2.03468	0	1	1	no
Lgals7	Lgals7	Lgals7	chr7:28864385-28866284	ST_ASO_SPF	ST_WT_GF	NOTEST	0.227258	0.418872	0.882183	0	1	1	no
Lgals8	Lgals8	Lgals8	chr13:12439401-12461738	ST_ASO_SPF	ST_WT_GF	OK	3.86867	4.07581	0.0752506	0.0808229	0.76625	0.999552	no
Lgals9	Lgals9	Lgals9	chr11:78962978-78984924	ST_ASO_SPF	ST_WT_GF	NOTEST	0.576023	0.667605	0.212867	0	1	1	no
Lgalsl	Lgalsl	Lgalsl	chr11:20823354-20831108	ST_ASO_SPF	ST_WT_GF	OK	6.40474	6.60461	0.0443342	0.0536832	0.84865	0.999552	no
Lgi1	Lgi1	Lgi1	chr19:38264781-38308939	ST_ASO_SPF	ST_WT_GF	OK	7.69184	7.23362	-0.0886112	-0.114944	0.68635	0.999552	no
Lgi2	Lgi2	Lgi2	chr5:52537863-52566280	ST_ASO_SPF	ST_WT_GF	OK	5.35264	7.77998	0.539515	0.580228	0.0321	0.534451	no
Lgi3	Lgi3	Lgi3	chr14:70530820-70538324	ST_ASO_SPF	ST_WT_GF	OK	5.24797	5.4177	0.0459213	0.0532576	0.84765	0.999552	no
Lgi4	Lgi4	Lgi4	chr7:31059934-31076697	ST_ASO_SPF	ST_WT_GF	NOTEST	0.647007	0.83554	0.368928	0	1	1	no
Lgmn	Lgmn	Lgmn	chr12:102394097-102439697	ST_ASO_SPF	ST_WT_GF	OK	11.43	11.0411	-0.0499412	-0.0591717	0.83615	0.999552	no
Lgr4	Lgr4	Lgr4	chr2:109917646-110014257	ST_ASO_SPF	ST_WT_GF	NOTEST	2.48422	2.20423	-0.17252	0	1	1	no
Lgr5	Lgr5	Lgr5	chr10:115450313-115587780	ST_ASO_SPF	ST_WT_GF	NOTEST	0.421758	0.624015	0.565166	0	1	1	no
Lgr6	Lgr6	Lgr6	chr1:134986352-135105276	ST_ASO_SPF	ST_WT_GF	NOTEST	0.0526394	0.0316043	-0.736021	0	1	1	no
Lgsn	Lgsn	Lgsn	chr1:31141077-31222656	ST_ASO_SPF	ST_WT_GF	NOTEST	0.010719	0	-inf	0	1	1	no
Lhb	Lhb	Lhb	chr7:45420945-45421854	ST_ASO_SPF	ST_WT_GF	NOTEST	0.0790717	0	-inf	0	1	1	no
Lhcgr	Lhcgr	Lhcgr	chr17:88741548-88791976	ST_ASO_SPF	ST_WT_GF	NOTEST	0.036207	0.00594351	-2.60688	0	1	1	no
Lhfp	Lhfp	Lhfp	chr3:53041546-53261679	ST_ASO_SPF	ST_WT_GF	NOTEST	2.74462	2.3743	-0.209103	0	1	1	no
Lhfpl1	Lhfpl1	Lhfpl1	chrX:145290358-145348894	ST_ASO_SPF	ST_WT_GF	NOTEST	0.0531837	0.0681673	0.358095	0	1	1	no
Lhfpl2	Lhfpl2	Lhfpl2	chr13:94057795-94195409	ST_ASO_SPF	ST_WT_GF	NOTEST	0.917973	0.949577	0.0488337	0	1	1	no
Lhfpl3	Lhfpl3	Lhfpl3	chr5:22738910-23275597	ST_ASO_SPF	ST_WT_GF	NOTEST	3.12059	2.8455	-0.133135	0	1	1	no
Lhfpl4	Lhfpl4	Lhfpl4	chr6:113168086-113195384	ST_ASO_SPF	ST_WT_GF	OK	12.6098	12.4904	-0.013732	-0.0172857	0.95285	0.999552	no
Lhfpl5	Lhfpl5	Lhfpl5	chr17:28575718-28583593	ST_ASO_SPF	ST_WT_GF	NOTEST	1.78329	1.65317	-0.109311	0	1	1	no
Lhpp	Lhpp	Lhpp	chr7:132610642-132706419	ST_ASO_SPF	ST_WT_GF	NOTEST	1.62696	1.28047	-0.345508	0	1	1	no
Lhx1	Lhx1	Lhx1	chr11:84519378-84525534	ST_ASO_SPF	ST_WT_GF	NOTEST	0	0.0219369	inf	0	1	1	no
Lhx1os	Lhx1os	Lhx1os	chr11:84525659-84535831	ST_ASO_SPF	ST_WT_GF	NOTEST	0.331281	0.45558	0.459647	0	1	1	no
Lhx2	Lhx2	Lhx2	chr2:38339280-38369737	ST_ASO_SPF	ST_WT_GF	OK	3.71198	4.9522	0.415877	0.435954	0.10535	0.768021	no
Lhx3	Lhx3	Lhx3	chr2:26200211-26208249	ST_ASO_SPF	ST_WT_GF	NOTEST	0.0195164	0.0191579	-0.0267486	0	1	1	no
Lhx4	Lhx4	Lhx4	chr1:155701693-155742027	ST_ASO_SPF	ST_WT_GF	NOTEST	0	0	0	0	1	1	no
Lhx5	Lhx5	Lhx5	chr5:120431885-120441457	ST_ASO_SPF	ST_WT_GF	NOTEST	0.0936133	0.106049	0.179942	0	1	1	no
Lhx6	Lhx6	Lhx6	chr2:36081952-36105408	ST_ASO_SPF	ST_WT_GF	NOTEST	0.844049	0.600637	-0.490833	0	1	1	no
Lhx8	Lhx8	Lhx8	chr3:154306293-154330560	ST_ASO_SPF	ST_WT_GF	NOTEST	2.24288	1.87944	-0.255054	0	1	1	no
Lhx9	Lhx9	Lhx9	chr1:138825185-138847579	ST_ASO_SPF	ST_WT_GF	NOTEST	0.15707	0.0853228	-0.880408	0	1	1	no
Lias	Lias	Lias	chr5:65391496-65409207	ST_ASO_SPF	ST_WT_GF	OK	29.4737	29.0857	-0.0191166	-0.0249032	0.9307	0.999552	no
Lif	Lif	Lif	chr11:4257567-4272514	ST_ASO_SPF	ST_WT_GF	NOTEST	0.0202338	0	-inf	0	1	1	no
Lifr	Lifr	Lifr	chr15:7129571-7197489	ST_ASO_SPF	ST_WT_GF	NOTEST	1.47176	2.29817	0.642938	0	1	1	no
Lig1	Lig1	Lig1	chr7:13258966-13311427	ST_ASO_SPF	ST_WT_GF	OK	3.00671	3.98065	0.404821	0.37601	0.17215	0.867107	no
Lig3	Lig3	Lig3	chr11:82781108-82871210	ST_ASO_SPF	ST_WT_GF	NOTEST	0.578644	0.803095	0.472893	0	1	1	no
Lig4	Lig4	Lig4	chr8:9970019-9976323	ST_ASO_SPF	ST_WT_GF	NOTEST	2.25694	2.68022	0.247985	0	1	1	no
Lilr4b	Lilr4b	Lilr4b	chr10:51480611-51486329	ST_ASO_SPF	ST_WT_GF	NOTEST	0	0.018263	inf	0	1	1	no
Lilra5	Lilra5	Lilra5	chr7:4237753-4243463	ST_ASO_SPF	ST_WT_GF	NOTEST	0	0	0	0	1	1	no
Lilra6	Lilra6	Lilra6	chr7:3731632-3915501	ST_ASO_SPF	ST_WT_GF	NOTEST	0	0.0291251	inf	0	1	1	no
Lilrb4a	Lilrb4a	Lilrb4a	chr10:51490897-51496611	ST_ASO_SPF	ST_WT_GF	NOTEST	0.107338	0.0107811	-3.31558	0	1	1	no
Lim2	Lim2	Lim2	chr7:43430100-43435991	ST_ASO_SPF	ST_WT_GF	NOTEST	0	0	0	0	1	1	no
Lima1	Lima1	Lima1	chr15:99778467-99875456	ST_ASO_SPF	ST_WT_GF	NOTEST	2.16821	1.9603	-0.14543	0	1	1	no
Limch1	Limch1	Limch1	chr5:66745839-67057159	ST_ASO_SPF	ST_WT_GF	OK	7.16421	8.76671	0.291229	0.375787	0.18565	0.880561	no
Limd1	Limd1	Limd1	chr9:123478700-123521552	ST_ASO_SPF	ST_WT_GF	NOTEST	1.39662	1.48479	0.0883199	0	1	1	no
Limd2	Limd2	Limd2	chr11:106156255-106160142	ST_ASO_SPF	ST_WT_GF	OK	14.6996	15.7275	0.0975144	0.126129	0.651	0.999552	no
Lime1	Lime1	Lime1	chr2:181381234-181383628	ST_ASO_SPF	ST_WT_GF	NOTEST	0.975973	1.86847	0.936948	0	1	1	no
Limk1	Limk1	Limk1	chr5:134656038-134688590	ST_ASO_SPF	ST_WT_GF	OK	3.39428	3.44176	0.02004	0.0213015	0.93885	0.999552	no
Limk2	Limk2	Limk2	chr11:3202352-3479831	ST_ASO_SPF	ST_WT_GF	OK	6.52318	6.60971	0.01901	0.0102971	0.9717	0.999552	no
Lims1	Lims1	Lims1	chr10:58323465-58424691	ST_ASO_SPF	ST_WT_GF	NOTEST	1.86189	1.8838	0.0168737	0	1	1	no
Lims2	Lims2	Lims2	chr18:31931506-31958619	ST_ASO_SPF	ST_WT_GF	NOTEST	1.29258	1.3954	0.11043	0	1	1	no
Lin28a	Lin28a	Lin28a	chr4:134003329-134018816	ST_ASO_SPF	ST_WT_GF	NOTEST	0.0159261	0.0184776	0.214388	0	1	1	no
Lin28b	Lin28b	Lin28b	chr10:45376618-45470201	ST_ASO_SPF	ST_WT_GF	NOTEST	1.0971	1.11878	0.0282305	0	1	1	no
Lin37	Lin37	Lin37	chr7:30555440-30559646	ST_ASO_SPF	ST_WT_GF	OK	4.72332	5.28638	0.162477	0.141959	0.59795	0.999552	no
Lin52	Lin52	Lin52	chr12:84451507-84531533	ST_ASO_SPF	ST_WT_GF	NOTEST	2.20641	2.33461	0.0814797	0	1	1	no
Lin54	Lin54	Lin54	chr5:100442034-100500639	ST_ASO_SPF	ST_WT_GF	NOTEST	2.50484	2.53637	0.0180489	0	1	1	no
Lin7a	Lin7a	Lin7a	chr10:107271830-107425143	ST_ASO_SPF	ST_WT_GF	OK	4.27469	4.30472	0.0101008	0.0123073	0.96325	0.999552	no
Lin7b	Lin7b	Lin7b	chr7:45339125-45370564	ST_ASO_SPF	ST_WT_GF	OK	66.432	57.472	-0.20902	-0.183224	0.49555	0.999552	no
Lin7c	Lin7c	Lin7c	chr2:109890877-109900936	ST_ASO_SPF	ST_WT_GF	OK	18.5532	13.6327	-0.4446	-0.563637	0.0451	0.597639	no
Lin9	Lin9	Lin9	chr1:180641149-180690687	ST_ASO_SPF	ST_WT_GF	NOTEST	1.0638	0.97474	-0.126138	0	1	1	no
Linc-md1	Linc-md1	Linc-md1	chr1:20669881-20682958	ST_ASO_SPF	ST_WT_GF	NOTEST	0	0	0	0	1	1	no
Lincenc1	Lincenc1	Lincenc1	chr13:97434969-97497664	ST_ASO_SPF	ST_WT_GF	NOTEST	0	0.0237389	inf	0	1	1	no
Lincpint	Lincpint	Lincpint	chr6:31093562-31218474	ST_ASO_SPF	ST_WT_GF	NOTEST	0.986018	2.58053	1.38798	0	1	1	no
Lincppara	Lincppara	Lincppara	chr15:85703772-85707524	ST_ASO_SPF	ST_WT_GF	OK	3.20514	3.00201	-0.0944624	-0.0773462	0.7814	0.999552	no
Lincred1	Lincred1	Lincred1	chr2:103900950-103913968	ST_ASO_SPF	ST_WT_GF	NOTEST	0.00320759	0.0123146	1.9408	0	1	1	no
Lingo1	Lingo1	Lingo1	chr9:56618474-56685253	ST_ASO_SPF	ST_WT_GF	OK	14.1575	15.5036	0.131042	0.151143	0.58185	0.999552	no
Lingo2	Lingo2	Lingo2	chr4:35706647-36951744	ST_ASO_SPF	ST_WT_GF	OK	4.26549	4.0251	-0.0836881	-0.0974789	0.7269	0.999552	no
Lingo3	Lingo3	Lingo3	chr10:80832800-80844039	ST_ASO_SPF	ST_WT_GF	OK	12.0844	10.3736	-0.220232	-0.284027	0.3046	0.957078	no
Lingo4	Lingo4	Lingo4	chr3:94399218-94404501	ST_ASO_SPF	ST_WT_GF	NOTEST	0.0829543	0.140058	0.755635	0	1	1	no
Lins	Lins	Lins	chr7:66689888-66717256	ST_ASO_SPF	ST_WT_GF	NOTEST	0.460313	0.499894	0.119005	0	1	1	no
Lipa	Lipa	Lipa	chr19:34492315-34527474	ST_ASO_SPF	ST_WT_GF	NOTEST	1.66279	1.73561	0.061836	0	1	1	no
Lipc	Lipc	Lipc	chr9:70798127-70934808	ST_ASO_SPF	ST_WT_GF	NOTEST	0.00439846	0.0163028	1.89005	0	1	1	no
Lipe	Lipe	Lipe	chr7:25376818-25566417	ST_ASO_SPF	ST_WT_GF	NOTEST	0.990279	0.958897	-0.0464591	0	1	1	no
Lipf	Lipf	Lipf	chr19:33961247-33976813	ST_ASO_SPF	ST_WT_GF	NOTEST	0	0	0	0	1	1	no
Lipg	Lipg	Lipg	chr18:74939321-74961263	ST_ASO_SPF	ST_WT_GF	NOTEST	0.10764	0.267776	1.31482	0	1	1	no
Liph	Liph	Liph	chr16:21953817-21995542	ST_ASO_SPF	ST_WT_GF	NOTEST	0.209625	0.282221	0.429017	0	1	1	no
Lipi	Lipi	Lipi	chr16:75540513-75586061	ST_ASO_SPF	ST_WT_GF	NOTEST	0	0	0	0	1	1	no
Lipk	Lipk	Lipk	chr19:34008253-34047903	ST_ASO_SPF	ST_WT_GF	NOTEST	0	0	0	0	1	1	no
Lipm	Lipm	Lipm	chr19:34100942-34166041	ST_ASO_SPF	ST_WT_GF	NOTEST	0	0	0	0	1	1	no
Lipn	Lipn	Lipn	chr19:34067357-34084918	ST_ASO_SPF	ST_WT_GF	NOTEST	0	0	0	0	1	1	no
Lipo1	Lipo1	Lipo1	chr19:33555280-33590311	ST_ASO_SPF	ST_WT_GF	NOTEST	0.364481	0.615934	0.756931	0	1	1	no
Lipt1	Lipt1	Lipt1	chr1:37872205-37876298	ST_ASO_SPF	ST_WT_GF	OK	8.36054	5.66661	-0.561112	-0.606259	0.0336	0.540537	no
Lipt2	Lipt2	Lipt2	chr7:100159276-100160931	ST_ASO_SPF	ST_WT_GF	NOTEST	1.10147	0.833435	-0.402288	0	1	1	no
Litaf	Litaf	Litaf	chr16:10959272-10993121	ST_ASO_SPF	ST_WT_GF	OK	3.18244	2.86981	-0.149178	-0.149437	0.5965	0.999552	no
Lix1	Lix1	Lix1	chr17:17402685-17459388	ST_ASO_SPF	ST_WT_GF	OK	11.9634	17.2247	0.525851	0.633852	0.02265	0.469186	no
Lix1l	Lix1l	Lix1l	chr3:96601132-96629819	ST_ASO_SPF	ST_WT_GF	NOTEST	0.814717	1.19566	0.553435	0	1	1	no
Lkaaear1	Lkaaear1	Lkaaear1	chr2:181696794-181698442	ST_ASO_SPF	ST_WT_GF	NOTEST	0	0	0	0	1	1	no
Llgl1	Llgl1	Llgl1	chr11:60699689-60727263	ST_ASO_SPF	ST_WT_GF	OK	4.5542	5.9467	0.384892	0.370926	0.20075	0.894924	no
Llgl2	Llgl2	Llgl2	chr11:115824057-115855780	ST_ASO_SPF	ST_WT_GF	NOTEST	0.534602	0.281282	-0.926451	0	1	1	no
Llph	Llph	Llph	chr10:120227059-120232070	ST_ASO_SPF	ST_WT_GF	OK	26.5417	26.248	-0.0160577	-0.0179709	0.94885	0.999552	no
Lman1	Lman1	Lman1	chr18:65980738-66002635	ST_ASO_SPF	ST_WT_GF	OK	15.023	15.9217	0.0838165	0.0896377	0.75955	0.999552	no
Lman1l	Lman1l	Lman1l	chr9:57607032-57620774	ST_ASO_SPF	ST_WT_GF	NOTEST	0.00492237	0	-inf	0	1	1	no
Lman2	Lman2	Lman2	chr13:55343832-55362783	ST_ASO_SPF	ST_WT_GF	OK	4.94838	5.03109	0.023914	0.0291862	0.9104	0.999552	no
Lman2l	Lman2l	Lman2l	chr1:36423185-36445239	ST_ASO_SPF	ST_WT_GF	NOTEST	3.08112	2.97945	-0.0484097	0	1	1	no
Lmbr1	Lmbr1	Lmbr1	chr5:29229801-29378390	ST_ASO_SPF	ST_WT_GF	OK	6.04742	5.54609	-0.124847	-0.158847	0.5646	0.999552	no
Lmbr1l	Lmbr1l	Lmbr1l	chr15:98903920-98918098	ST_ASO_SPF	ST_WT_GF	NOTEST	0.750195	1.05251	0.488499	0	1	1	no
Lmbrd1	Lmbrd1	Lmbrd1	chr1:24678543-24766301	ST_ASO_SPF	ST_WT_GF	OK	14.3034	12.0994	-0.241415	-0.314916	0.2675	0.939115	no
Lmbrd2	Lmbrd2	Lmbrd2	chr15:9111981-9197450	ST_ASO_SPF	ST_WT_GF	OK	12.3892	16.2337	0.389912	0.47497	0.0959	0.749473	no
Lmcd1	Lmcd1	Lmcd1	chr6:112273757-112330423	ST_ASO_SPF	ST_WT_GF	NOTEST	0.736094	0.586354	-0.328119	0	1	1	no
Lmf1	Lmf1	Lmf1	chr17:25579173-25662826	ST_ASO_SPF	ST_WT_GF	NOTEST	2.32095	2.51604	0.116443	0	1	1	no
Lmf2	Lmf2	Lmf2	chr15:89351003-89355659	ST_ASO_SPF	ST_WT_GF	NOTEST	0.405119	0.556559	0.458188	0	1	1	no
Lmln	Lmln	Lmln	chr16:33062520-33125659	ST_ASO_SPF	ST_WT_GF	NOTEST	0.255088	0.324402	0.346789	0	1	1	no
Lmna	Lmna	Lmna	chr3:88481147-88503352	ST_ASO_SPF	ST_WT_GF	OK	5.08492	4.94	-0.041713	-0.0400497	0.88815	0.999552	no
Lmnb1	Lmnb1	Lmnb1	chr18:56707812-56753424	ST_ASO_SPF	ST_WT_GF	NOTEST	1.41409	1.9688	0.47745	0	1	1	no
Lmnb2	Lmnb2	Lmnb2	chr10:80901362-80918245	ST_ASO_SPF	ST_WT_GF	NOTEST	2.02454	1.90421	-0.0883977	0	1	1	no
Lmntd2	Lmntd2	Lmntd2	chr7:141194129-141214080	ST_ASO_SPF	ST_WT_GF	NOTEST	0	0	0	0	1	1	no
Lmo1	Lmo1	Lmo1	chr7:109138564-109175207	ST_ASO_SPF	ST_WT_GF	NOTEST	1.91389	1.97714	0.0469093	0	1	1	no
Lmo2	Lmo2	Lmo2	chr2:103957994-103981878	ST_ASO_SPF	ST_WT_GF	OK	14.5024	14.955	0.0443327	0.0511105	0.84755	0.999552	no
Lmo3	Lmo3	Lmo3	chr6:138364480-138599314	ST_ASO_SPF	ST_WT_GF	OK	17.0754	18.1799	0.0904245	0.114763	0.68315	0.999552	no
Lmo4	Lmo4	Lmo4	chr3:144188529-144205255	ST_ASO_SPF	ST_WT_GF	OK	118.748	107.411	-0.144768	-0.186803	0.5163	0.999552	no
Lmo7	Lmo7	Lmo7	chr14:101729927-101934693	ST_ASO_SPF	ST_WT_GF	OK	18.766	20.7306	0.143643	0.192488	0.50105	0.999552	no
Lmod1	Lmod1	Lmod1	chr1:135324812-135368065	ST_ASO_SPF	ST_WT_GF	NOTEST	0.141107	0.253803	0.846918	0	1	1	no
Lmod2	Lmod2	Lmod2	chr6:24597770-24605414	ST_ASO_SPF	ST_WT_GF	NOTEST	0.0111468	0.0158307	0.506088	0	1	1	no
Lmod3	Lmod3	Lmod3	chr6:97238527-97252780	ST_ASO_SPF	ST_WT_GF	NOTEST	0.023118	0.0304777	0.398736	0	1	1	no
Lmtk2	Lmtk2	Lmtk2	chr5:144100435-144188204	ST_ASO_SPF	ST_WT_GF	NOTEST	0.406516	0.817166	1.00732	0	1	1	no
Lmtk3	Lmtk3	Lmtk3	chr7:45783946-45804142	ST_ASO_SPF	ST_WT_GF	OK	3.29163	5.22269	0.665988	0.729984	0.00835	0.318743	no
Lmx1a	Lmx1a	Lmx1a	chr1:167689557-167848733	ST_ASO_SPF	ST_WT_GF	NOTEST	0.019933	0.124367	2.64137	0	1	1	no
Lmx1b	Lmx1b	Lmx1b	chr2:33564535-33640511	ST_ASO_SPF	ST_WT_GF	NOTEST	0	0	0	0	1	1	no
Lncbate1	Lncbate1	Lncbate1	chr8:108553251-108584677	ST_ASO_SPF	ST_WT_GF	NOTEST	0	0	0	0	1	1	no
Lnp	Lnp	Lnp	chr2:74514836-74578948	ST_ASO_SPF	ST_WT_GF	NOTEST	2.81829	3.04157	0.109995	0	1	1	no
Lnpep	Lnpep	Lnpep	chr17:17527722-17624489	ST_ASO_SPF	ST_WT_GF	NOTEST	0.659038	1.21717	0.885092	0	1	1	no
Lnx1	Lnx1	Lnx1	chr5:74535481-74702903	ST_ASO_SPF	ST_WT_GF	NOTEST	0.896306	0.77778	-0.204629	0	1	1	no
Lnx2	Lnx2	Lnx2	chr5:147016654-147076572	ST_ASO_SPF	ST_WT_GF	NOTEST	0.373278	0.526334	0.495729	0	1	1	no
Loh12cr1	Loh12cr1	Loh12cr1	chr6:134639511-134711184	ST_ASO_SPF	ST_WT_GF	OK	6.06242	7.51213	0.309329	0.319398	0.2481	0.929022	no
Lonp1	Lonp1	Lonp1	chr17:56614297-56626903	ST_ASO_SPF	ST_WT_GF	OK	6.26563	6.12226	-0.0333959	-0.0397585	0.8851	0.999552	no
Lonp2	Lonp2	Lonp2	chr8:86624042-86716638	ST_ASO_SPF	ST_WT_GF	OK	14.9935	13.1281	-0.191687	-0.200264	0.46895	0.999552	no
Lonrf1	Lonrf1	Lonrf1	chr8:36216063-36249516	ST_ASO_SPF	ST_WT_GF	OK	8.0592	8.0147	-0.00798746	-0.00976865	0.97175	0.999552	no
Lonrf2	Lonrf2	Lonrf2	chr1:38794508-38821215	ST_ASO_SPF	ST_WT_GF	NOTEST	1.21699	1.1939	-0.027637	0	1	1	no
Lonrf3	Lonrf3	Lonrf3	chrX:36328408-36366856	ST_ASO_SPF	ST_WT_GF	NOTEST	0.748274	0.89713	0.261751	0	1	1	no
Lor	Lor	Lor	chr3:92080270-92083142	ST_ASO_SPF	ST_WT_GF	NOTEST	1.63677	1.00108	-0.709294	0	1	1	no
Lox	Lox	Lox	chr18:52516059-52529867	ST_ASO_SPF	ST_WT_GF	NOTEST	0.0527222	0.0216576	-1.28354	0	1	1	no
Loxhd1	Loxhd1	Loxhd1	chr18:77281957-77442257	ST_ASO_SPF	ST_WT_GF	NOTEST	0.046947	0.0388502	-0.27311	0	1	1	no
Loxl1	Loxl1	Loxl1	chr9:58287722-58313212	ST_ASO_SPF	ST_WT_GF	NOTEST	0.232526	0.214228	-0.118243	0	1	1	no
Loxl2	Loxl2	Loxl2	chr14:69609475-69695834	ST_ASO_SPF	ST_WT_GF	OK	2.93788	3.83991	0.386295	0.411095	0.1355	0.822004	no
Loxl3	Loxl3	Loxl3	chr6:83034223-83057682	ST_ASO_SPF	ST_WT_GF	NOTEST	0.108378	0.182531	0.752072	0	1	1	no
Loxl4	Loxl4	Loxl4	chr19:42592278-42612806	ST_ASO_SPF	ST_WT_GF	NOTEST	0.00817295	0	-inf	0	1	1	no
Lpar1	Lpar1	Lpar1	chr4:58435251-58553491	ST_ASO_SPF	ST_WT_GF	OK	11.8789	12.9226	0.1215	0.142949	0.6089	0.999552	no
Lpar2	Lpar2	Lpar2	chr8:69822564-69831102	ST_ASO_SPF	ST_WT_GF	NOTEST	0.0148774	0.0356853	1.26221	0	1	1	no
Lpar3	Lpar3	Lpar3	chr3:146220960-146286214	ST_ASO_SPF	ST_WT_GF	NOTEST	0.0266401	0.0902672	1.7606	0	1	1	no
Lpar4	Lpar4	Lpar4	chrX:106920624-106933899	ST_ASO_SPF	ST_WT_GF	NOTEST	1.03029	0.945204	-0.124347	0	1	1	no
Lpar5	Lpar5	Lpar5	chr6:125067919-125082472	ST_ASO_SPF	ST_WT_GF	NOTEST	0	0	0	0	1	1	no
Lpar6	Lpar6	Lpar6	chr14:73195501-73325791	ST_ASO_SPF	ST_WT_GF	NOTEST	1.97717	1.70889	-0.210374	0	1	1	no
Lpcat1	Lpcat1	Lpcat1	chr13:73467382-73514538	ST_ASO_SPF	ST_WT_GF	NOTEST	0.155875	0.319059	1.03343	0	1	1	no
Lpcat2	Lpcat2	Lpcat2	chr8:92855349-92919279	ST_ASO_SPF	ST_WT_GF	NOTEST	1.30148	1.24115	-0.0684801	0	1	1	no
Lpcat2b	Lpcat2b	Lpcat2b	chr5:107431548-107435039	ST_ASO_SPF	ST_WT_GF	NOTEST	0.00944515	0.0130445	0.465793	0	1	1	no
Lpcat3	Lpcat3	Lpcat3	chr6:124663103-124712178	ST_ASO_SPF	ST_WT_GF	NOTEST	1.4258	1.63641	0.19876	0	1	1	no
Lpcat4	Lpcat4	Lpcat4	chr2:112239840-112247111	ST_ASO_SPF	ST_WT_GF	NOTEST	0.0659533	0.273554	2.05231	0	1	1	no
Lpgat1	Lpgat1	Lpgat1	chr1:191718023-191784257	ST_ASO_SPF	ST_WT_GF	OK	12.9943	14.437	0.151894	0.197648	0.4867	0.999552	no
Lpin1	Lpin1	Lpin1	chr12:16535668-16589770	ST_ASO_SPF	ST_WT_GF	NOTEST	2.08516	2.50698	0.265794	0	1	1	no
Lpin2	Lpin2	Lpin2	chr17:71183977-71249818	ST_ASO_SPF	ST_WT_GF	OK	2.85603	3.83844	0.426508	0.47175	0.0959	0.749473	no
