Category	ID	Name	Source	p-value	q-value Bonferroni	q-value FDR B&H	q-value FDR B&Y	Hit Count in Query List	Hit Count in Genome	Hit in Query List
Pubmed	12867428	Cleavage of the matricellular protein SPARC by matrix metalloproteinase 3 produces polypeptides that influence angiogenesis.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	SPARC
Pubmed	28858992	The genotypes and methylation of MAO genes as factors behind smoking behavior.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	MAOA
Pubmed	20628431	Selective in vivo antagonism of endothelin receptors in transforming growth factor-beta1 transgenic mice that mimic the vascular pathology of Alzheimer's disease.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	EDNRB
Pubmed	26840443	Genetic Variability Among Power Athletes: The Stronger vs. the Faster.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	AGT
Pubmed	16003241	Differential effect of calcineurin inhibitors, anti-CD25 antibodies and rapamycin on the induction of FOXP3 in human T cells.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	IL2RA
Pubmed	15023884	Renin-angiotensin system gene polymorphisms and atrial fibrillation.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	AGT
Pubmed	20580688	Mechanical stress-evoked but angiotensin II-independent activation of angiotensin II type 1 receptor induces cardiac hypertrophy through calcineurin pathway.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	AGT
Pubmed	8041763	Piebald lethal (sl) acts early to disrupt the development of neural crest-derived melanocytes.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	EDNRB
Pubmed	25753532	Tuning IL-2 signaling by ADP-ribosylation of CD25.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	IL2RA
Pubmed	10645946	Spatially restricted hypopigmentation associated with an Ednrbs-modifying locus on mouse chromosome 10.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	EDNRB
Pubmed	24134837	A hydrophobic amino acid cluster inserted into the C-terminus of a recycling cell surface receptor functions as an endosomal sorting signal.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	IL2RA
Pubmed	21436211	Polymorphisms of the angiotensin-converting enzyme and angiotensinogen gene in patients with atrial fibrillation.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	AGT
Pubmed	15457497	Relationship of MAO-A promoter (u-VNTR) and COMT (V158M) gene polymorphisms to CSF monoamine metabolites levels in a psychiatric sample of caucasians: A preliminary report.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	MAOA
Pubmed	12854169	Expression of local renin and angiotensinogen mRNA in cirrhotic portal hypertensive patient.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	AGT
Pubmed	16889841	Lack of angiotensin II conversion to angiotensin III increases water but not alcohol consumption in aminopeptidase A-deficient mice.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	AGT
Pubmed	12169209	Essential arterial hypertension and polymorphism of angiotensinogen M235T gene.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	AGT
Pubmed	23056214	Transient scrotal hyperthermia induces lipid droplet accumulation and reveals a different ADFP expression pattern between the testes and liver in mice.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	PLIN3
Pubmed	16256216	Adrenomedullin inhibits angiotensin II-induced contraction in human aortic smooth muscle cells.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	AGT
Pubmed	22029531	Homo- and hetero-dimeric architecture of the human liver Na?-dependent taurocholate co-transporting protein.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	SLC10A1
Pubmed	22759396	A primary culture of distal convoluted tubules expressing functional thiazide-sensitive NaCl transport.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	AGT
Pubmed	24754275	Association of polymorphisms in SPARC and NLRP2 genes with rheumatoid arthritis in a Chinese Han population.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	SPARC
Pubmed	21211217	[Study on the association between IL-2R and IL-7R gene polymorphism and idiopathic demyelinating optic neuritis].	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	IL2RA
Pubmed	22850464	Monoamine oxidase A and A/B knockout mice display autistic-like features.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	MAOA
Pubmed	23449091	Genetic and epigenetic associations of MAOA and NR3C1 with depression and childhood adversities.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	MAOA
Pubmed	20413721	Angiotensin II signaling through the AT1a and AT1b receptors does not have a role in the development of cerulein-induced chronic pancreatitis in the mouse.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	AGT
Pubmed	30340829	Isoliquiritigenin alleviated the Ang II-induced hypertensive renal injury through suppressing inflammation cytokines and oxidative stress-induced apoptosis via Nrf2 and NF-?B pathways.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	AGT
Pubmed	18504633	5-HT2C receptor and MAO-A interaction analysis: no association with suicidal behaviour in bipolar patients.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	MAOA
Pubmed	16723697	Loss of angiotensin-converting enzyme-2 leads to the late development of angiotensin II-dependent glomerulosclerosis.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	AGT
Pubmed	17427196	Monoamine oxidase A gene polymorphism predicts adolescent outcome of attention-deficit/hyperactivity disorder.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	MAOA
Pubmed	29278703	Overexpression of Lhx2 suppresses proliferation of human T cell acute lymphoblastic leukemia-derived cells, partly by reducing LMO2 protein levels.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	LMO2
Pubmed	12352892	Intragraft messenger RNA expression of angiotensinogen: relationship with transforming growth factor beta-1 and chronic allograft nephropathy in kidney transplant patients.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	AGT
Pubmed	11677365	Angiotensin(1-7) potentiates bradykinin-induced vasodilatation in man.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	AGT
Pubmed	23715742	CD4 T cell-intrinsic IL-2 signaling differentially affects Th1 and Th17 development.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	IL2RA
Pubmed	11773966	A mouse model of Waardenburg syndrome type 4 with a new spontaneous mutation of the endothelin-B receptor gene.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	EDNRB
Pubmed	11677359	Angiotensinogen genotype and blood pressure response in the Dietary Approaches to Stop Hypertension (DASH) study.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	AGT
Pubmed	20477771	MAOA interacts with the ALDH2 gene in anxiety-depression alcohol dependence.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	MAOA
Pubmed	19289595	Immunophenotypic analysis of CD103+ B-lymphoproliferative disorders: hairy cell leukemia and its mimics.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	IL2RA
Pubmed	23986597	Cytokine-dependent induction of CD4+ T cells with cytotoxic potential during influenza virus infection.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	IL2RA
Pubmed	28321	Purification and properties of prolylcarboxypeptidase (angiotensinase C) from human kidney.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	AGT
Pubmed	11330874	Angiotensin-converting enzyme and angiotensinogen gene polymorphisms are non-randomly distributed in oral contraceptive-induced hypertension.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	AGT
Pubmed	11809742	Natural CD4 CD25(+) regulatory T cells control the burst of superantigen-induced cytokine production: the role of IL-10.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	IL2RA
Pubmed	21726645	Obesity and downregulated hypothalamic leptin receptors in male metallothionein-3-null mice.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	MT3
Pubmed	16804081	Deficiency in NOD antigen-presenting cell function may be responsible for suboptimal CD4+CD25+ T-cell-mediated regulation and type 1 diabetes development in NOD mice.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	IL2RA
Pubmed	16874762	Accelerated evolution of Protocadherin11X/Y: a candidate gene-pair for cerebral asymmetry and language.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	PCDH11X
Pubmed	26196864	A Genetic Basis for Motivated Exercise.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	MAOA
Pubmed	20615141	Association of the protein tyrosine phosphatase nonreceptor 22 haplotypes with autoimmune thyroid disease in the Japanese population.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	IL2RA
Pubmed	22419479	Comparative analyses of regulatory T cell subsets in patients with hepatocellular carcinoma: a crucial role of CD25(-) FOXP3(-) T cells.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	IL2RA
Pubmed	17972953	Downregulation of microRNA-142 by proto-oncogene LMO2 and its co-factors.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	LMO2
Pubmed	25793616	COMT and MAO-A polymorphisms and obsessive-compulsive disorder: a family-based association study.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	MAOA
Pubmed	28413914	Prognostic value of the soluble interleukin-2 receptor level after patients with follicular lymphoma achieve a response to R-CHOP.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	IL2RA
Pubmed	7878670	Constitutive expression of metallothionein genes in mouse brain.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	MT3
Pubmed	18158355	Angiotensin-converting enzyme C-terminal catalytic domain is the main site of angiotensin I cleavage in vivo.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	AGT
Pubmed	16778891	Interleukin-2 signals during priming are required for secondary expansion of CD8+ memory T cells.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	IL2RA
Pubmed	3135330	p55 IL-2 receptor mRNA precursors in murine T lymphocyte nuclei.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	IL2RA
Pubmed	17289052	Involvement of transient receptor potential canonical 1 (TRPC1) in angiotensin II-induced vascular smooth muscle cell hypertrophy.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	AGT
Pubmed	12015946	[Genetic polymorphisms of the renin-angiotensin system and essential hypertension].	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	AGT
Pubmed	7730416	Transglutaminase-catalyzed matrix cross-linking in differentiating cartilage: identification of osteonectin as a major glutaminyl substrate.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	SPARC
Pubmed	18092818	Comparison of the structural properties of the active site cavities of human and rat monoamine oxidase A and B in their soluble and membrane-bound forms.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	MAOA
Pubmed	23536940	[Impact of angiotensionogen and angiotensin II receptor type 1 gene polymorphisms on the development and course of chronic heart failure].	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	AGT
Pubmed	15456905	Rab9 GTPase regulates late endosome size and requires effector interaction for its stability.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	PLIN3
Pubmed	24467668	(99) Tc-methylene diphosphonate improves rheumatoid arthritis disease activity by increasing the frequency of peripheral ?? T cells and CD4(+) CD25(+) Foxp3(+) Tregs.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	IL2RA
Pubmed	20485326	Deletion of MAOA and MAOB in a male patient causes severe developmental delay, intermittent hypotonia and stereotypical hand movements.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	MAOA
Pubmed	17416596	Angiotensin II-induced sudden arrhythmic death and electrical remodeling.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	AGT
Pubmed	7982919	Osteonectin in matrix remodeling. A plasminogen-osteonectin-collagen complex.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	SPARC
Pubmed	25618115	Association analysis of the functional MAOA gene promoter and MAOB gene intron 13 polymorphisms in tension type headache patients.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	MAOA
Pubmed	7681778	Human pre-alpha-trypsin inhibitor-precursor heavy chain. cDNA and deduced amino-acid sequence.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	ITIH3
Pubmed	20589923	Association study between antipsychotic-induced restless legs syndrome and polymorphisms of monoamine oxidase genes in schizophrenia.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	MAOA
Pubmed	16816835	Endothelin ETA and ETB receptor expression in the human trigeminal ganglion.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	EDNRB
Pubmed	12355085	Genome-wide association study and mouse model identify interaction between RET and EDNRB pathways in Hirschsprung disease.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	EDNRB
Pubmed	30581007	Unc-51 like autophagy activating kinase 1 accelerates angiotensin II-induced cardiac hypertrophy through promoting oxidative stress regulated by Nrf-2/HO-1 pathway.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	AGT
Pubmed	18046978	[Genetic polymorphism of COMT in mental disorders].	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	MAOA
Pubmed	18295594	Metallothionein-III induces HIF-1alpha-mediated VEGF expression in brain endothelial cells.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	MT3
Pubmed	29330114	Human CD4	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	IL2RA
Pubmed	16226465	Serum evaluation of the balance between soluble interleukin-2 and interleukin-4 receptors.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	IL2RA
Pubmed	27460542	Low expression lncRNA RPLP0P2 is associated with poor prognosis and decreased cell proliferation and adhesion ability in lung adenocarcinoma.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	LRRC10B
Pubmed	18354419	IL2RA and IL7RA genes confer susceptibility for multiple sclerosis in two independent European populations.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	IL2RA
Pubmed	25063866	Two functionally distinct subsets of mast cells discriminated By IL-2-independent CD25 activities.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	IL2RA
Pubmed	18445772	Forced expression of MMP9 rescues the loss of angiogenesis and abrogates metastasis of pancreatic tumors triggered by the absence of host SPARC.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	SPARC
Pubmed	21367916	Attenuating effect of angiotensin-(1-7) on angiotensin II-mediated NAD(P)H oxidase activation in type 2 diabetic nephropathy of KK-A(y)/Ta mice.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	AGT
Pubmed	21265093	[The expression of CD25 and FOXP3 in mouse asthma and the effect of dexamethasone].	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	IL2RA
Pubmed	16825765	PCDH11 is X/Y homologous in Homo sapiens but not in Gorilla gorilla and Pan troglodytes.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	PCDH11X
Pubmed	18832575	Lipid droplet-associated proteins protect renal tubular cells from fatty acid-induced apoptosis.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	PLIN3
Pubmed	17975262	Rac2 GTPase activation by angiotensin II is modulated by Ca2+/calcineurin and mitogen-activated protein kinases in human neutrophils.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	AGT
Pubmed	23548909	Angiotensin II impairs endothelial nitric-oxide synthase bioavailability under free cholesterol-enriched conditions via intracellular free cholesterol-rich membrane microdomains.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	AGT
Pubmed	21774352	[The change of angiotensin II production and its receptor expression during wound healing: possible role of angiotensin II in wound healing].	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	AGT
Pubmed	7552166	Neural crest development. Do developing enteric neurons need endothelins?	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	EDNRB
Pubmed	21250859	Inflammatory response is associated with increased cathepsin B and decreased cathepsin S concentrations in the circulation.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	CTSS
Pubmed	25921629	The relative values of CD8+CD25+Foxp3brigh Treg cells correlate with selected lung function parameters in asthma.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	IL2RA
Pubmed	19574336	Pathogenic role of angiotensin II and oxidised LDL in obstructive sleep apnoea.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	AGT
Pubmed	21427293	Functional interactions between Lmo2, the Arf tumor suppressor, and Notch1 in murine T-cell malignancies.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	LMO2
Pubmed	16887177	Impaired drinking response in histamine H3 receptor knockout mice following dehydration or angiotensin-II challenge.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	AGT
Pubmed	18573259	Differential mechanisms of angiotensin II and PDGF-BB on migration and proliferation of coronary artery smooth muscle cells.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	AGT
Pubmed	17855483	Fractional urinary excretion of endothelin-1 is reduced by acute ETB receptor blockade.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	EDNRB
Pubmed	12563176	Monoamine oxidase polymorphisms and smoking behaviour in Japanese.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	MAOA
Pubmed	28074895	Multi-cellular natural killer (NK) cell clusters enhance NK cell activation through localizing IL-2 within the cluster.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	IL2RA
Pubmed	23707200	Specific cleavage of the lung surfactant protein A by human cathepsin S may impair its antibacterial properties.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	CTSS
Pubmed	26772532	IL-10 for cardiac autophagy modulation: New direction in the pursuit of perfection.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	AGT
Pubmed	18948399	Deficiency of angiotensin type 2 receptor rescues obesity but not hypertension induced by overexpression of angiotensinogen in adipose tissue.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	AGT
Pubmed	30809547	Selectivity of Dietary Phenolics for Inhibition of Human Monoamine Oxidases A and B.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	MAOA
Pubmed	16741517	Molecular screening for GS2 lipase regulators: inhibition of keratinocyte retinylester hydrolysis by TIP47.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	PLIN3
Pubmed	26142106	Epistatic interaction between common AGT G(-6)A (rs5051) and AGTR1 A1166C (rs5186) variants contributes to variation in kidney size at birth.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	AGT
Pubmed	25638620	Clinical and genetic correlations of familial Hirschsprung's disease.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	EDNRB
Pubmed	11803527	Alzheimer disease is not associated with polymorphisms in the angiotensinogen and renin genes.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	AGT
Pubmed	14729387	Ischemic heart disease induces upregulation of endothelin receptor mRNA in human coronary arteries.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	EDNRB
Pubmed	26165695	SPARC ectopic overexpression inhibits growth and promotes programmed cell death in acute myeloid leukemia transformed from myelodysplastic syndrome cells, alone and in combination with Ara-C treatment.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	SPARC
Pubmed	29915952	Apolipoprotein A-I proteolysis in aortic valve stenosis: role of cathepsin S.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	CTSS
Pubmed	12964504	Angiotensin-converting enzyme gene polymorphism as a potent risk factor for developing microalbuminuria in Japanese patients with type 2 diabetes mellitus: a 9-year follow-up study.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	AGT
Pubmed	21530215	Association of MAOA and COMT gene polymorphisms with palatable food intake in children.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	MAOA
Pubmed	19251786	Local effector failure in mesothelioma is not mediated by CD4+ CD25+ T-regulator cells.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	IL2RA
Pubmed	25534858	Exacerbation of acute kidney injury by bone marrow stromal cells from rats with persistent renin-angiotensin system activation.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	AGT
Pubmed	14699080	Impaired development of CD4+ CD25+ regulatory T cells in the absence of STAT1: increased susceptibility to autoimmune disease.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	IL2RA
Pubmed	2265562	Mapping the gene for murine T-cell growth factor, Il-2, to bands B-C on chromosome 3 and for the alpha chain of the IL2-receptor, Il-2ra, to bands A2-A3 on chromosome 2.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	IL2RA
Pubmed	11376172	Association between migraine and endothelin type A receptor (ETA -231 A/G) gene polymorphism.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	EDNRB
Pubmed	8612130	Essential role for cathepsin S in MHC class II-associated invariant chain processing and peptide loading.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	CTSS
Pubmed	24200909	Association of IL-2RA and IL-2RB genes with erosive status in early rheumatoid arthritis patients (ESPOIR and RMP cohorts).	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	IL2RA
Pubmed	12575194	[Angiotensinogen and angiotensin-I converting enzyme gene variations in Chinese pregnancy induced hypertension].	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	AGT
Pubmed	16930545	Inhibition and down-regulation of gene transcription and guanylyl cyclase activity of NPRA by angiotensin II involving protein kinase C.	Pubmed	1.137E-3	1.000E0	1.843E-3	1.668E-2	1	2	AGT
Pubmed	22610502	Genome-wide analysis of polymorphisms associated with cytokine responses in smallpox vaccine recipients.	Pubmed	1.225E-3	1.000E0	1.986E-3	1.798E-2	2	91	RFT1,ITIH3
Pubmed	20346360	Genetic risk factors for hepatopulmonary syndrome in patients with advanced liver disease.	Pubmed	1.306E-3	1.000E0	2.117E-3	1.916E-2	2	94	SLC10A1,EDNRB
Pubmed	16754659	Stable association between G alpha(q) and phospholipase C beta 1 in living cells.	Pubmed	1.334E-3	1.000E0	2.161E-3	1.956E-2	2	95	EDNRB,AGT
Pubmed	21926972	Large-scale genome-wide association analysis of bipolar disorder identifies a new susceptibility locus near ODZ4.	Pubmed	1.535E-3	1.000E0	2.233E-3	2.022E-2	2	102	RFT1,ITIH3
Pubmed	24667918	Differential effects of Tat proteins derived from HIV-1 subtypes B and recombinant CRF02_AG on human brain microvascular endothelial cells: implications for blood-brain barrier dysfunction.	Pubmed	1.626E-3	1.000E0	2.233E-3	2.022E-2	2	105	CTSS,AGT
Pubmed	15652752	Stat5 tetramer formation is associated with leukemogenesis.	Pubmed	1.705E-3	1.000E0	2.233E-3	2.022E-2	1	3	IL2RA
Pubmed	16876684	Gene polymorphisms of the renin-angiotensin system and early development of hypertension.	Pubmed	1.705E-3	1.000E0	2.233E-3	2.022E-2	1	3	AGT
Pubmed	20674894	Angiotensin-(1-7), its receptor Mas, and the angiotensin-converting enzyme type 2 are expressed in the human ovary.	Pubmed	1.705E-3	1.000E0	2.233E-3	2.022E-2	1	3	AGT
Pubmed	8563573	Surprising new roles for endothelins.	Pubmed	1.705E-3	1.000E0	2.233E-3	2.022E-2	1	3	EDNRB
Pubmed	12441350	The first inner loop of endothelin receptor type B is necessary for specific coupling to Galpha 13.	Pubmed	1.705E-3	1.000E0	2.233E-3	2.022E-2	1	3	EDNRB
Pubmed	23340699	Lack of CD4?CD25?FOXP3? regulatory T cells is associated with resistance to intravenous immunoglobulin therapy in patients with Kawasaki disease.	Pubmed	1.705E-3	1.000E0	2.233E-3	2.022E-2	1	3	IL2RA
Pubmed	26536497	IL-1? and inflammasome-independent IL-1? promote neutrophil infiltration following alum vaccination.	Pubmed	1.705E-3	1.000E0	2.233E-3	2.022E-2	1	3	CTSS
Pubmed	15731108	S3-12, Adipophilin, and TIP47 package lipid in adipocytes.	Pubmed	1.705E-3	1.000E0	2.233E-3	2.022E-2	1	3	PLIN3
Pubmed	21571262	Effect of age on surface molecules and cytokine expression in human dendritic cells.	Pubmed	1.705E-3	1.000E0	2.233E-3	2.022E-2	1	3	IL2RA
Pubmed	15699465	Role of Rho-kinase and p27 in angiotensin II-induced vascular injury.	Pubmed	1.705E-3	1.000E0	2.233E-3	2.022E-2	1	3	AGT
Pubmed	10444438	Lessons from genetically engineered animal models. II. Disorders of enteric neuronal development: insights from transgenic mice.	Pubmed	1.705E-3	1.000E0	2.233E-3	2.022E-2	1	3	EDNRB
Pubmed	23337087	TNF receptor 1 signaling is critically involved in mediating angiotensin-II-induced cardiac fibrosis.	Pubmed	1.705E-3	1.000E0	2.233E-3	2.022E-2	1	3	AGT
Pubmed	19705758	[Development of serotonergic neurons of dorsal raphe nuclei in mice with knockout of monoamine oxidase A and 5-HT1A and 5-HT1B autoreceptor].	Pubmed	1.705E-3	1.000E0	2.233E-3	2.022E-2	1	3	MAOA
Pubmed	22387727	Renin-angiotensin system genes polymorphism in Egyptians with premature coronary artery disease.	Pubmed	1.705E-3	1.000E0	2.233E-3	2.022E-2	1	3	AGT
Pubmed	24530241	Impact of the renin-angiotensin system and inflammatory gene polymorphisms on diastolic heart failure.	Pubmed	1.705E-3	1.000E0	2.233E-3	2.022E-2	1	3	AGT
Pubmed	14765837	The renin-angiotensin system genetic polymorphisms and rheumatic mitral valve disease.	Pubmed	1.705E-3	1.000E0	2.233E-3	2.022E-2	1	3	AGT
Pubmed	17962627	Critical role of bone marrow angiotensin II type 1 receptor in the pathogenesis of atherosclerosis in apolipoprotein E deficient mice.	Pubmed	1.705E-3	1.000E0	2.233E-3	2.022E-2	1	3	AGT
Pubmed	23436727	C-terminus of ETA/ETB receptors regulate endothelin-1 signal transmission.	Pubmed	1.705E-3	1.000E0	2.233E-3	2.022E-2	1	3	EDNRB
Pubmed	16087867	IL-10-dependent infectious tolerance after the treatment of experimental allergic encephalomyelitis with redirected CD4+CD25+ T lymphocytes.	Pubmed	1.705E-3	1.000E0	2.233E-3	2.022E-2	1	3	IL2RA
Pubmed	15045574	Renin-angiotensin system polymorphisms in Taiwanese primary vesicoureteral reflux.	Pubmed	1.705E-3	1.000E0	2.233E-3	2.022E-2	1	3	AGT
Pubmed	17660396	Altered role of smooth muscle endothelin receptors in coronary endothelin-1 and alpha1-adrenoceptor-mediated vasoconstriction in Type 2 diabetes.	Pubmed	1.705E-3	1.000E0	2.233E-3	2.022E-2	1	3	EDNRB
Pubmed	18172037	Angiotensin II activates signal transducer and activators of transcription 3 via Rac1 in atrial myocytes and fibroblasts: implication for the therapeutic effect of statin in atrial structural remodeling.	Pubmed	1.705E-3	1.000E0	2.233E-3	2.022E-2	1	3	AGT
Pubmed	29602729	Sperm count and motility are quantitatively affected by functional polymorphisms of HTR2A, MAOA and SLC18A.	Pubmed	1.705E-3	1.000E0	2.233E-3	2.022E-2	1	3	MAOA
