Category	ID	Name	Source	p-value	q-value Bonferroni	q-value FDR B&H	q-value FDR B&Y	Hit Count in Query List	Hit Count in Genome	Hit in Query List
Pubmed	15354400	Cholecystokinin- and cholecystokinin-B-receptor gene polymorphisms in panic disorder.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	CCK
Pubmed	29337116	Impact of Swiprosin-1/Efhd2 on Adult Hippocampal Neurogenesis.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	EFHD2
Pubmed	16260776	Egr-1 induces the expression of its corepressor nab2 by activation of the nab2 promoter thereby establishing a negative feedback loop.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	EGR1
Pubmed	20086079	Inwardly rectifying potassium channels: their structure, function, and physiological roles.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	KCNJ8
Pubmed	24673604	Rab27A regulates exosome secretion from lung adenocarcinoma cells A549: involvement of EPI64.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	RAB27A
Pubmed	15871461	An evolutionary scenario for genomic imprinting of Impact lying between nonimprinted neighbors.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	OSBPL1A
Pubmed	22623656	Bimodal control of fear-coping strategies by CB? cannabinoid receptors.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	NEUROD6
Pubmed	23576602	ProBDNF and its receptors are upregulated in glioma and inhibit the growth of glioma cells in vitro.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	BDNF
Pubmed	18230685	Glucocorticoid suppression of CX3CL1 (fractalkine) by reduced gene promoter recruitment of NF-kappaB.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	CX3CL1
Pubmed	19625250	Brain-derived neurotrophic factor enhances the basal rate of protein synthesis by increasing active eukaryotic elongation factor 2 levels and promoting translation elongation in cortical neurons.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	BDNF
Pubmed	20062085	Thyroid hormone receptors are tumor suppressors in a mouse model of metastatic follicular thyroid carcinoma.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	THRA
Pubmed	23466052	Effects of olive polyphenols administration on nerve growth factor and brain-derived neurotrophic factor in the mouse brain.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	BDNF
Pubmed	11381105	Identification of GIT1/Cat-1 as a substrate molecule of protein tyrosine phosphatase zeta /beta by the yeast substrate-trapping system.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	GIT1
Pubmed	22396798	The responsiveness of TrkB to BDNF and antidepressant drugs is differentially regulated during mouse development.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	BDNF
Pubmed	25138700	Decreased BMP2 signal in GIT1 knockout mice slows bone healing.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	GIT1
Pubmed	22977254	Dynamin regulates specific membrane fusion events necessary for acrosomal exocytosis in mouse spermatozoa.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	DNM1
Pubmed	10640683	Interaction of PKN with a neuron-specific basic helix-loop-helix transcription factor, NDRF/NeuroD2.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	NEUROD2
Pubmed	21916482	Molecular mechanism of cholesterol- and polyphosphoinositide-mediated syntaxin clustering.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	STX1A
Pubmed	17979185	B-Myb regulates the A(2B) adenosine receptor in vascular smooth muscle cells.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	MYBL2
Pubmed	25284783	GIT1 and ?PIX are essential for GABA(A) receptor synaptic stability and inhibitory neurotransmission.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	GIT1
Pubmed	15365127	Beta-synuclein gene alterations in dementia with Lewy bodies.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	SNCB
Pubmed	20615547	Placental BDNF/TrkB signaling system is modulated by fetal growth disturbances in rat and human.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	BDNF
Pubmed	16176980	The oxysterol-binding protein homologue ORP1L interacts with Rab7 and alters functional properties of late endocytic compartments.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	OSBPL1A
Pubmed	18182393	JunD protects the liver from ischemia/reperfusion injury by dampening AP-1 transcriptional activation.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	JUND
Pubmed	12213329	Zinc induces exposure of hydrophobic sites in the C-terminal domain of gC1q-R/p33.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	CD93
Pubmed	23695020	Proto-oncogenic isoform A2 of eukaryotic translation elongation factor eEF1 is a target of miR-663 and miR-744.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	EEF1A2
Pubmed	22083603	Postsynaptic BDNF signalling regulates long-term potentiation at thalamo-amygdala afferents.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	BDNF
Pubmed	18721261	Subtle gene-environment interactions driving paranoia in daily life.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	BDNF
Pubmed	25175731	Site-specific mapping and quantification of protein S-sulphenylation in cells.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	SIRT6
Pubmed	17932484	Hypermetabolism in mice caused by the central action of an unliganded thyroid hormone receptor alpha1.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	THRA
Pubmed	17289567	CHD5 is a tumor suppressor at human 1p36.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	CHD5
Pubmed	22513242	Binding of FoxM1 to G2/M gene promoters is dependent upon B-Myb.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	MYBL2
Pubmed	11311946	cDNA sequence of human carbonic anhydrase-related protein, CA-RP X: mRNA expressions of CA-RP X and XI in human brain.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	CA10
Pubmed	17264080	Functionally and spatially distinct modes of munc18-syntaxin 1 interaction.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	STX1A
Pubmed	11248201	Human intestinal anion exchanger isoforms: expression, distribution, and membrane localization.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	SLC4A3
Pubmed	27788485	The intrinsically kinase-inactive EPHB6 receptor predisposes cancer cells to DR5-induced apoptosis by promoting mitochondrial fragmentation.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	TNFRSF10B
Pubmed	21750716	Identification of the chemokine CX3CL1 as a new regulator of malignant cell proliferation in epithelial ovarian cancer.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	CX3CL1
Pubmed	15666411	Human brain derived neurotrophic factor (BDNF) genes, splicing patterns, and assessments of associations with substance abuse and Parkinson's Disease.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	BDNF
Pubmed	24136198	Point mutation in syntaxin-1A causes abnormal vesicle recycling, behaviors, and short term plasticity.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	STX1A
Pubmed	23852417	Nuclear factor one X regulates Bobby sox during development of the mouse forebrain.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	NFIX
Pubmed	26921875	Epigenetic regulation of BDNF in the learned helplessness-induced animal model of depression.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	BDNF
Pubmed	31642812	Breast cancer surgery decreases serum brain-derived neurotrophic factor concentrations in middle aged women: relationship to the serum C-reactive protein concentration.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	BDNF
Pubmed	22467513	Conditional expression of Lodavin, an avidin-tagged LDL receptor, for biotin-mediated applications in vivo.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	WNT4
Pubmed	27788486	GATA4 promotes hepatoblastoma cell proliferation by altering expression of miR125b and DKK3.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	DKK3
Pubmed	31399076	Oct4 upregulates osteopontin via Egr1 and is associated with poor outcome in human lung cancer.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	EGR1
Pubmed	19675578	The small heat-shock protein Hsp27 undergoes ERK-dependent phosphorylation and redistribution to the cytoskeleton in response to dual leucine zipper-bearing kinase expression.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	HSPB1
Pubmed	17074812	Dynamic interplay of transcriptional machinery and chromatin regulates "late" expression of the chemokine RANTES in T lymphocytes.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	KLF13
Pubmed	29157076	UHRF1 epigenetically down-regulates UbcH8 to inhibit apoptosis in cervical cancer cells.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	UBE2L6
Pubmed	17932487	Interaction of tau protein with the dynactin complex.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	DCTN1
Pubmed	20434221	Interaction effects between COMT and BDNF polymorphisms on boredom susceptibility of sensation seeking traits.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	BDNF
Pubmed	18337447	Enhanced expression of Rab27A gene by breast cancer cells promoting invasiveness and the metastasis potential by secretion of insulin-like growth factor-II.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	RAB27A
Pubmed	31927006	N	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	ALKBH5
Pubmed	30327473	Haploinsufficiency of autism spectrum disorder candidate gene NUAK1 impairs cortical development and behavior in mice.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	NEUROD6
Pubmed	15917271	CDKL5 belongs to the same molecular pathway of MeCP2 and it is responsible for the early-onset seizure variant of Rett syndrome.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	CDKL5
Pubmed	18640989	Compensatory changes in the ubiquitin-proteasome system, brain-derived neurotrophic factor and mitochondrial complex II/III in YAC72 and R6/2 transgenic mice partially model Huntington's disease patients.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	BDNF
Pubmed	20724603	The calreticulin-binding sequence of thrombospondin 1 regulates collagen expression and organization during tissue remodeling.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	CALR
Pubmed	20231455	Targeted deletion of betaIII spectrin impairs synaptogenesis and generates ataxic and seizure phenotypes.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	SPTBN2
Pubmed	27330059	BDNF rescues prefrontal dysfunction elicited by pyramidal neuron-specific DTNBP1 deletion in vivo.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	BDNF
Pubmed	23383270	HuD promotes BDNF expression in brain neurons via selective stabilization of the BDNF long 3'UTR mRNA.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	BDNF
Pubmed	24384380	Shikonin induces cell cycle arrest in human gastric cancer (AGS) by early growth response 1 (Egr1)-mediated p21 gene expression.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	EGR1
Pubmed	25692578	HuD interacts with Bdnf mRNA and is essential for activity-induced BDNF synthesis in dendrites.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	BDNF
Pubmed	7592656	Deficient geranylgeranylation of Ram/Rab27 in choroideremia.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	RAB27A
Pubmed	22954617	A new microRNA target prediction tool identifies a novel interaction of a putative miRNA with CCND2.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	CCND2
Pubmed	17158914	Functional interaction between the ZO-1-interacting transcription factor ZONAB/DbpA and the RNA processing factor symplekin.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	YBX3
Pubmed	19494130	Rac3 inhibits adhesion and differentiation of neuronal cells by modifying GIT1 downstream signaling.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	GIT1
Pubmed	28933597	microRNA-1297 Inhibits the Growth and Metastasis of Colorectal Cancer by Suppressing Cyclin D2 Expression.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	CCND2
Pubmed	18434641	The p.Val66Met polymorphism in the BDNF gene protects against early seizures in Rett syndrome.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	BDNF
Pubmed	23589896	E-selectin ligand 1 regulates bone remodeling by limiting bioactive TGF-? in the bone microenvironment.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	GLG1
Pubmed	24468545	BDNF and COMT polymorphisms have a limited association with episodic memory performance or engagement in complex cognitive activity in healthy older adults.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	BDNF
Pubmed	21883922	Association of BDNF and COMT genotypes with cognitive processing of anti-smoking PSAs.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	BDNF
Pubmed	22844112	Proteinase 3, the autoantigen in granulomatosis with polyangiitis, associates with calreticulin on apoptotic neutrophils, impairs macrophage phagocytosis, and promotes inflammation.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	CALR
Pubmed	18203008	The role of TRAIL death receptors in the treatment of hematological malignancies.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	TNFRSF10B
Pubmed	28983842	Soluble Amyloid Precursor Protein Alpha Interacts with alpha3-Na, K-ATPAse to Induce Axonal Outgrowth but Not Neuroprotection: Evidence for Distinct Mechanisms Underlying these Properties.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	ATP1A3
Pubmed	17825975	The expression levels of the translational factors eEF1A 1/2 correlate with cell growth but not apoptosis in hepatocellular carcinoma cell lines with different differentiation grade.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	EEF1A2
Pubmed	23576561	Enhanced effector responses in activated CD8+ T cells deficient in diacylglycerol kinases.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	DGKZ
Pubmed	30376438	Peripheral levels of brain-derived neurotrophic factor and S100B in neuropsychiatric systemic lupus erythematous.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	BDNF
Pubmed	9556632	Protease resistance of syntaxin.SNAP-25.VAMP complexes. Implications for assembly and structure.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	STX1A
Pubmed	16393964	Early growth response-1 is required for CD154 transcription.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	EGR1
Pubmed	22918940	Diacylglycerol kinase ? regulates RhoA activation via a kinase-independent scaffolding mechanism.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	DGKZ
Pubmed	30135424	ZCCHC3 is a co-sensor of cGAS for dsDNA recognition in innate immune response.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	ZCCHC3
Pubmed	15834420	The MAPK pathway and Egr-1 mediate stress-related behavioral effects of glucocorticoids.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	EGR1
Pubmed	31113929	Adipose sirtuin 6 drives macrophage polarization toward M2 through IL-4 production and maintains systemic insulin sensitivity in mice and humans.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	SIRT6
Pubmed	23538276	KATP channels and cardiovascular disease: suddenly a syndrome.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	KCNJ8
Pubmed	24336729	Stress switches cannabinoid type-1 (CB1) receptor-dependent plasticity from LTD to LTP in the bed nucleus of the stria terminalis.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	NEUROD6
Pubmed	19567621	Congenital heart block not associated with anti-Ro/La antibodies: comparison with anti-Ro/La-positive cases.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	CALR
Pubmed	24662847	The dense core vesicle protein IA-2, but not IA-2?, is required for active avoidance learning.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	PTPRN
Pubmed	10218584	Human members of the SCO1 gene family: complementation analysis in yeast and intracellular localization.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	SCO1
Pubmed	19555664	Thioredoxin reductase 1 upregulates MCP-1 release in human endothelial cells.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	TXNRD1
Pubmed	29735546	Long Noncoding RNA AB074169 Inhibits Cell Proliferation via Modulation of KHSRP-Mediated CDKN1a Expression in Papillary Thyroid Carcinoma.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	KHSRP
Pubmed	29388727	Special AT-rich sequence binding protein 1 is required for maintenance of T cell receptor responsiveness and development of experimental autoimmune encephalomyelitis.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	SATB1
Pubmed	21883982	Cellular and clinical report of new Griscelli syndrome type III cases.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	RAB27A
Pubmed	15449318	Egr-1 is activated by 17beta-estradiol in MCF-7 cells by mitogen-activated protein kinase-dependent phosphorylation of ELK-1.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	EGR1
Pubmed	17409283	Localization of broadly selective equilibrative and concentrative nucleoside transporters, hENT1 and hCNT3, in human kidney.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	SLC28A3
Pubmed	22072684	CX3CL1 is neuroprotective in permanent focal cerebral ischemia in rodents.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	CX3CL1
Pubmed	29278689	TRAIL induces apoptosis but not necroptosis in colorectal and pancreatic cancer cells preferentially via the TRAIL-R2/DR5 receptor.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	TNFRSF10B
Pubmed	19094093	Thyroid hormone receptor alpha plays an essential role in the normalisation of adult-onset hypothyroidism-related hypoexpression of synaptic plasticity target genes in striatum.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	THRA
Pubmed	31592001	Interference of Hsp27 Results in Apoptosis Induced by Photodamage via Regulation of Subcellular Localization of p21 in Immortalized Human Keratinocytes.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	HSPB1
Pubmed	18048693	Expression and function of junctional adhesion molecule-C in myelinated peripheral nerves.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	NFASC
Pubmed	25004095	Duodenal CCK cells from male mice express multiple hormones including ghrelin.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	CCK
Pubmed	30256390	SIRT6 overexpression inhibits cementogenesis by suppressing glucose transporter 1.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	SIRT6
Pubmed	17543282	Role of H(abc) domain in membrane trafficking and targeting of syntaxin 1A.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	STX1A
Pubmed	10407024	Rabphilin knock-out mice reveal that rabphilin is not required for rab3 function in regulating neurotransmitter release.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	RPH3A
Pubmed	24405572	Developmental origins of diversity in cerebellar output nuclei.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	TBR1
Pubmed	21062861	Characterisation of a new regulator of BDNF signalling, Sprouty3, involved in axonal morphogenesis in vivo.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	BDNF
Pubmed	30089727	Cardiovascular consequences of KATP overactivity in Cantu syndrome.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	KCNJ8
Pubmed	22386878	Effect of Tie-2 conditional deletion of BDNF on atherosclerosis in the ApoE null mutant mouse.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	BDNF
Pubmed	20808443	Analysis of death receptor 5 and caspase-8 expression in primary and metastatic head and neck squamous cell carcinoma and their prognostic impact.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	TNFRSF10B
Pubmed	10854063	Nuclear distribution of prothymosin alpha and parathymosin: evidence that prothymosin alpha is associated with RNA synthesis processing and parathymosin with early DNA replication.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	PTMS
Pubmed	9698305	Protein kinase C regulates the interaction between a GABA transporter and syntaxin 1A.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	STX1A
Pubmed	16025126	The transcriptional repressor Nab1 is a specific regulator of pathological cardiac hypertrophy.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	EGR1
Pubmed	11120878	Increased sensitivity to thyroid hormone in mice with complete deficiency of thyroid hormone receptor alpha.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	THRA
Pubmed	2493644	jun-D: a third member of the jun gene family.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	JUND
Pubmed	16713371	BDNF and trkB mRNA expression in the hippocampus and temporal cortex during the human lifespan.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	BDNF
Pubmed	1385416	Structure and chromosomal localization of the human gene for a brain form of prostaglandin D2 synthase.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	PTGDS
Pubmed	19179431	Brain-derived neurotrophic factor/tropomyosin-related kinase receptor type B signaling is a downstream effector of the brainstem melanocortin system in food intake control.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	BDNF
Pubmed	11576217	Inhibition of the function of the FcgammaRIIB by a monoclonal antibody to thymic shared antigen-1, a Ly-6 family antigen.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	LY6E
Pubmed	25984632	Glucagon-Like Peptide-1 Regulates Cholecystokinin Production in ?-Cells to Protect From Apoptosis.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	CCK
Pubmed	26630005	Neurotrophic-priming of glucocorticoid receptor signaling is essential for neuronal plasticity to stress and antidepressant treatment.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	BDNF
Pubmed	24140302	Association between serum brain-derived neurotrophic factor and plasma interleukin-6 in major depressive disorder with melancholic features.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	BDNF
Pubmed	19360322	Silibinin attenuates adipogenesis in 3T3-L1 preadipocytes through a potential upregulation of the insig pathway.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	INSIG1
Pubmed	25438063	The constitutive activation of Egr-1/C/EBPa mediates the development of type 2 diabetes mellitus by enhancing hepatic gluconeogenesis.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	EGR1
Pubmed	25849321	Genes with de novo mutations are shared by four neuropsychiatric disorders discovered from NPdenovo database.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	TBR1
Pubmed	23816469	Plasminogen activator inhibitor (PAI)-1 suppresses inhibition of gastric emptying by cholecystokinin (CCK) in mice.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	CCK
Pubmed	10386584	Cloning and characterization of hGMEB1, a novel glucocorticoid modulatory element binding protein.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	HSPB1
Pubmed	21507947	Identification of critical residues in G(alpha)13 for stimulation of p115RhoGEF activity and the structure of the G(alpha)13-p115RhoGEF regulator of G protein signaling homology (RH) domain complex.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	ARHGEF12
Pubmed	29954852	Maintenance of Mouse Gustatory Terminal Field Organization is Dependent on BDNF at Adulthood.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	BDNF
Pubmed	17651017	Interferon-inducible Stat2 activation of JUND and CLDN4: mediators of IFN responses.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	JUND
Pubmed	15618465	SATB1 family protein expressed during early erythroid differentiation modifies globin gene expression.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	SATB1
Pubmed	15245432	17beta-estradiol stimulates the growth of human keratinocytes by inducing cyclin D2 expression.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	CCND2
Pubmed	15728827	Magnetic resonance diffusion tensor microimaging reveals a role for Bcl-x in brain development and homeostasis.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	NEUROD6
Pubmed	27497223	Projection-Specific Dynamic Regulation of Inhibition in Amygdala Micro-Circuits.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	CCK
Pubmed	11867729	Persistence of oligodendrocyte precursor cells and altered myelination in optic nerve associated to retina degeneration in mice devoid of all thyroid hormone receptors.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	THRA
Pubmed	9275097	Cholecystokinin (CCK) levels are greatly reduced in the brains but not the duodenums of Cpe(fat)/Cpe(fat) mice: a regional difference in the involvement of carboxypeptidase E (Cpe) in pro-CCK processing.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	CCK
Pubmed	12226747	Menin uncouples Elk-1, JunD and c-Jun phosphorylation from MAP kinase activation.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	JUND
Pubmed	19131509	Distinct dysregulation of lipid metabolism by unliganded thyroid hormone receptor isoforms.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	THRA
Pubmed	19359372	Ether-à-go-go-related gene K+ channels contribute to threshold excitability of mouse auditory brainstem neurons.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	KCNH7
Pubmed	30221676	Lipocalin 2 inversely regulates TRAIL sensitivity through p38 MAPK-mediated DR5 regulation in colorectal cancer.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	TNFRSF10B
Pubmed	19144825	Association of v-ErbA with Smad4 disrupts TGF-beta signaling.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	THRA
Pubmed	31701556	Tau deletion reduces plaque-associated BACE1 accumulation and decelerates plaque formation in a mouse model of Alzheimer's disease.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	SLC17A7
Pubmed	19129200	Homology with vesicle fusion mediator syntaxin-1a predicts determinants of epimorphin/syntaxin-2 function in mammary epithelial morphogenesis.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	STX1A
Pubmed	19661294	Cytotoxic effects of camptothecin and cisplatin combined with tumor necrosis factor-related apoptosis-inducing ligand (Apo2L/TRAIL) in a model of primary culture of non-small cell lung cancer.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	TNFRSF10B
Pubmed	20736347	Thyroid hormone receptors are down-regulated in skeletal muscle of patients with non-thyroidal illness syndrome secondary to non-septic shock.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	THRA
Pubmed	24671357	Expression of organic anion-transporting polypeptide 1A2 and organic cation transporter 6 as a predictor of pathologic response to neoadjuvant chemotherapy in triple negative breast cancer.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	POU3F1
Pubmed	27087278	Childhood atopic dermatitis-Brain-derived neurotrophic factor correlates with serum eosinophil cationic protein and disease severity.	Pubmed	8.355E-3	1.000E0	1.460E-2	1.509E-1	1	2	BDNF
